# realization, C_[ell=2] 
2.490000000000000000e+02 4.577331515764965957e+02
2.500000000000000000e+02 2.488463599746276884e+02
2.510000000000000000e+02 4.622443484232670841e+01
2.520000000000000000e+02 1.709188994925230418e+03
2.530000000000000000e+02 3.263219809488054125e+03
2.540000000000000000e+02 6.612677475499523325e+02
2.550000000000000000e+02 1.308150186858219513e+03
2.560000000000000000e+02 4.756338795049577470e+02
2.570000000000000000e+02 5.729867007223220980e+02
2.580000000000000000e+02 7.829177197134382595e+02
2.590000000000000000e+02 3.581298110536689592e+02
2.600000000000000000e+02 6.372724707572856317e+01
2.610000000000000000e+02 8.862143253815750086e+02
2.620000000000000000e+02 6.487438644603824969e+02
2.630000000000000000e+02 1.834363061777309838e+02
2.640000000000000000e+02 1.147756858847750664e+03
2.650000000000000000e+02 4.058817619386277329e+02
2.660000000000000000e+02 9.421265632619989674e+02
2.670000000000000000e+02 6.504795113888767446e+02
2.680000000000000000e+02 1.518228959469474830e+03
2.690000000000000000e+02 1.173567123630298056e+03
2.700000000000000000e+02 4.072532803843454985e+03
2.710000000000000000e+02 1.454816893091960765e+03
2.720000000000000000e+02 5.739553065796631017e+02
2.730000000000000000e+02 1.959912057022815816e+03
2.740000000000000000e+02 9.337549151224570778e+02
2.750000000000000000e+02 7.430748150854408607e+01
2.760000000000000000e+02 1.563072854001118230e+03
2.770000000000000000e+02 1.212106563561800158e+03
2.780000000000000000e+02 7.383737033296985146e+02
2.790000000000000000e+02 1.233775271569952110e+03
2.800000000000000000e+02 1.824656790679699952e+03
2.810000000000000000e+02 3.165503918251023379e+02
2.820000000000000000e+02 6.451733235118163066e+02
2.830000000000000000e+02 8.056263858792589190e+02
2.840000000000000000e+02 1.284844096488269088e+03
2.850000000000000000e+02 4.404201786740848661e+02
2.860000000000000000e+02 6.751009451790729372e+02
2.870000000000000000e+02 6.954346311661220170e+02
2.880000000000000000e+02 5.552904152416660963e+02
2.890000000000000000e+02 6.548099593012302648e+02
2.900000000000000000e+02 3.080718484648203912e+02
2.910000000000000000e+02 1.481455986628509663e+03
2.920000000000000000e+02 1.503065979224623334e+03
2.930000000000000000e+02 5.568525078143692326e+02
2.940000000000000000e+02 1.798043986976120323e+03
2.950000000000000000e+02 7.842926009545850548e+02
2.960000000000000000e+02 5.834634763789038061e+02
2.970000000000000000e+02 1.541856827524271921e+03
2.980000000000000000e+02 5.388759115348942714e+02
2.990000000000000000e+02 4.558142420454609010e+02
3.000000000000000000e+02 1.130388171183069744e+03
3.010000000000000000e+02 4.172272944761644453e+02
3.020000000000000000e+02 1.309142900727378844e+02
3.030000000000000000e+02 8.087194324492156738e+02
3.040000000000000000e+02 3.269388547221510066e+02
3.050000000000000000e+02 6.515720293984664977e+02
3.060000000000000000e+02 9.403499325618646481e+02
3.070000000000000000e+02 5.299280371677687071e+02
3.080000000000000000e+02 9.921688745258256859e+02
3.090000000000000000e+02 9.434609010108357552e+02
3.100000000000000000e+02 1.021913613920386183e+03
3.110000000000000000e+02 8.553299467238083480e+02
3.120000000000000000e+02 2.561541957684986301e+03
3.130000000000000000e+02 3.476033031509873581e+02
3.140000000000000000e+02 6.427179165764235904e+02
3.150000000000000000e+02 8.303665663236682803e+02
3.160000000000000000e+02 5.919953748764156671e+02
3.170000000000000000e+02 5.865473766631874923e+02
3.180000000000000000e+02 3.776075318147596818e+02
3.190000000000000000e+02 4.727882404406158230e+02
3.200000000000000000e+02 1.957569818112304119e+03
3.210000000000000000e+02 1.170143405067656431e+03
3.220000000000000000e+02 1.313130300262416768e+02
3.230000000000000000e+02 3.406499347803430311e+01
3.240000000000000000e+02 5.716646769505177872e+02
3.250000000000000000e+02 1.520973073892001366e+03
3.260000000000000000e+02 9.612199186326173503e+02
3.270000000000000000e+02 9.799942040159622820e+02
3.280000000000000000e+02 1.767116705622730137e+02
3.290000000000000000e+02 6.664862719860185507e+02
3.300000000000000000e+02 1.029962487411408802e+03
3.310000000000000000e+02 4.155401649281370169e+02
3.320000000000000000e+02 8.155702536276878618e+02
3.330000000000000000e+02 2.436151071427088652e+02
3.340000000000000000e+02 9.306782770637101976e+02
3.350000000000000000e+02 1.522063453794301495e+03
3.360000000000000000e+02 3.471877307055474944e+02
3.370000000000000000e+02 8.106036533343568635e+02
3.380000000000000000e+02 1.874570949768826495e+03
3.390000000000000000e+02 9.742782233611429774e+02
3.400000000000000000e+02 3.779492692210359110e+03
3.410000000000000000e+02 1.332291913921021887e+03
3.420000000000000000e+02 1.270277460508446666e+03
3.430000000000000000e+02 9.634121770163634437e+02
3.440000000000000000e+02 1.195762553568146814e+03
3.450000000000000000e+02 8.676223054949180096e+02
3.460000000000000000e+02 2.161851000937580011e+03
3.470000000000000000e+02 1.119620728513370068e+03
3.480000000000000000e+02 1.954569078730872434e+03
3.490000000000000000e+02 5.863404300732017873e+02
3.500000000000000000e+02 8.415228265738498976e+02
3.510000000000000000e+02 2.740692452968056614e+02
3.520000000000000000e+02 1.011875603260378512e+03
3.530000000000000000e+02 1.613075116862470850e+03
3.540000000000000000e+02 4.797028386752551796e+02
3.550000000000000000e+02 1.134745075800845598e+03
3.560000000000000000e+02 1.112854089884731366e+03
3.570000000000000000e+02 2.719535990414181015e+02
3.580000000000000000e+02 2.208429603642226994e+03
3.590000000000000000e+02 3.758415780578625345e+03
3.600000000000000000e+02 4.573924537464985747e+02
3.610000000000000000e+02 7.171254573504267000e+02
3.620000000000000000e+02 1.339376254353369177e+03
3.630000000000000000e+02 1.165975081858087151e+03
3.640000000000000000e+02 1.744156098199994176e+02
3.650000000000000000e+02 7.638630297630929817e+02
3.660000000000000000e+02 1.122328714273343621e+03
3.670000000000000000e+02 9.134868097002739660e+02
3.680000000000000000e+02 6.231027063407399282e+02
3.690000000000000000e+02 2.313255614049940334e+02
3.700000000000000000e+02 2.520750448197404694e+03
3.710000000000000000e+02 5.109767155117527864e+02
3.720000000000000000e+02 6.487051593703807839e+02
3.730000000000000000e+02 5.940750134007968200e+02
