# realization, S_1/2
8.800000000000000000e+01 2.215241254930637660e+05
8.900000000000000000e+01 3.568209532241107809e+04
9.000000000000000000e+01 1.963490677800972480e+05
9.100000000000000000e+01 7.170629538896246231e+04
9.200000000000000000e+01 1.234680375505566190e+04
9.300000000000000000e+01 6.607433639498653974e+03
9.400000000000000000e+01 6.187304995840939955e+04
9.500000000000000000e+01 1.598002242337369717e+04
9.600000000000000000e+01 1.319142979823060159e+04
9.700000000000000000e+01 1.894251320546323404e+04
9.800000000000000000e+01 5.054816467296842020e+05
9.900000000000000000e+01 6.219218235240558897e+03
1.000000000000000000e+02 4.101404097225009173e+04
1.010000000000000000e+02 4.125636630053170848e+03
1.020000000000000000e+02 6.833419747956797437e+03
1.030000000000000000e+02 1.968254846758925123e+04
1.040000000000000000e+02 2.832996960487030447e+04
1.050000000000000000e+02 3.576660565857410547e+05
1.060000000000000000e+02 2.558208239084217712e+04
1.070000000000000000e+02 6.698216406174896110e+04
1.080000000000000000e+02 2.396427581734491469e+04
1.090000000000000000e+02 5.790986654474645911e+04
1.100000000000000000e+02 2.728930019616802747e+04
1.110000000000000000e+02 1.745454041184911694e+04
1.120000000000000000e+02 4.334888399163949362e+04
1.130000000000000000e+02 9.511763988099190465e+04
1.140000000000000000e+02 3.617594149385731271e+03
1.150000000000000000e+02 8.874075939288639347e+04
1.160000000000000000e+02 2.524194091213414140e+04
1.170000000000000000e+02 1.570074758276423090e+05
1.180000000000000000e+02 2.706612416913047127e+04
1.190000000000000000e+02 1.386545045187621145e+05
1.200000000000000000e+02 5.778613628373359825e+04
1.210000000000000000e+02 4.625666366049033968e+04
1.220000000000000000e+02 6.807237346345892001e+04
1.230000000000000000e+02 2.635707551969038468e+04
