# realization, C_[ell=3] 
3.740000000000000000e+02 4.621234602191273666e+02
3.750000000000000000e+02 2.382432461143579872e+02
3.760000000000000000e+02 1.180667556817947798e+03
3.770000000000000000e+02 2.564521996529596208e+02
3.780000000000000000e+02 2.994796596977843706e+02
3.790000000000000000e+02 3.102645005345038385e+02
3.800000000000000000e+02 3.140460895724427814e+02
3.810000000000000000e+02 1.317910731823158983e+02
3.820000000000000000e+02 4.975444585440002925e+02
3.830000000000000000e+02 4.231147021109719617e+02
3.840000000000000000e+02 5.057534630395683735e+02
3.850000000000000000e+02 2.490531874791888072e+02
3.860000000000000000e+02 8.902526682655686727e+02
3.870000000000000000e+02 3.839366421836892869e+02
3.880000000000000000e+02 3.657683551468540486e+02
3.890000000000000000e+02 1.250957460096229397e+03
3.900000000000000000e+02 2.131133272428198779e+02
3.910000000000000000e+02 2.799810698611164526e+02
3.920000000000000000e+02 2.198344155005869425e+02
3.930000000000000000e+02 4.389786163490376794e+02
3.940000000000000000e+02 6.419168208421551753e+02
3.950000000000000000e+02 1.065834253026246870e+03
3.960000000000000000e+02 4.774775751713410727e+02
3.970000000000000000e+02 4.859904285750113218e+02
3.980000000000000000e+02 2.844704194039494496e+02
3.990000000000000000e+02 6.993353423603014107e+02
4.000000000000000000e+02 6.623025970147966746e+02
4.010000000000000000e+02 5.938616936106303683e+02
4.020000000000000000e+02 3.314679132341550485e+02
4.030000000000000000e+02 7.671556463733928695e+02
4.040000000000000000e+02 1.873095646118693196e+02
4.050000000000000000e+02 4.324625657559757315e+02
4.060000000000000000e+02 5.251903416367792943e+02
4.070000000000000000e+02 1.629569540221077943e+02
4.080000000000000000e+02 9.596624017549163455e+02
4.090000000000000000e+02 5.081836971233597069e+02
4.100000000000000000e+02 1.360720123601224145e+02
4.110000000000000000e+02 6.594287888285291501e+02
4.120000000000000000e+02 4.661213450210950100e+02
4.130000000000000000e+02 8.127092356844160577e+02
4.140000000000000000e+02 6.848287296139569662e+02
4.150000000000000000e+02 4.220999087187095711e+02
4.160000000000000000e+02 1.428796871166004507e+02
4.170000000000000000e+02 7.822428161145987815e+02
4.180000000000000000e+02 1.491167919354500668e+02
4.190000000000000000e+02 7.454389944323029340e+02
4.200000000000000000e+02 1.875772192062835529e+03
4.210000000000000000e+02 1.718244594338364095e+02
4.220000000000000000e+02 7.873520481465853891e+02
4.230000000000000000e+02 1.835907332093690627e+02
4.240000000000000000e+02 3.348127143592813013e+02
4.250000000000000000e+02 3.648804753024680849e+02
4.260000000000000000e+02 1.877070933704201252e+02
4.270000000000000000e+02 2.616010713134583057e+02
4.280000000000000000e+02 4.281130210742741724e+02
4.290000000000000000e+02 1.115936390905735749e+02
4.300000000000000000e+02 4.547794183469777636e+02
4.310000000000000000e+02 6.273686034834440761e+02
4.320000000000000000e+02 3.683545615255329722e+02
4.330000000000000000e+02 6.321494106846523664e+02
4.340000000000000000e+02 1.132748816942221538e+03
4.350000000000000000e+02 8.872655509528728999e+02
4.360000000000000000e+02 3.939406712713335992e+02
4.370000000000000000e+02 1.589060948937315914e+02
4.380000000000000000e+02 4.048158106862867385e+02
4.390000000000000000e+02 5.126924777795005639e+02
4.400000000000000000e+02 4.837381560571759564e+02
4.410000000000000000e+02 5.296214480721218933e+02
4.420000000000000000e+02 1.167449725079723066e+03
4.430000000000000000e+02 4.637119422867999674e+02
4.440000000000000000e+02 5.610728699993261444e+02
4.450000000000000000e+02 2.316005467504287481e+02
4.460000000000000000e+02 2.700406368198770792e+02
4.470000000000000000e+02 3.249668945990056272e+02
4.480000000000000000e+02 7.401867857532723747e+02
