# realization, C_[ell=3] 
0.000000000000000000e+00 3.766928927382172674e+02
1.000000000000000000e+00 1.887688689903469026e+02
2.000000000000000000e+00 8.461367546387363063e+02
3.000000000000000000e+00 2.820372242229713606e+02
4.000000000000000000e+00 6.234292945127880330e+02
5.000000000000000000e+00 3.265222886439962053e+02
6.000000000000000000e+00 6.218188919189407216e+02
7.000000000000000000e+00 1.278565263810467741e+03
8.000000000000000000e+00 3.470647965192636093e+02
9.000000000000000000e+00 2.583782652562759949e+02
1.000000000000000000e+01 7.286603983183242690e+02
1.100000000000000000e+01 2.263771077619150844e+02
1.200000000000000000e+01 3.529326476443427509e+02
1.300000000000000000e+01 4.694290018222397975e+02
1.400000000000000000e+01 2.139112794563214379e+02
1.500000000000000000e+01 8.267260072608606833e+02
1.600000000000000000e+01 3.875931762738388784e+02
1.700000000000000000e+01 9.019496072574246455e+02
1.800000000000000000e+01 2.844395342353330989e+02
1.900000000000000000e+01 7.109418582269514673e+02
2.000000000000000000e+01 8.338096143373513769e+02
2.100000000000000000e+01 1.009754719883539337e+03
2.200000000000000000e+01 7.193618125947466524e+02
2.300000000000000000e+01 3.686339207453132190e+02
2.400000000000000000e+01 2.471874877045690937e+02
2.500000000000000000e+01 4.034497779251864813e+02
2.600000000000000000e+01 1.247347145753936729e+03
2.700000000000000000e+01 2.276259257530593345e+02
2.800000000000000000e+01 3.141553196010184479e+02
2.900000000000000000e+01 2.807692166667914648e+02
3.000000000000000000e+01 4.863378753078163754e+02
3.100000000000000000e+01 9.360372126094873693e+02
3.200000000000000000e+01 5.874166262594886803e+02
3.300000000000000000e+01 3.534658621354741399e+02
3.400000000000000000e+01 5.416137461159819395e+02
3.500000000000000000e+01 3.784933702359016365e+02
3.600000000000000000e+01 9.618694605256562227e+02
3.700000000000000000e+01 7.058709049307794885e+02
3.800000000000000000e+01 2.881025221430510328e+02
3.900000000000000000e+01 5.226914150625246975e+02
4.000000000000000000e+01 1.711400549413884278e+02
4.100000000000000000e+01 1.067153968468454934e+02
4.200000000000000000e+01 3.452981929729705257e+02
4.300000000000000000e+01 1.765881304839454202e+01
4.400000000000000000e+01 2.179827103688130592e+02
4.500000000000000000e+01 1.005701703756134151e+02
4.600000000000000000e+01 2.738268917123365327e+02
4.700000000000000000e+01 2.477863875160397811e+02
4.800000000000000000e+01 1.531609160040885627e+03
4.900000000000000000e+01 3.886680675259452755e+02
5.000000000000000000e+01 8.171865504849274657e+02
5.100000000000000000e+01 2.353818762694231452e+02
5.200000000000000000e+01 1.007931097022074027e+03
5.300000000000000000e+01 3.392825944172596451e+02
5.400000000000000000e+01 1.951639723271516687e+02
5.500000000000000000e+01 2.973323113777255458e+02
5.600000000000000000e+01 3.481553503251117831e+02
5.700000000000000000e+01 5.005417822120577398e+02
5.800000000000000000e+01 4.455317463539153096e+02
5.900000000000000000e+01 1.312877494748833215e+03
6.000000000000000000e+01 4.925281157683024844e+02
6.100000000000000000e+01 4.079632390181212145e+02
6.200000000000000000e+01 6.414860546942203428e+02
6.300000000000000000e+01 1.663229211380301251e+02
6.400000000000000000e+01 1.296836862255378264e+02
6.500000000000000000e+01 2.654935022649762573e+02
6.600000000000000000e+01 4.103306971218927401e+02
6.700000000000000000e+01 1.261664778179135283e+03
6.800000000000000000e+01 3.699090587888386494e+02
6.900000000000000000e+01 2.408596769475698807e+02
7.000000000000000000e+01 9.097987939264185115e+02
7.100000000000000000e+01 1.972985509834647075e+02
7.200000000000000000e+01 3.018289043431282153e+02
7.300000000000000000e+01 3.159938817988269193e+02
7.400000000000000000e+01 2.581661705117877545e+02
7.500000000000000000e+01 8.060028917895614313e+02
7.600000000000000000e+01 2.028682704556273961e+02
7.700000000000000000e+01 3.129747419235872599e+02
7.800000000000000000e+01 3.599401262616074177e+02
7.900000000000000000e+01 3.958366332088257877e+02
8.000000000000000000e+01 6.412129610363129473e+01
8.100000000000000000e+01 9.551353671577098794e+02
8.200000000000000000e+01 1.495715043579644146e+02
8.300000000000000000e+01 3.000843521599977066e+02
8.400000000000000000e+01 2.800093898047770722e+02
8.500000000000000000e+01 2.371233548822098669e+02
8.600000000000000000e+01 5.717536787664927260e+02
8.700000000000000000e+01 2.674203897806881969e+02
8.800000000000000000e+01 9.467279839816743561e+02
8.900000000000000000e+01 8.371475045552783740e+02
9.000000000000000000e+01 1.839063985125081331e+02
9.100000000000000000e+01 3.518253314658495015e+02
9.200000000000000000e+01 3.422849925509551099e+02
9.300000000000000000e+01 3.502469653094578916e+02
9.400000000000000000e+01 4.048951224321687050e+02
9.500000000000000000e+01 4.480980879905767438e+02
9.600000000000000000e+01 4.116869535906519104e+02
9.700000000000000000e+01 3.013209907181546328e+02
9.800000000000000000e+01 1.947644022647045858e+02
9.900000000000000000e+01 2.002731455847373354e+02
1.000000000000000000e+02 8.515138389203704037e+02
1.010000000000000000e+02 3.052816843249495946e+02
1.020000000000000000e+02 3.878189386035657549e+02
1.030000000000000000e+02 8.434301346853329733e+02
1.040000000000000000e+02 3.537977813073950983e+02
1.050000000000000000e+02 2.865234751959171717e+02
1.060000000000000000e+02 4.915706775092222642e+02
1.070000000000000000e+02 6.224847314157518667e+02
1.080000000000000000e+02 3.379145443187869091e+02
1.090000000000000000e+02 1.712505844174916660e+02
1.100000000000000000e+02 8.653440595356062204e+02
1.110000000000000000e+02 5.851123311172293597e+02
1.120000000000000000e+02 8.383211098522685916e+02
1.130000000000000000e+02 1.193569888696441694e+02
1.140000000000000000e+02 1.651317074250565042e+02
1.150000000000000000e+02 5.740650978847882016e+02
1.160000000000000000e+02 5.969438581557742509e+02
1.170000000000000000e+02 1.439778082926905881e+03
1.180000000000000000e+02 5.115078387417162276e+02
1.190000000000000000e+02 2.398538735248650084e+02
1.200000000000000000e+02 2.338270044568778303e+02
1.210000000000000000e+02 4.867829158524839954e+02
1.220000000000000000e+02 1.155887112738557107e+03
1.230000000000000000e+02 6.245618566728919632e+02
