# realization, C_[ell=3] 
2.490000000000000000e+02 7.401594444936663422e+02
2.500000000000000000e+02 1.908130181094624277e+03
2.510000000000000000e+02 3.906778381671881561e+02
2.520000000000000000e+02 3.510821424634460755e+02
2.530000000000000000e+02 6.431167040677794375e+02
2.540000000000000000e+02 1.399539372157933258e+03
2.550000000000000000e+02 8.606294755927466440e+02
2.560000000000000000e+02 4.534196442476240350e+02
2.570000000000000000e+02 4.975482672392929544e+02
2.580000000000000000e+02 4.794910438015796785e+02
2.590000000000000000e+02 4.072803904077929360e+02
2.600000000000000000e+02 1.124501820079600748e+03
2.610000000000000000e+02 2.928718131187279710e+02
2.620000000000000000e+02 6.214636244767989410e+02
2.630000000000000000e+02 8.563485729093196142e+02
2.640000000000000000e+02 2.357613778062339804e+02
2.650000000000000000e+02 5.636283532614480691e+02
2.660000000000000000e+02 1.276669043486290093e+03
2.670000000000000000e+02 8.453628349224933345e+02
2.680000000000000000e+02 3.673655097795669349e+02
2.690000000000000000e+02 4.259933484996274160e+02
2.700000000000000000e+02 9.459696548023720197e+01
2.710000000000000000e+02 1.629515476585189333e+02
2.720000000000000000e+02 1.182221144795501914e+03
2.730000000000000000e+02 2.563456207266225420e+02
2.740000000000000000e+02 5.106520182774523278e+02
2.750000000000000000e+02 5.475523628295762819e+02
2.760000000000000000e+02 5.600741365487948542e+02
2.770000000000000000e+02 1.804614386716090166e+02
2.780000000000000000e+02 2.407418937636189753e+02
2.790000000000000000e+02 2.093937795657059553e+02
2.800000000000000000e+02 3.545371024579778805e+02
2.810000000000000000e+02 3.563841166034255821e+02
2.820000000000000000e+02 2.909253234383604649e+02
2.830000000000000000e+02 5.171807006992705738e+02
2.840000000000000000e+02 1.441765513377930574e+02
2.850000000000000000e+02 8.847524766355116981e+02
2.860000000000000000e+02 3.329834377464991348e+02
2.870000000000000000e+02 8.514881516531836496e+02
2.880000000000000000e+02 3.494624251038595730e+02
2.890000000000000000e+02 6.976980064284242644e+02
2.900000000000000000e+02 4.643544816463215739e+02
2.910000000000000000e+02 8.016468363027049691e+02
2.920000000000000000e+02 1.572049580655169336e+02
2.930000000000000000e+02 2.270882965596171346e+02
2.940000000000000000e+02 3.041100646004608166e+02
2.950000000000000000e+02 3.899336676081027804e+02
2.960000000000000000e+02 7.707023316060043499e+02
2.970000000000000000e+02 4.933435827428701259e+02
2.980000000000000000e+02 2.345859977795518034e+02
2.990000000000000000e+02 1.234341926937829385e+03
3.000000000000000000e+02 1.974470374184508898e+02
3.010000000000000000e+02 8.502034193133908957e+02
3.020000000000000000e+02 9.096584677419942864e+02
3.030000000000000000e+02 6.489709445939046191e+02
3.040000000000000000e+02 1.542265058316605177e+02
3.050000000000000000e+02 8.160522001269231396e+02
3.060000000000000000e+02 6.438495440478618548e+02
3.070000000000000000e+02 4.214538853354476373e+02
3.080000000000000000e+02 2.434580563274026872e+02
3.090000000000000000e+02 7.677173942703386729e+02
3.100000000000000000e+02 5.206600288368560996e+02
3.110000000000000000e+02 2.139822713843628890e+02
3.120000000000000000e+02 4.194270555833069807e+02
3.130000000000000000e+02 6.850614646586506069e+02
3.140000000000000000e+02 7.988598120350191039e+02
3.150000000000000000e+02 7.677459089907595171e+02
3.160000000000000000e+02 3.924742288567915125e+02
3.170000000000000000e+02 1.649281540976955398e+02
3.180000000000000000e+02 3.007916852624067019e+02
3.190000000000000000e+02 6.122021695772160683e+02
3.200000000000000000e+02 3.800168659511400051e+02
3.210000000000000000e+02 6.707200040370971692e+02
3.220000000000000000e+02 2.307439409325603492e+02
3.230000000000000000e+02 2.720046934940538677e+02
3.240000000000000000e+02 1.329075571175282448e+03
3.250000000000000000e+02 3.856409843908106723e+02
3.260000000000000000e+02 1.791636564067405857e+02
3.270000000000000000e+02 4.889693447398754529e+02
3.280000000000000000e+02 3.557383442249026757e+02
3.290000000000000000e+02 4.469960235608642733e+02
3.300000000000000000e+02 6.352971757528994203e+02
3.310000000000000000e+02 1.462942314038923826e+02
3.320000000000000000e+02 7.893000098597481156e+02
3.330000000000000000e+02 1.211758425741969631e+03
3.340000000000000000e+02 7.893041120207675476e+02
3.350000000000000000e+02 6.006484624212039307e+02
3.360000000000000000e+02 1.562242835289436016e+02
3.370000000000000000e+02 5.383104196576533695e+01
3.380000000000000000e+02 4.167865535416067928e+02
3.390000000000000000e+02 7.242138692876958430e+02
3.400000000000000000e+02 5.839366321814783305e+02
3.410000000000000000e+02 5.637120059194718351e+02
3.420000000000000000e+02 3.497653771309855983e+02
3.430000000000000000e+02 1.254636621785555235e+02
3.440000000000000000e+02 4.747503511052966587e+02
3.450000000000000000e+02 5.109132053362297370e+02
3.460000000000000000e+02 2.747295649987623278e+02
3.470000000000000000e+02 5.270941030796107043e+02
3.480000000000000000e+02 2.157203185376623367e+02
3.490000000000000000e+02 3.916623607079553722e+02
3.500000000000000000e+02 1.980263077885607856e+02
3.510000000000000000e+02 3.669407312186782519e+02
3.520000000000000000e+02 5.994342179873497116e+02
3.530000000000000000e+02 2.876818298217892789e+02
3.540000000000000000e+02 2.914879484705789423e+02
3.550000000000000000e+02 7.592538996215305360e+02
3.560000000000000000e+02 8.221428166194388041e+02
3.570000000000000000e+02 6.707211409624088674e+02
3.580000000000000000e+02 8.482629512059412491e+02
3.590000000000000000e+02 5.790017786298185456e+02
3.600000000000000000e+02 7.739922993132040574e+02
3.610000000000000000e+02 1.795496567378375232e+02
3.620000000000000000e+02 4.808736309392385806e+02
