# realization, C_[ell=2] 
3.749900000000000000e+04 3.143363732888423783e+03
3.750000000000000000e+04 1.471953756639246421e+03
3.750100000000000000e+04 8.690092541856247408e+02
3.750200000000000000e+04 5.253141903997080817e+02
3.750300000000000000e+04 7.546838805165475605e+02
3.750400000000000000e+04 2.514895602672775681e+02
3.750500000000000000e+04 1.629504922661991714e+03
3.750600000000000000e+04 1.354945549317364794e+03
3.750700000000000000e+04 7.288394079510612755e+02
3.750800000000000000e+04 8.887204083808987889e+02
3.750900000000000000e+04 8.991684801553946045e+02
3.751000000000000000e+04 6.571401264660036077e+02
3.751100000000000000e+04 1.609913664111062417e+03
3.751200000000000000e+04 3.389485999552169346e+02
3.751300000000000000e+04 7.768631891443696986e+02
3.751400000000000000e+04 4.220782706226764844e+02
3.751500000000000000e+04 3.379696156143359644e+02
3.751600000000000000e+04 1.598782062874838402e+03
3.751700000000000000e+04 1.304684735109378153e+03
3.751800000000000000e+04 1.197348888046826687e+03
3.751900000000000000e+04 6.989636335716934354e+02
3.752000000000000000e+04 1.002687867249244846e+03
3.752100000000000000e+04 1.008375434859164784e+03
3.752200000000000000e+04 2.432934859379844511e+03
3.752300000000000000e+04 1.702777203218515297e+03
3.752400000000000000e+04 9.401454515984526097e+02
3.752500000000000000e+04 2.196132315206250951e+03
3.752600000000000000e+04 3.043410424202410013e+03
3.752700000000000000e+04 5.893184231073297497e+02
3.752800000000000000e+04 1.575882036335146495e+03
3.752900000000000000e+04 3.346442798008040995e+02
3.753000000000000000e+04 5.449839989960248658e+02
3.753100000000000000e+04 5.109055126281738239e+02
3.753200000000000000e+04 5.987273575047860277e+02
3.753300000000000000e+04 3.375948130031623577e+02
3.753400000000000000e+04 4.674522113219358630e+02
3.753500000000000000e+04 1.430057028788790603e+03
3.753600000000000000e+04 3.909936464279588790e+02
3.753700000000000000e+04 1.218455708316645541e+03
3.753800000000000000e+04 9.188869351631504969e+02
3.753900000000000000e+04 9.053175945763399568e+02
3.754000000000000000e+04 6.243409922990828136e+02
3.754100000000000000e+04 1.180951065322533168e+03
3.754200000000000000e+04 6.785530144518929774e+02
3.754300000000000000e+04 3.110322252965747793e+02
3.754400000000000000e+04 2.172389654552571301e+03
3.754500000000000000e+04 9.399639187246187930e+02
3.754600000000000000e+04 6.922389331510944430e+02
3.754700000000000000e+04 8.670755920578532141e+02
3.754800000000000000e+04 1.231287990700260707e+03
3.754900000000000000e+04 2.339613600111863889e+03
3.755000000000000000e+04 6.534968863122520588e+02
3.755100000000000000e+04 1.062493876580666210e+03
3.755200000000000000e+04 1.634771767696801135e+03
3.755300000000000000e+04 1.832975537992624595e+03
3.755400000000000000e+04 1.024733148322348598e+03
3.755500000000000000e+04 5.608126113394404229e+02
3.755600000000000000e+04 2.346925572659469253e+03
3.755700000000000000e+04 1.927059930803559610e+03
3.755800000000000000e+04 1.543205798219319604e+03
3.755900000000000000e+04 6.306775221105550600e+02
3.756000000000000000e+04 1.309396515554333064e+03
3.756100000000000000e+04 1.506908916527729616e+03
3.756200000000000000e+04 1.111163618290783006e+03
3.756300000000000000e+04 1.130664722010671994e+03
3.756400000000000000e+04 1.082977494552741973e+03
3.756500000000000000e+04 5.870019866865424092e+02
3.756600000000000000e+04 3.082415923529909492e+02
3.756700000000000000e+04 8.509146242039601020e+02
3.756800000000000000e+04 8.579630882815893074e+02
3.756900000000000000e+04 6.929612121781609630e+02
3.757000000000000000e+04 7.570758374129268304e+02
3.757100000000000000e+04 5.939384926724602565e+02
3.757200000000000000e+04 1.820610131661152991e+03
3.757300000000000000e+04 1.375657954332716145e+03
3.757400000000000000e+04 1.258647432669150703e+03
3.757500000000000000e+04 2.946416767579239149e+03
3.757600000000000000e+04 7.105420479744792601e+02
3.757700000000000000e+04 1.901865716895659091e+02
3.757800000000000000e+04 8.895721436666977979e+02
3.757900000000000000e+04 1.395765035411384360e+03
3.758000000000000000e+04 8.231264217326333892e+02
3.758100000000000000e+04 1.533380560339799786e+03
3.758200000000000000e+04 6.764566797755098833e+02
3.758300000000000000e+04 4.817451999460392358e+02
3.758400000000000000e+04 1.322374441964670268e+03
3.758500000000000000e+04 1.115776828554150370e+03
3.758600000000000000e+04 2.094066778797261577e+03
3.758700000000000000e+04 7.411431544677302554e+02
3.758800000000000000e+04 6.146485307017761670e+02
3.758900000000000000e+04 1.717496778231476640e+02
3.759000000000000000e+04 1.009487176687711781e+03
3.759100000000000000e+04 1.814682643717412986e+02
3.759200000000000000e+04 3.864088995683461008e+02
3.759300000000000000e+04 8.304268798219242171e+02
3.759400000000000000e+04 1.112141584072030128e+03
3.759500000000000000e+04 1.639288200523801834e+03
3.759600000000000000e+04 2.633809795735573971e+03
3.759700000000000000e+04 3.081981102575048226e+02
3.759800000000000000e+04 3.718562330468699884e+02
3.759900000000000000e+04 1.975926213608076523e+03
3.760000000000000000e+04 9.477676797809745040e+02
3.760100000000000000e+04 6.958856587460008996e+02
3.760200000000000000e+04 4.171943704002001141e+02
3.760300000000000000e+04 6.434044365095344347e+02
3.760400000000000000e+04 1.384649114598639926e+03
3.760500000000000000e+04 1.168432349121084371e+03
3.760600000000000000e+04 8.399556512212003554e+02
3.760700000000000000e+04 9.049133654035483687e+02
3.760800000000000000e+04 2.331839153292971787e+03
3.760900000000000000e+04 2.027866343131076292e+03
3.761000000000000000e+04 3.166840261537577135e+03
3.761100000000000000e+04 3.731314585704446017e+03
3.761200000000000000e+04 1.971528301584143037e+03
3.761300000000000000e+04 1.057415457530242747e+03
3.761400000000000000e+04 7.576085360862633706e+02
3.761500000000000000e+04 9.623649984507843556e+02
3.761600000000000000e+04 1.096038305073056563e+03
3.761700000000000000e+04 2.038654574916845377e+03
3.761800000000000000e+04 1.030395190698016222e+03
3.761900000000000000e+04 8.461073372563547537e+02
3.762000000000000000e+04 8.332894732166782887e+02
3.762100000000000000e+04 7.168573713861615033e+02
3.762200000000000000e+04 8.176649066824375041e+02
3.762300000000000000e+04 1.032664957653785450e+03
3.762400000000000000e+04 1.432106038768270764e+03
3.762500000000000000e+04 4.947602178528269974e+02
3.762600000000000000e+04 1.044017713546176765e+03
3.762700000000000000e+04 2.109754432105335127e+03
