# realization, C_[ell=3] 
4.999900000000000000e+04 8.798632547826351811e+02
5.000000000000000000e+04 3.460084055744637794e+02
5.000100000000000000e+04 7.721948574100456426e+02
5.000200000000000000e+04 1.749040013623481400e+02
5.000300000000000000e+04 5.303102273385436547e+02
5.000400000000000000e+04 5.752344579909313325e+02
5.000500000000000000e+04 5.841339811349160982e+02
5.000600000000000000e+04 7.237138720055111207e+02
5.000700000000000000e+04 4.765576884356042342e+02
5.000800000000000000e+04 3.134515436705516436e+02
5.000900000000000000e+04 8.064121340671771350e+02
5.001000000000000000e+04 2.313857293707788187e+02
5.001100000000000000e+04 5.921148932282790156e+02
5.001200000000000000e+04 3.036349937105595700e+02
5.001300000000000000e+04 6.774159295061836019e+02
5.001400000000000000e+04 2.762802460320477849e+02
5.001500000000000000e+04 5.617835549108393707e+02
5.001600000000000000e+04 4.601167333896723335e+02
5.001700000000000000e+04 3.292597189998550107e+02
5.001800000000000000e+04 2.730478673596583690e+02
5.001900000000000000e+04 2.253183025854875154e+02
5.002000000000000000e+04 5.934611861343024657e+02
5.002100000000000000e+04 9.183422375793579704e+02
5.002200000000000000e+04 6.333051792192419498e+02
5.002300000000000000e+04 3.123811282502667268e+02
5.002400000000000000e+04 1.036896580227235916e+02
5.002500000000000000e+04 1.082385112526521198e+03
5.002600000000000000e+04 4.219002721426701896e+02
5.002700000000000000e+04 8.374556032912162209e+02
5.002800000000000000e+04 3.971550356634957097e+02
5.002900000000000000e+04 6.525994489752548589e+02
5.003000000000000000e+04 4.289715716508288779e+02
5.003100000000000000e+04 8.360800915334178853e+02
5.003200000000000000e+04 4.588067550817434608e+02
5.003300000000000000e+04 5.111640666027637394e+02
5.003400000000000000e+04 7.365883408667217509e+02
5.003500000000000000e+04 1.760973661927798446e+02
5.003600000000000000e+04 5.943777463888221746e+02
5.003700000000000000e+04 5.264214508460156594e+02
5.003800000000000000e+04 3.251802521626420344e+02
5.003900000000000000e+04 5.436154723056271223e+02
5.004000000000000000e+04 7.034827928542973723e+02
5.004100000000000000e+04 2.286510433817521459e+02
5.004200000000000000e+04 7.333990047054327306e+02
5.004300000000000000e+04 4.861569748182087096e+02
5.004400000000000000e+04 1.202352288275002792e+02
5.004500000000000000e+04 4.803960693217904350e+02
5.004600000000000000e+04 5.100104636481431726e+02
5.004700000000000000e+04 4.749279295391425535e+02
5.004800000000000000e+04 3.983915494615882835e+02
5.004900000000000000e+04 2.457792860957673042e+02
5.005000000000000000e+04 4.982133658242034926e+02
5.005100000000000000e+04 5.518607192540279129e+02
5.005200000000000000e+04 4.622564619038411138e+02
5.005300000000000000e+04 7.189418597651591654e+02
5.005400000000000000e+04 4.152664238103320145e+02
5.005500000000000000e+04 3.832360023002637490e+02
5.005600000000000000e+04 1.982251160190635346e+02
5.005700000000000000e+04 4.732210630521979624e+02
5.005800000000000000e+04 3.829533818068114215e+02
5.005900000000000000e+04 4.103728929647455743e+02
5.006000000000000000e+04 1.752122605574925956e+03
5.006100000000000000e+04 9.608116047574931144e+02
5.006200000000000000e+04 1.018561282996914542e+03
5.006300000000000000e+04 1.042523320631428078e+03
5.006400000000000000e+04 4.047053327239621012e+02
5.006500000000000000e+04 6.834839155618427640e+02
5.006600000000000000e+04 3.507268816024093780e+02
5.006700000000000000e+04 5.180559938021377775e+02
5.006800000000000000e+04 9.628010943419180023e+01
5.006900000000000000e+04 4.552978438818724953e+02
5.007000000000000000e+04 5.095880107466601316e+02
5.007100000000000000e+04 2.125578262593808176e+02
5.007200000000000000e+04 5.535362389938243268e+02
5.007300000000000000e+04 3.632860618657001623e+02
5.007400000000000000e+04 7.515531041577422684e+02
5.007500000000000000e+04 4.000995452723774406e+02
5.007600000000000000e+04 5.466037543064206830e+02
5.007700000000000000e+04 2.919309135604412972e+02
5.007800000000000000e+04 6.109582620317603414e+02
5.007900000000000000e+04 6.266264634633502055e+02
5.008000000000000000e+04 3.812960876587033567e+02
5.008100000000000000e+04 2.657904800364602238e+02
5.008200000000000000e+04 3.519333494477817226e+02
5.008300000000000000e+04 3.280046364574355380e+02
5.008400000000000000e+04 2.718174143370565616e+02
5.008500000000000000e+04 5.790800149634964100e+02
5.008600000000000000e+04 5.149722052488044710e+02
5.008700000000000000e+04 7.061429151454207158e+02
5.008800000000000000e+04 7.905110308536006869e+02
5.008900000000000000e+04 6.587916010715736093e+02
5.009000000000000000e+04 9.240422181902820284e+02
5.009100000000000000e+04 4.474563415944492135e+02
5.009200000000000000e+04 2.513448976618477104e+02
5.009300000000000000e+04 1.397061797942025407e+02
5.009400000000000000e+04 8.418109542244517343e+02
5.009500000000000000e+04 5.116407025068879761e+02
5.009600000000000000e+04 3.560015835233839994e+02
5.009700000000000000e+04 7.947539567885661427e+02
5.009800000000000000e+04 2.306606795892608091e+02
5.009900000000000000e+04 1.873786357586961230e+03
5.010000000000000000e+04 3.101023204724223206e+02
5.010100000000000000e+04 8.609441794487995594e+02
5.010200000000000000e+04 4.098911905937119400e+02
5.010300000000000000e+04 5.512670013495827561e+02
5.010400000000000000e+04 1.209328492553225658e+02
5.010500000000000000e+04 3.936629921372323793e+02
5.010600000000000000e+04 2.979464040269689917e+02
5.010700000000000000e+04 2.079219238316514691e+02
5.010800000000000000e+04 2.985443860756415688e+02
5.010900000000000000e+04 7.412820474780846780e+02
5.011000000000000000e+04 5.841417932492768159e+02
5.011100000000000000e+04 2.792178910799945584e+02
5.011200000000000000e+04 6.883268483763030190e+02
5.011300000000000000e+04 5.754715916215027391e+02
5.011400000000000000e+04 6.435812067516355910e+02
5.011500000000000000e+04 2.376558880531712816e+02
5.011600000000000000e+04 6.901347494709837065e+02
5.011700000000000000e+04 1.156178519991004805e+03
5.011800000000000000e+04 4.444984389741971995e+02
5.011900000000000000e+04 1.197240366865837586e+03
5.012000000000000000e+04 6.812558908962384976e+02
5.012100000000000000e+04 3.340125540198340559e+02
5.012200000000000000e+04 6.918248635110218174e+02
5.012300000000000000e+04 7.280929450395195772e+02
5.012400000000000000e+04 6.788199409186408957e+02
5.012500000000000000e+04 1.367996298225425335e+03
5.012600000000000000e+04 1.008622137322522121e+03
5.012700000000000000e+04 7.571943216707054489e+02
5.012800000000000000e+04 1.098648845259903283e+03
5.012900000000000000e+04 4.332236848601073120e+02
5.013000000000000000e+04 3.797826853919777932e+02
5.013100000000000000e+04 2.764129915543175571e+02
5.013200000000000000e+04 2.126856575702412613e+02
5.013300000000000000e+04 1.137832734324678086e+03
5.013400000000000000e+04 3.469010297799170530e+02
5.013500000000000000e+04 3.421146615863707297e+01
5.013600000000000000e+04 2.528564161395104009e+02
5.013700000000000000e+04 2.115966122595023649e+02
5.013800000000000000e+04 6.284259157597824696e+02
5.013900000000000000e+04 2.995723462357083235e+02
5.014000000000000000e+04 6.777502164071078141e+02
5.014100000000000000e+04 6.849385176639800648e+02
5.014200000000000000e+04 4.558918465497100669e+02
5.014300000000000000e+04 5.290803739335976843e+02
5.014400000000000000e+04 1.660332595227206696e+02
5.014500000000000000e+04 4.895117565279382461e+02
5.014600000000000000e+04 5.169838631325267215e+02
5.014700000000000000e+04 1.984156803578691779e+02
5.014800000000000000e+04 3.734883985749593762e+02
5.014900000000000000e+04 5.873139804331659661e+02
5.015000000000000000e+04 3.210639056195809076e+02
5.015100000000000000e+04 9.073894456031047184e+02
5.015200000000000000e+04 1.429213001617539192e+02
5.015300000000000000e+04 7.278950671373471550e+02
5.015400000000000000e+04 4.946605354932838168e+02
5.015500000000000000e+04 3.501768157520182285e+02
5.015600000000000000e+04 5.501629012916724832e+02
5.015700000000000000e+04 5.587178494250281346e+02
5.015800000000000000e+04 5.612461716036074222e+02
5.015900000000000000e+04 2.069021614706790899e+02
5.016000000000000000e+04 4.407508534068279005e+02
5.016100000000000000e+04 1.102612185694359596e+03
5.016200000000000000e+04 3.963913579603184871e+02
5.016300000000000000e+04 6.279413262410347443e+02
5.016400000000000000e+04 1.655018274895101626e+02
5.016500000000000000e+04 4.672654556655288047e+02
5.016600000000000000e+04 8.461267687900872261e+02
5.016700000000000000e+04 4.305244736897832354e+02
5.016800000000000000e+04 2.255781553118629574e+02
5.016900000000000000e+04 1.062316055917862286e+03
5.017000000000000000e+04 3.865875992801158532e+02
5.017100000000000000e+04 5.950445104206144151e+02
5.017200000000000000e+04 3.392480110054339093e+02
5.017300000000000000e+04 3.392237911462410125e+02
5.017400000000000000e+04 4.629736328676104904e+02
5.017500000000000000e+04 8.417372697276252893e+02
5.017600000000000000e+04 7.937535015278970150e+02
5.017700000000000000e+04 4.921654969152749004e+02
5.017800000000000000e+04 4.871865854612906332e+02
5.017900000000000000e+04 4.971541099705473243e+02
5.018000000000000000e+04 1.343000601963327370e+02
5.018100000000000000e+04 2.350516545476550903e+02
5.018200000000000000e+04 1.618177608095016353e+02
5.018300000000000000e+04 4.649857680495508703e+02
