# realization, C_[ell=3] 
3.749900000000000000e+04 8.798632547826351811e+02
3.750000000000000000e+04 3.460084055744637794e+02
3.750100000000000000e+04 7.721948574100458700e+02
3.750200000000000000e+04 1.749040013623481116e+02
3.750300000000000000e+04 5.303102273385435410e+02
3.750400000000000000e+04 5.752344579909313325e+02
3.750500000000000000e+04 5.841339811349160982e+02
3.750600000000000000e+04 7.237138720055113481e+02
3.750700000000000000e+04 4.765576884356042342e+02
3.750800000000000000e+04 3.134515436705517573e+02
3.750900000000000000e+04 8.064121340671771350e+02
3.751000000000000000e+04 2.313857293707788187e+02
3.751100000000000000e+04 5.921148932282790156e+02
3.751200000000000000e+04 3.036349937105595700e+02
3.751300000000000000e+04 6.774159295061834882e+02
3.751400000000000000e+04 2.762802460320477849e+02
3.751500000000000000e+04 5.617835549108393707e+02
3.751600000000000000e+04 4.601167333896723335e+02
3.751700000000000000e+04 3.292597189998550107e+02
3.751800000000000000e+04 2.730478673596583690e+02
3.751900000000000000e+04 2.253183025854875154e+02
3.752000000000000000e+04 5.934611861343024657e+02
3.752100000000000000e+04 9.183422375793579704e+02
3.752200000000000000e+04 6.333051792192420635e+02
3.752300000000000000e+04 3.123811282502667268e+02
3.752400000000000000e+04 1.036896580227236058e+02
3.752500000000000000e+04 1.082385112526521198e+03
3.752600000000000000e+04 4.219002721426701896e+02
3.752700000000000000e+04 8.374556032912161072e+02
3.752800000000000000e+04 3.971550356634957097e+02
3.752900000000000000e+04 6.525994489752549725e+02
3.753000000000000000e+04 4.289715716508289916e+02
3.753100000000000000e+04 8.360800915334177716e+02
3.753200000000000000e+04 4.588067550817434608e+02
3.753300000000000000e+04 5.111640666027637394e+02
3.753400000000000000e+04 7.365883408667217509e+02
3.753500000000000000e+04 1.760973661927797878e+02
3.753600000000000000e+04 5.943777463888221746e+02
3.753700000000000000e+04 5.264214508460156594e+02
3.753800000000000000e+04 3.251802521626420344e+02
3.753900000000000000e+04 5.436154723056271223e+02
3.754000000000000000e+04 7.034827928542972586e+02
3.754100000000000000e+04 2.286510433817521459e+02
3.754200000000000000e+04 7.333990047054330716e+02
3.754300000000000000e+04 4.861569748182087665e+02
3.754400000000000000e+04 1.202352288275002934e+02
3.754500000000000000e+04 4.803960693217904350e+02
3.754600000000000000e+04 5.100104636481432294e+02
3.754700000000000000e+04 4.749279295391424967e+02
3.754800000000000000e+04 3.983915494615883972e+02
3.754900000000000000e+04 2.457792860957672758e+02
3.755000000000000000e+04 4.982133658242034926e+02
3.755100000000000000e+04 5.518607192540279129e+02
3.755200000000000000e+04 4.622564619038410569e+02
3.755300000000000000e+04 7.189418597651592790e+02
3.755400000000000000e+04 4.152664238103321281e+02
3.755500000000000000e+04 3.832360023002638059e+02
3.755600000000000000e+04 1.982251160190635346e+02
3.755700000000000000e+04 4.732210630521979624e+02
3.755800000000000000e+04 3.829533818068114783e+02
3.755900000000000000e+04 4.103728929647455743e+02
3.756000000000000000e+04 1.752122605574926183e+03
3.756100000000000000e+04 9.608116047574931144e+02
3.756200000000000000e+04 1.018561282996914201e+03
3.756300000000000000e+04 1.042523320631428078e+03
3.756400000000000000e+04 4.047053327239621012e+02
3.756500000000000000e+04 6.834839155618425366e+02
3.756600000000000000e+04 3.507268816024095486e+02
3.756700000000000000e+04 5.180559938021376638e+02
3.756800000000000000e+04 9.628010943419180023e+01
3.756900000000000000e+04 4.552978438818723816e+02
3.757000000000000000e+04 5.095880107466601885e+02
3.757100000000000000e+04 2.125578262593808176e+02
3.757200000000000000e+04 5.535362389938244405e+02
3.757300000000000000e+04 3.632860618657001623e+02
3.757400000000000000e+04 7.515531041577422684e+02
3.757500000000000000e+04 4.000995452723774406e+02
3.757600000000000000e+04 5.466037543064206830e+02
3.757700000000000000e+04 2.919309135604412972e+02
3.757800000000000000e+04 6.109582620317603414e+02
3.757900000000000000e+04 6.266264634633504329e+02
3.758000000000000000e+04 3.812960876587033567e+02
3.758100000000000000e+04 2.657904800364602806e+02
3.758200000000000000e+04 3.519333494477817226e+02
3.758300000000000000e+04 3.280046364574354243e+02
3.758400000000000000e+04 2.718174143370565616e+02
3.758500000000000000e+04 5.790800149634965237e+02
3.758600000000000000e+04 5.149722052488044710e+02
3.758700000000000000e+04 7.061429151454207158e+02
3.758800000000000000e+04 7.905110308536006869e+02
