# realization, C_[ell=2] 
1.249900000000000000e+04 3.143363732888423783e+03
1.250000000000000000e+04 1.471953756639246421e+03
1.250100000000000000e+04 8.690092541856247408e+02
1.250200000000000000e+04 5.253141903997080817e+02
1.250300000000000000e+04 7.546838805165475605e+02
1.250400000000000000e+04 2.514895602672775681e+02
1.250500000000000000e+04 1.629504922661991714e+03
1.250600000000000000e+04 1.354945549317364794e+03
1.250700000000000000e+04 7.288394079510612755e+02
1.250800000000000000e+04 8.887204083808987889e+02
1.250900000000000000e+04 8.991684801553946045e+02
1.251000000000000000e+04 6.571401264660036077e+02
1.251100000000000000e+04 1.609913664111062417e+03
1.251200000000000000e+04 3.389485999552169346e+02
1.251300000000000000e+04 7.768631891443696986e+02
1.251400000000000000e+04 4.220782706226764844e+02
1.251500000000000000e+04 3.379696156143359644e+02
1.251600000000000000e+04 1.598782062874838402e+03
1.251700000000000000e+04 1.304684735109378153e+03
1.251800000000000000e+04 1.197348888046826687e+03
1.251900000000000000e+04 6.989636335716934354e+02
1.252000000000000000e+04 1.002687867249244846e+03
1.252100000000000000e+04 1.008375434859164784e+03
1.252200000000000000e+04 2.432934859379844511e+03
1.252300000000000000e+04 1.702777203218515297e+03
1.252400000000000000e+04 9.401454515984526097e+02
1.252500000000000000e+04 2.196132315206250951e+03
1.252600000000000000e+04 3.043410424202410013e+03
1.252700000000000000e+04 5.893184231073297497e+02
1.252800000000000000e+04 1.575882036335146495e+03
1.252900000000000000e+04 3.346442798008040995e+02
1.253000000000000000e+04 5.449839989960248658e+02
1.253100000000000000e+04 5.109055126281738239e+02
1.253200000000000000e+04 5.987273575047860277e+02
1.253300000000000000e+04 3.375948130031623577e+02
1.253400000000000000e+04 4.674522113219358630e+02
1.253500000000000000e+04 1.430057028788790603e+03
1.253600000000000000e+04 3.909936464279588790e+02
1.253700000000000000e+04 1.218455708316645541e+03
1.253800000000000000e+04 9.188869351631504969e+02
1.253900000000000000e+04 9.053175945763399568e+02
1.254000000000000000e+04 6.243409922990828136e+02
1.254100000000000000e+04 1.180951065322533168e+03
1.254200000000000000e+04 6.785530144518929774e+02
1.254300000000000000e+04 3.110322252965747793e+02
1.254400000000000000e+04 2.172389654552571301e+03
1.254500000000000000e+04 9.399639187246187930e+02
1.254600000000000000e+04 6.922389331510944430e+02
1.254700000000000000e+04 8.670755920578532141e+02
1.254800000000000000e+04 1.231287990700260707e+03
1.254900000000000000e+04 2.339613600111863889e+03
1.255000000000000000e+04 6.534968863122520588e+02
1.255100000000000000e+04 1.062493876580666210e+03
1.255200000000000000e+04 1.634771767696801135e+03
1.255300000000000000e+04 1.832975537992624595e+03
1.255400000000000000e+04 1.024733148322348598e+03
1.255500000000000000e+04 5.608126113394404229e+02
1.255600000000000000e+04 2.346925572659469253e+03
1.255700000000000000e+04 1.927059930803559610e+03
1.255800000000000000e+04 1.543205798219319604e+03
1.255900000000000000e+04 6.306775221105550600e+02
1.256000000000000000e+04 1.309396515554333064e+03
1.256100000000000000e+04 1.506908916527729616e+03
1.256200000000000000e+04 1.111163618290783006e+03
1.256300000000000000e+04 1.130664722010671994e+03
1.256400000000000000e+04 1.082977494552741973e+03
1.256500000000000000e+04 5.870019866865424092e+02
1.256600000000000000e+04 3.082415923529909492e+02
1.256700000000000000e+04 8.509146242039601020e+02
1.256800000000000000e+04 8.579630882815893074e+02
1.256900000000000000e+04 6.929612121781609630e+02
1.257000000000000000e+04 7.570758374129268304e+02
1.257100000000000000e+04 5.939384926724602565e+02
1.257200000000000000e+04 1.820610131661152991e+03
1.257300000000000000e+04 1.375657954332716145e+03
1.257400000000000000e+04 1.258647432669150703e+03
1.257500000000000000e+04 2.946416767579239149e+03
1.257600000000000000e+04 7.105420479744792601e+02
1.257700000000000000e+04 1.901865716895659091e+02
1.257800000000000000e+04 8.895721436666977979e+02
1.257900000000000000e+04 1.395765035411384360e+03
1.258000000000000000e+04 8.231264217326333892e+02
1.258100000000000000e+04 1.533380560339799786e+03
1.258200000000000000e+04 6.764566797755098833e+02
1.258300000000000000e+04 4.817451999460392358e+02
1.258400000000000000e+04 1.322374441964670268e+03
1.258500000000000000e+04 1.115776828554150370e+03
1.258600000000000000e+04 2.094066778797261577e+03
1.258700000000000000e+04 7.411431544677302554e+02
1.258800000000000000e+04 6.146485307017761670e+02
1.258900000000000000e+04 1.717496778231476640e+02
1.259000000000000000e+04 1.009487176687711781e+03
1.259100000000000000e+04 1.814682643717412986e+02
1.259200000000000000e+04 3.864088995683461008e+02
1.259300000000000000e+04 8.304268798219242171e+02
1.259400000000000000e+04 1.112141584072030128e+03
1.259500000000000000e+04 1.639288200523801834e+03
1.259600000000000000e+04 2.633809795735573971e+03
1.259700000000000000e+04 3.081981102575048226e+02
1.259800000000000000e+04 3.718562330468699884e+02
1.259900000000000000e+04 1.975926213608076523e+03
1.260000000000000000e+04 9.477676797809745040e+02
1.260100000000000000e+04 6.958856587460008996e+02
1.260200000000000000e+04 4.171943704002001141e+02
1.260300000000000000e+04 6.434044365095344347e+02
1.260400000000000000e+04 1.384649114598639926e+03
1.260500000000000000e+04 1.168432349121084371e+03
1.260600000000000000e+04 8.399556512212003554e+02
1.260700000000000000e+04 9.049133654035483687e+02
1.260800000000000000e+04 2.331839153292971787e+03
1.260900000000000000e+04 2.027866343131076292e+03
1.261000000000000000e+04 3.166840261537577135e+03
1.261100000000000000e+04 3.731314585704446017e+03
1.261200000000000000e+04 1.971528301584143037e+03
1.261300000000000000e+04 1.057415457530242747e+03
1.261400000000000000e+04 7.576085360862633706e+02
1.261500000000000000e+04 9.623649984507843556e+02
1.261600000000000000e+04 1.096038305073056563e+03
1.261700000000000000e+04 2.038654574916845377e+03
1.261800000000000000e+04 1.030395190698016222e+03
1.261900000000000000e+04 8.461073372563547537e+02
1.262000000000000000e+04 8.332894732166782887e+02
1.262100000000000000e+04 7.168573713861615033e+02
1.262200000000000000e+04 8.176649066824375041e+02
1.262300000000000000e+04 1.032664957653785450e+03
1.262400000000000000e+04 1.432106038768270764e+03
1.262500000000000000e+04 4.947602178528269974e+02
1.262600000000000000e+04 1.044017713546176765e+03
1.262700000000000000e+04 2.109754432105335127e+03
1.262800000000000000e+04 1.334277554440754102e+03
1.262900000000000000e+04 3.715131378684463357e+02
1.263000000000000000e+04 1.070038720755499980e+03
1.263100000000000000e+04 1.982691301528814847e+03
1.263200000000000000e+04 1.061111061025397021e+03
1.263300000000000000e+04 1.466563606494948999e+03
1.263400000000000000e+04 3.014453837805638159e+02
1.263500000000000000e+04 6.545954741309623159e+02
1.263600000000000000e+04 5.200488035695072995e+02
1.263700000000000000e+04 9.756765657997077597e+02
1.263800000000000000e+04 1.880006118257223761e+03
1.263900000000000000e+04 9.082137095567085225e+02
1.264000000000000000e+04 8.151012081534753406e+02
1.264100000000000000e+04 1.058132763185531530e+03
1.264200000000000000e+04 1.771943639732895690e+03
1.264300000000000000e+04 1.740696244964919288e+03
1.264400000000000000e+04 1.104005108661875056e+03
1.264500000000000000e+04 1.552524193039840611e+03
1.264600000000000000e+04 4.411279752380270907e+02
1.264700000000000000e+04 2.161625367783257843e+03
1.264800000000000000e+04 2.722105024037737167e+03
1.264900000000000000e+04 1.443815442077376247e+03
1.265000000000000000e+04 1.741791366662879170e+02
1.265100000000000000e+04 2.554771867855892651e+03
1.265200000000000000e+04 1.230639872972799139e+03
1.265300000000000000e+04 1.546234206815980315e+03
1.265400000000000000e+04 9.133083213157776754e+02
1.265500000000000000e+04 9.799698072001556284e+02
1.265600000000000000e+04 1.087832282539963671e+03
1.265700000000000000e+04 3.689443137242716944e+02
1.265800000000000000e+04 1.467479514684428977e+03
1.265900000000000000e+04 1.159172770012842875e+03
1.266000000000000000e+04 1.763870733141649907e+03
1.266100000000000000e+04 1.413798021294918499e+03
1.266200000000000000e+04 5.782683247426165281e+02
1.266300000000000000e+04 8.946905552187904505e+02
1.266400000000000000e+04 7.900888979934921963e+02
1.266500000000000000e+04 7.631133453812728931e+02
1.266600000000000000e+04 5.097688494313925958e+02
1.266700000000000000e+04 1.021459337249748614e+03
1.266800000000000000e+04 9.872301977672764224e+02
1.266900000000000000e+04 3.003177443603153733e+03
1.267000000000000000e+04 1.139084372631408996e+03
1.267100000000000000e+04 1.087416261369821314e+03
1.267200000000000000e+04 1.858652015251514285e+03
1.267300000000000000e+04 1.762858655895197217e+03
1.267400000000000000e+04 1.149998548974045661e+03
1.267500000000000000e+04 1.326676033777853490e+03
1.267600000000000000e+04 2.050968047379386007e+03
1.267700000000000000e+04 1.801428303810766010e+03
1.267800000000000000e+04 1.144378248733803787e+02
1.267900000000000000e+04 7.503288464945483156e+02
1.268000000000000000e+04 1.334392174758948784e+02
1.268100000000000000e+04 4.306648399112264656e+02
1.268200000000000000e+04 9.679753989037640167e+02
1.268300000000000000e+04 4.309694971275564512e+02
1.268400000000000000e+04 1.458013195896731077e+03
1.268500000000000000e+04 1.495814864662930859e+03
1.268600000000000000e+04 1.702337242071675973e+02
1.268700000000000000e+04 1.829903921898844601e+02
1.268800000000000000e+04 6.168649749841022185e+02
1.268900000000000000e+04 4.543535979194191896e+03
1.269000000000000000e+04 1.394137022474129253e+03
1.269100000000000000e+04 1.089963206645647006e+03
1.269200000000000000e+04 5.310547311620019855e+02
1.269300000000000000e+04 5.679240146136444309e+02
1.269400000000000000e+04 1.339393349747535467e+03
1.269500000000000000e+04 2.109516807989690733e+03
1.269600000000000000e+04 1.228618489193083633e+03
1.269700000000000000e+04 8.689439009202578745e+02
1.269800000000000000e+04 3.095017823992196782e+02
1.269900000000000000e+04 2.810762451540541633e+02
1.270000000000000000e+04 1.833935903714177812e+03
1.270100000000000000e+04 1.774259232905046701e+03
1.270200000000000000e+04 1.398600987697071787e+03
1.270300000000000000e+04 9.390490653870486994e+02
1.270400000000000000e+04 7.475574788136196958e+02
1.270500000000000000e+04 1.716548457118901524e+03
1.270600000000000000e+04 6.700449368147061477e+02
1.270700000000000000e+04 2.230137961725335117e+03
1.270800000000000000e+04 2.321649213340326241e+03
1.270900000000000000e+04 1.249015301264907066e+03
1.271000000000000000e+04 1.441428180112829295e+03
1.271100000000000000e+04 1.191618551389554341e+03
1.271200000000000000e+04 1.534995926564243746e+03
1.271300000000000000e+04 2.626070388611235103e+03
1.271400000000000000e+04 1.148201599792018214e+03
1.271500000000000000e+04 1.212610097774579572e+03
1.271600000000000000e+04 4.042712485527242166e+02
1.271700000000000000e+04 1.980428778722330435e+03
1.271800000000000000e+04 1.290451301383455075e+03
1.271900000000000000e+04 3.409196193953149759e+03
1.272000000000000000e+04 7.834535273194769616e+02
1.272100000000000000e+04 9.525378841835500907e+02
1.272200000000000000e+04 9.617034580268918944e+02
1.272300000000000000e+04 2.237686572032384447e+03
1.272400000000000000e+04 1.767319619920868945e+02
1.272500000000000000e+04 8.043662973138071948e+02
1.272600000000000000e+04 1.199153982317617420e+03
1.272700000000000000e+04 2.398894905870061848e+03
