# realization, C_[ell=3] 
1.249900000000000000e+04 8.798632547826351811e+02
1.250000000000000000e+04 3.460084055744637794e+02
1.250100000000000000e+04 7.721948574100458700e+02
1.250200000000000000e+04 1.749040013623481116e+02
1.250300000000000000e+04 5.303102273385435410e+02
1.250400000000000000e+04 5.752344579909313325e+02
1.250500000000000000e+04 5.841339811349160982e+02
1.250600000000000000e+04 7.237138720055113481e+02
1.250700000000000000e+04 4.765576884356042342e+02
1.250800000000000000e+04 3.134515436705517573e+02
1.250900000000000000e+04 8.064121340671771350e+02
1.251000000000000000e+04 2.313857293707788187e+02
1.251100000000000000e+04 5.921148932282790156e+02
1.251200000000000000e+04 3.036349937105595700e+02
1.251300000000000000e+04 6.774159295061834882e+02
1.251400000000000000e+04 2.762802460320477849e+02
1.251500000000000000e+04 5.617835549108393707e+02
1.251600000000000000e+04 4.601167333896723335e+02
1.251700000000000000e+04 3.292597189998550107e+02
1.251800000000000000e+04 2.730478673596583690e+02
1.251900000000000000e+04 2.253183025854875154e+02
1.252000000000000000e+04 5.934611861343024657e+02
1.252100000000000000e+04 9.183422375793579704e+02
1.252200000000000000e+04 6.333051792192420635e+02
1.252300000000000000e+04 3.123811282502667268e+02
1.252400000000000000e+04 1.036896580227236058e+02
1.252500000000000000e+04 1.082385112526521198e+03
1.252600000000000000e+04 4.219002721426701896e+02
1.252700000000000000e+04 8.374556032912161072e+02
1.252800000000000000e+04 3.971550356634957097e+02
1.252900000000000000e+04 6.525994489752549725e+02
1.253000000000000000e+04 4.289715716508289916e+02
1.253100000000000000e+04 8.360800915334177716e+02
1.253200000000000000e+04 4.588067550817434608e+02
1.253300000000000000e+04 5.111640666027637394e+02
1.253400000000000000e+04 7.365883408667217509e+02
1.253500000000000000e+04 1.760973661927797878e+02
1.253600000000000000e+04 5.943777463888221746e+02
1.253700000000000000e+04 5.264214508460156594e+02
1.253800000000000000e+04 3.251802521626420344e+02
1.253900000000000000e+04 5.436154723056271223e+02
1.254000000000000000e+04 7.034827928542972586e+02
1.254100000000000000e+04 2.286510433817521459e+02
1.254200000000000000e+04 7.333990047054330716e+02
1.254300000000000000e+04 4.861569748182087665e+02
1.254400000000000000e+04 1.202352288275002934e+02
1.254500000000000000e+04 4.803960693217904350e+02
1.254600000000000000e+04 5.100104636481432294e+02
1.254700000000000000e+04 4.749279295391424967e+02
1.254800000000000000e+04 3.983915494615883972e+02
1.254900000000000000e+04 2.457792860957672758e+02
1.255000000000000000e+04 4.982133658242034926e+02
1.255100000000000000e+04 5.518607192540279129e+02
1.255200000000000000e+04 4.622564619038410569e+02
1.255300000000000000e+04 7.189418597651592790e+02
1.255400000000000000e+04 4.152664238103321281e+02
1.255500000000000000e+04 3.832360023002638059e+02
1.255600000000000000e+04 1.982251160190635346e+02
1.255700000000000000e+04 4.732210630521979624e+02
1.255800000000000000e+04 3.829533818068114783e+02
1.255900000000000000e+04 4.103728929647455743e+02
1.256000000000000000e+04 1.752122605574926183e+03
1.256100000000000000e+04 9.608116047574931144e+02
1.256200000000000000e+04 1.018561282996914201e+03
1.256300000000000000e+04 1.042523320631428078e+03
1.256400000000000000e+04 4.047053327239621012e+02
1.256500000000000000e+04 6.834839155618425366e+02
1.256600000000000000e+04 3.507268816024095486e+02
1.256700000000000000e+04 5.180559938021376638e+02
1.256800000000000000e+04 9.628010943419180023e+01
1.256900000000000000e+04 4.552978438818723816e+02
1.257000000000000000e+04 5.095880107466601885e+02
1.257100000000000000e+04 2.125578262593808176e+02
1.257200000000000000e+04 5.535362389938244405e+02
1.257300000000000000e+04 3.632860618657001623e+02
1.257400000000000000e+04 7.515531041577422684e+02
1.257500000000000000e+04 4.000995452723774406e+02
1.257600000000000000e+04 5.466037543064206830e+02
1.257700000000000000e+04 2.919309135604412972e+02
1.257800000000000000e+04 6.109582620317603414e+02
1.257900000000000000e+04 6.266264634633504329e+02
1.258000000000000000e+04 3.812960876587033567e+02
1.258100000000000000e+04 2.657904800364602806e+02
1.258200000000000000e+04 3.519333494477817226e+02
1.258300000000000000e+04 3.280046364574354243e+02
1.258400000000000000e+04 2.718174143370565616e+02
1.258500000000000000e+04 5.790800149634965237e+02
1.258600000000000000e+04 5.149722052488044710e+02
1.258700000000000000e+04 7.061429151454207158e+02
1.258800000000000000e+04 7.905110308536006869e+02
1.258900000000000000e+04 6.587916010715736093e+02
1.259000000000000000e+04 9.240422181902818011e+02
1.259100000000000000e+04 4.474563415944492135e+02
1.259200000000000000e+04 2.513448976618477388e+02
1.259300000000000000e+04 1.397061797942025407e+02
1.259400000000000000e+04 8.418109542244517343e+02
1.259500000000000000e+04 5.116407025068879761e+02
1.259600000000000000e+04 3.560015835233838857e+02
1.259700000000000000e+04 7.947539567885661427e+02
1.259800000000000000e+04 2.306606795892608091e+02
1.259900000000000000e+04 1.873786357586961685e+03
1.260000000000000000e+04 3.101023204724223774e+02
1.260100000000000000e+04 8.609441794487995594e+02
1.260200000000000000e+04 4.098911905937120537e+02
1.260300000000000000e+04 5.512670013495826424e+02
1.260400000000000000e+04 1.209328492553225658e+02
1.260500000000000000e+04 3.936629921372323793e+02
1.260600000000000000e+04 2.979464040269690486e+02
1.260700000000000000e+04 2.079219238316514691e+02
1.260800000000000000e+04 2.985443860756415120e+02
1.260900000000000000e+04 7.412820474780846780e+02
1.261000000000000000e+04 5.841417932492768159e+02
1.261100000000000000e+04 2.792178910799945015e+02
1.261200000000000000e+04 6.883268483763030190e+02
1.261300000000000000e+04 5.754715916215027391e+02
1.261400000000000000e+04 6.435812067516354773e+02
1.261500000000000000e+04 2.376558880531712816e+02
1.261600000000000000e+04 6.901347494709837065e+02
1.261700000000000000e+04 1.156178519991004805e+03
1.261800000000000000e+04 4.444984389741971995e+02
1.261900000000000000e+04 1.197240366865837586e+03
1.262000000000000000e+04 6.812558908962384976e+02
1.262100000000000000e+04 3.340125540198341128e+02
1.262200000000000000e+04 6.918248635110218174e+02
1.262300000000000000e+04 7.280929450395195772e+02
1.262400000000000000e+04 6.788199409186408957e+02
1.262500000000000000e+04 1.367996298225425107e+03
1.262600000000000000e+04 1.008622137322522121e+03
1.262700000000000000e+04 7.571943216707053352e+02
1.262800000000000000e+04 1.098648845259903283e+03
1.262900000000000000e+04 4.332236848601073689e+02
1.263000000000000000e+04 3.797826853919777932e+02
1.263100000000000000e+04 2.764129915543176139e+02
1.263200000000000000e+04 2.126856575702412613e+02
1.263300000000000000e+04 1.137832734324678313e+03
1.263400000000000000e+04 3.469010297799169962e+02
1.263500000000000000e+04 3.421146615863705875e+01
1.263600000000000000e+04 2.528564161395103724e+02
1.263700000000000000e+04 2.115966122595023364e+02
1.263800000000000000e+04 6.284259157597825833e+02
1.263900000000000000e+04 2.995723462357083235e+02
1.264000000000000000e+04 6.777502164071078141e+02
1.264100000000000000e+04 6.849385176639801784e+02
1.264200000000000000e+04 4.558918465497100669e+02
1.264300000000000000e+04 5.290803739335976843e+02
1.264400000000000000e+04 1.660332595227206696e+02
1.264500000000000000e+04 4.895117565279382461e+02
1.264600000000000000e+04 5.169838631325266078e+02
1.264700000000000000e+04 1.984156803578691779e+02
1.264800000000000000e+04 3.734883985749593762e+02
1.264900000000000000e+04 5.873139804331658524e+02
1.265000000000000000e+04 3.210639056195809076e+02
1.265100000000000000e+04 9.073894456031048321e+02
1.265200000000000000e+04 1.429213001617539192e+02
1.265300000000000000e+04 7.278950671373469277e+02
1.265400000000000000e+04 4.946605354932837599e+02
1.265500000000000000e+04 3.501768157520181717e+02
1.265600000000000000e+04 5.501629012916725969e+02
1.265700000000000000e+04 5.587178494250281346e+02
1.265800000000000000e+04 5.612461716036076496e+02
1.265900000000000000e+04 2.069021614706790615e+02
1.266000000000000000e+04 4.407508534068278436e+02
1.266100000000000000e+04 1.102612185694359596e+03
1.266200000000000000e+04 3.963913579603184303e+02
1.266300000000000000e+04 6.279413262410347443e+02
1.266400000000000000e+04 1.655018274895101626e+02
1.266500000000000000e+04 4.672654556655288047e+02
1.266600000000000000e+04 8.461267687900872261e+02
