# realization, C_[ell=3] 
2.490000000000000000e+02 5.109358551060090008e+02
2.500000000000000000e+02 1.673567692363989181e+03
2.510000000000000000e+02 3.375177224112881618e+02
2.520000000000000000e+02 4.454696505049965936e+02
2.530000000000000000e+02 6.142999719690075153e+02
2.540000000000000000e+02 1.476775050721810203e+03
2.550000000000000000e+02 7.686926211432589753e+02
2.560000000000000000e+02 4.508057832346510736e+02
2.570000000000000000e+02 5.088981424111539127e+02
2.580000000000000000e+02 4.959679131813494450e+02
2.590000000000000000e+02 3.048895420625095767e+02
2.600000000000000000e+02 8.461386512001988649e+02
2.610000000000000000e+02 3.317322625617690051e+02
2.620000000000000000e+02 4.901878536552351306e+02
2.630000000000000000e+02 1.001958620695363152e+03
2.640000000000000000e+02 2.415951007886895638e+02
2.650000000000000000e+02 4.352592716101711972e+02
2.660000000000000000e+02 1.228668192231087914e+03
2.670000000000000000e+02 8.837669030353238213e+02
2.680000000000000000e+02 5.461349007066376089e+02
2.690000000000000000e+02 1.002861968896857093e+03
2.700000000000000000e+02 1.475890483116259588e+02
2.710000000000000000e+02 1.611095573488343575e+02
2.720000000000000000e+02 1.404732301451653484e+03
2.730000000000000000e+02 5.353703929973896720e+02
2.740000000000000000e+02 4.951455950971360949e+02
2.750000000000000000e+02 4.416633031211724187e+02
2.760000000000000000e+02 7.754016426432521030e+02
2.770000000000000000e+02 1.159293346528206854e+02
2.780000000000000000e+02 2.286129769184166491e+02
2.790000000000000000e+02 3.083473148207544909e+02
2.800000000000000000e+02 2.818955245521642610e+02
2.810000000000000000e+02 4.455434761434173083e+02
2.820000000000000000e+02 3.343769506388794071e+02
2.830000000000000000e+02 6.967363184496069834e+02
2.840000000000000000e+02 1.632829972860468217e+02
2.850000000000000000e+02 7.010689480073681352e+02
2.860000000000000000e+02 3.251218264738208177e+02
2.870000000000000000e+02 1.226837875433075851e+03
2.880000000000000000e+02 4.306195194570947820e+02
2.890000000000000000e+02 6.640010544726010266e+02
2.900000000000000000e+02 5.090705087017617529e+02
2.910000000000000000e+02 6.224069318063020546e+02
2.920000000000000000e+02 3.516117024665677491e+02
2.930000000000000000e+02 2.310558376413277131e+02
2.940000000000000000e+02 4.063614671331961858e+02
2.950000000000000000e+02 7.473411508122723035e+02
2.960000000000000000e+02 1.095748180158548621e+03
2.970000000000000000e+02 5.631244086525827015e+02
2.980000000000000000e+02 3.046292879749349822e+02
2.990000000000000000e+02 1.207391003403173954e+03
3.000000000000000000e+02 3.418671207600309572e+02
3.010000000000000000e+02 8.219452590282154461e+02
3.020000000000000000e+02 9.606247620594082264e+02
3.030000000000000000e+02 7.451493104514009929e+02
3.040000000000000000e+02 2.514932407407762582e+02
3.050000000000000000e+02 7.976591001594631507e+02
3.060000000000000000e+02 7.466384926991174780e+02
3.070000000000000000e+02 4.261250493790420819e+02
3.080000000000000000e+02 2.432556717056252467e+02
3.090000000000000000e+02 6.557709479047346122e+02
3.100000000000000000e+02 4.299932839332884100e+02
3.110000000000000000e+02 5.735611212348710524e+02
3.120000000000000000e+02 5.506476201306330722e+02
3.130000000000000000e+02 8.454734688830203595e+02
3.140000000000000000e+02 6.626232499993499232e+02
3.150000000000000000e+02 5.859535156490394456e+02
3.160000000000000000e+02 3.923260108327542639e+02
3.170000000000000000e+02 2.569166749107400847e+02
3.180000000000000000e+02 2.153912907655556239e+02
3.190000000000000000e+02 5.994972200342189126e+02
3.200000000000000000e+02 3.314023196122242894e+02
3.210000000000000000e+02 6.095767863831421209e+02
3.220000000000000000e+02 4.497122594523189605e+02
3.230000000000000000e+02 4.172397010455089799e+02
3.240000000000000000e+02 1.042733387525932812e+03
3.250000000000000000e+02 2.753291879699503966e+02
3.260000000000000000e+02 1.094499486430770361e+02
3.270000000000000000e+02 4.429138476395833663e+02
3.280000000000000000e+02 5.081454430759696379e+02
3.290000000000000000e+02 3.939229730089322743e+02
3.300000000000000000e+02 5.580024450240357510e+02
3.310000000000000000e+02 2.705557618163194320e+02
3.320000000000000000e+02 6.601396406744426031e+02
3.330000000000000000e+02 9.148745808221972311e+02
3.340000000000000000e+02 8.396490372209576662e+02
3.350000000000000000e+02 1.165223982351449195e+03
3.360000000000000000e+02 3.233326060352244440e+02
3.370000000000000000e+02 2.009518782571117583e+02
3.380000000000000000e+02 3.580729362192959115e+02
3.390000000000000000e+02 7.447487087534476586e+02
3.400000000000000000e+02 3.668684170862536575e+02
3.410000000000000000e+02 5.771274003057171740e+02
3.420000000000000000e+02 3.600228503161803246e+02
3.430000000000000000e+02 1.753530138447265188e+02
3.440000000000000000e+02 1.088945713181681867e+03
3.450000000000000000e+02 5.040498800996290356e+02
3.460000000000000000e+02 5.053073179645805340e+02
3.470000000000000000e+02 8.024787547506002738e+02
3.480000000000000000e+02 2.685498916515241490e+02
3.490000000000000000e+02 4.314364431840352836e+02
3.500000000000000000e+02 2.051533034748547095e+02
3.510000000000000000e+02 3.171193993134262428e+02
3.520000000000000000e+02 4.620869008612515358e+02
3.530000000000000000e+02 2.949260565550961246e+02
3.540000000000000000e+02 2.293721835399974793e+02
3.550000000000000000e+02 7.106162664984971116e+02
3.560000000000000000e+02 7.129814757456908865e+02
3.570000000000000000e+02 5.983186072930600403e+02
3.580000000000000000e+02 1.018705634471036774e+03
3.590000000000000000e+02 3.862364456345590042e+02
3.600000000000000000e+02 6.153602366662042868e+02
3.610000000000000000e+02 6.079499540482665054e+01
3.620000000000000000e+02 4.816017237608410255e+02
3.630000000000000000e+02 3.820118248898320417e+02
3.640000000000000000e+02 9.503269823445978091e+02
3.650000000000000000e+02 5.892327649078717968e+02
3.660000000000000000e+02 6.485002135721921377e+02
3.670000000000000000e+02 6.455478416958495700e+02
3.680000000000000000e+02 4.859643633307338746e+02
3.690000000000000000e+02 8.075647549418396238e+02
3.700000000000000000e+02 6.340967578348686402e+02
3.710000000000000000e+02 4.404900766351167931e+02
3.720000000000000000e+02 3.162523794783226094e+02
3.730000000000000000e+02 4.685569859447939507e+02
