# realization, S_1/2
2.490000000000000000e+02 1.163333851432766642e+04
2.500000000000000000e+02 1.230949044909699733e+05
2.510000000000000000e+02 4.041876203100707244e+03
2.520000000000000000e+02 2.590924569160608808e+05
2.530000000000000000e+02 1.900216050137708662e+05
2.540000000000000000e+02 9.791574990283609077e+04
2.550000000000000000e+02 3.170315518403204260e+04
2.560000000000000000e+02 1.284274588681011301e+04
2.570000000000000000e+02 1.667171343092996904e+04
2.580000000000000000e+02 4.198807905519671476e+04
2.590000000000000000e+02 1.908560337013739991e+04
2.600000000000000000e+02 2.374472357578452284e+04
2.610000000000000000e+02 1.477956369776817155e+04
2.620000000000000000e+02 1.389941138710239647e+04
2.630000000000000000e+02 3.184601420986304583e+04
2.640000000000000000e+02 6.180119117838528473e+04
2.650000000000000000e+02 2.078967570059410355e+04
2.660000000000000000e+02 5.837376995345429896e+04
2.670000000000000000e+02 5.369647762680071173e+04
2.680000000000000000e+02 1.805298473955227819e+05
2.690000000000000000e+02 1.303945577082551026e+05
2.700000000000000000e+02 2.501016473545348563e+05
2.710000000000000000e+02 3.539640973521160049e+04
2.720000000000000000e+02 9.995613065190448833e+04
2.730000000000000000e+02 9.224130171491598594e+04
2.740000000000000000e+02 7.322331504660223436e+04
2.750000000000000000e+02 7.110775787377848246e+03
2.760000000000000000e+02 4.830123187558058999e+04
2.770000000000000000e+02 8.631093461612467945e+04
2.780000000000000000e+02 3.186553895921311050e+04
2.790000000000000000e+02 9.300168172153057822e+04
2.800000000000000000e+02 9.853039235473592998e+04
2.810000000000000000e+02 7.079983614097541249e+03
2.820000000000000000e+02 2.045586208354251357e+04
2.830000000000000000e+02 3.813121516204805084e+04
2.840000000000000000e+02 6.454855693943164806e+04
2.850000000000000000e+02 1.034950784980508070e+04
2.860000000000000000e+02 9.291800142644478910e+03
2.870000000000000000e+02 7.172474341795223881e+04
2.880000000000000000e+02 2.677218220940813626e+04
2.890000000000000000e+02 9.550462791811985880e+03
2.900000000000000000e+02 1.299573518811114263e+04
2.910000000000000000e+02 5.200180208139972092e+04
2.920000000000000000e+02 2.610227310961523035e+05
2.930000000000000000e+02 2.268395160845110877e+04
2.940000000000000000e+02 6.167379823275558738e+04
2.950000000000000000e+02 2.484832627991455229e+04
2.960000000000000000e+02 5.566806295411691099e+04
2.970000000000000000e+02 6.970892346528521739e+04
2.980000000000000000e+02 9.751199501732093267e+03
2.990000000000000000e+02 5.526031788997656258e+04
3.000000000000000000e+02 1.166687480628252815e+05
3.010000000000000000e+02 2.811215831927477484e+04
3.020000000000000000e+02 3.350459815968877228e+04
3.030000000000000000e+02 3.179256238790964926e+04
3.040000000000000000e+02 1.251804094460668239e+04
3.050000000000000000e+02 3.060146428855230624e+04
3.060000000000000000e+02 9.130083730306936195e+04
3.070000000000000000e+02 9.496731669364720801e+03
3.080000000000000000e+02 3.541990733424925565e+04
3.090000000000000000e+02 1.414112894634287841e+04
3.100000000000000000e+02 2.321110321668907636e+04
3.110000000000000000e+02 3.046688634735736923e+04
3.120000000000000000e+02 1.209538709426840651e+05
3.130000000000000000e+02 2.707569695377320750e+04
3.140000000000000000e+02 1.090370648924866691e+04
3.150000000000000000e+02 4.912362194278134120e+04
3.160000000000000000e+02 1.339178290712573653e+04
3.170000000000000000e+02 5.095774498369380126e+03
