# realization, C_[ell=3] 
3.740000000000000000e+02 4.353417105650511871e+02
3.750000000000000000e+02 3.181574295310927027e+02
3.760000000000000000e+02 9.943385602091376541e+02
3.770000000000000000e+02 2.526438795288422057e+02
3.780000000000000000e+02 4.205974674657799710e+02
3.790000000000000000e+02 6.912424634000329888e+02
3.800000000000000000e+02 2.924722469059063314e+02
3.810000000000000000e+02 2.338032775770981573e+02
3.820000000000000000e+02 5.753213948410311787e+02
3.830000000000000000e+02 4.104652989684911404e+02
3.840000000000000000e+02 4.647120549878438851e+02
3.850000000000000000e+02 2.866039081057209614e+02
3.860000000000000000e+02 1.020476071627761257e+03
3.870000000000000000e+02 4.599337708713533743e+02
3.880000000000000000e+02 2.943027680583571737e+02
3.890000000000000000e+02 1.135383015940954692e+03
3.900000000000000000e+02 2.676759924436642564e+02
3.910000000000000000e+02 2.414200667856866289e+02
3.920000000000000000e+02 2.839357591712083035e+02
3.930000000000000000e+02 4.166503522406612205e+02
3.940000000000000000e+02 5.545205473140757704e+02
3.950000000000000000e+02 9.011626510475372243e+02
3.960000000000000000e+02 4.296632823810575701e+02
3.970000000000000000e+02 1.002847026135284523e+03
3.980000000000000000e+02 2.581545794811912629e+02
3.990000000000000000e+02 7.488158267292615164e+02
4.000000000000000000e+02 9.925966106625382963e+02
4.010000000000000000e+02 8.986205727144864568e+02
4.020000000000000000e+02 3.552687501316816565e+02
4.030000000000000000e+02 8.266589671498691132e+02
4.040000000000000000e+02 2.143252341623271491e+02
4.050000000000000000e+02 3.105578382286149122e+02
4.060000000000000000e+02 5.319444449609063668e+02
4.070000000000000000e+02 1.336286665365143449e+02
4.080000000000000000e+02 8.163330996926057423e+02
4.090000000000000000e+02 7.994439639944841929e+02
4.100000000000000000e+02 1.794056996397765147e+02
4.110000000000000000e+02 5.394592438681298745e+02
4.120000000000000000e+02 9.818495749217906905e+02
4.130000000000000000e+02 7.340949218233777174e+02
4.140000000000000000e+02 9.692059675087149344e+02
4.150000000000000000e+02 4.649206284592617635e+02
4.160000000000000000e+02 8.651264652338232963e+01
4.170000000000000000e+02 6.004141897198268225e+02
4.180000000000000000e+02 2.610710388230177159e+02
4.190000000000000000e+02 7.165105980382113557e+02
4.200000000000000000e+02 1.510514863991121501e+03
4.210000000000000000e+02 1.587829459810766650e+02
4.220000000000000000e+02 1.287817828063230081e+03
4.230000000000000000e+02 2.677193139968205742e+02
4.240000000000000000e+02 4.432653539599456280e+02
4.250000000000000000e+02 5.921526234733694309e+02
4.260000000000000000e+02 2.445686977805389972e+02
4.270000000000000000e+02 3.006980373242992641e+02
4.280000000000000000e+02 4.940520354376145633e+02
4.290000000000000000e+02 1.286799681033548097e+02
4.300000000000000000e+02 5.143481025826843052e+02
4.310000000000000000e+02 5.728631359248780655e+02
4.320000000000000000e+02 4.726152370750641012e+02
4.330000000000000000e+02 8.940552616559928083e+02
4.340000000000000000e+02 1.058845490984963135e+03
4.350000000000000000e+02 1.115872252019156576e+03
4.360000000000000000e+02 3.470862274895030737e+02
4.370000000000000000e+02 1.885180378127925280e+02
4.380000000000000000e+02 5.611151344443100015e+02
4.390000000000000000e+02 4.761177217909855699e+02
4.400000000000000000e+02 6.077827249236578382e+02
4.410000000000000000e+02 4.424729396274829014e+02
4.420000000000000000e+02 1.138166633152646227e+03
4.430000000000000000e+02 5.167754769619773469e+02
4.440000000000000000e+02 6.020265749397608488e+02
4.450000000000000000e+02 3.562255744354346234e+02
4.460000000000000000e+02 3.103355155989166292e+02
4.470000000000000000e+02 3.949990677290106760e+02
4.480000000000000000e+02 8.859649074899523384e+02
4.490000000000000000e+02 5.712650414688063165e+02
4.500000000000000000e+02 6.849115314007659094e+01
4.510000000000000000e+02 4.655967950495926857e+02
4.520000000000000000e+02 5.517349410575910724e+02
4.530000000000000000e+02 5.448525350694785629e+02
4.540000000000000000e+02 5.510102891819698243e+02
4.550000000000000000e+02 4.153790473635706348e+02
4.560000000000000000e+02 3.456772849514396171e+02
4.570000000000000000e+02 1.055646093939784123e+03
4.580000000000000000e+02 2.935272845358809377e+02
4.590000000000000000e+02 1.175519425446091873e+03
4.600000000000000000e+02 5.223062563603216404e+02
4.610000000000000000e+02 7.709740764930481305e+01
4.620000000000000000e+02 7.173785676697614235e+02
4.630000000000000000e+02 5.152186514808080346e+02
4.640000000000000000e+02 9.559892317360379366e+02
4.650000000000000000e+02 2.930533412441183714e+02
4.660000000000000000e+02 4.358002737299229352e+02
4.670000000000000000e+02 7.065287974177912247e+02
4.680000000000000000e+02 4.397774755340395814e+02
4.690000000000000000e+02 7.979120375825907558e+02
4.700000000000000000e+02 7.587269924298035448e+02
4.710000000000000000e+02 3.801536831116413850e+02
4.720000000000000000e+02 8.113232485912412812e+02
4.730000000000000000e+02 6.390334631876105504e+02
4.740000000000000000e+02 2.366072980957868026e+02
4.750000000000000000e+02 5.201566720097807774e+02
4.760000000000000000e+02 3.754214996792310899e+02
4.770000000000000000e+02 8.706471217657283432e+02
4.780000000000000000e+02 7.025772450720734241e+02
4.790000000000000000e+02 7.796227180342820020e+02
4.800000000000000000e+02 5.669623529027259110e+02
4.810000000000000000e+02 3.128241959671712493e+02
4.820000000000000000e+02 6.493436377320191468e+02
4.830000000000000000e+02 7.057337760280433940e+02
4.840000000000000000e+02 8.109331538497833662e+02
4.850000000000000000e+02 2.215612771318495504e+02
4.860000000000000000e+02 5.680744248106469740e+02
4.870000000000000000e+02 4.012107978199391027e+02
4.880000000000000000e+02 1.494962005779028686e+03
4.890000000000000000e+02 3.497448583446877137e+02
4.900000000000000000e+02 4.387851042186437667e+02
4.910000000000000000e+02 5.077735039040978222e+02
4.920000000000000000e+02 2.219219160250655705e+02
4.930000000000000000e+02 2.782051038276560462e+02
4.940000000000000000e+02 1.068856493756411282e+03
4.950000000000000000e+02 4.214874639065761812e+02
4.960000000000000000e+02 7.122389103536900166e+02
4.970000000000000000e+02 3.493408090723139594e+02
4.980000000000000000e+02 1.006355900815963537e+03
