# realization, C_[ell=2] 
3.740000000000000000e+02 1.031586454298058925e+03
3.750000000000000000e+02 1.018265806936002832e+03
3.760000000000000000e+02 1.476533460481789461e+03
3.770000000000000000e+02 8.653451560997872321e+02
3.780000000000000000e+02 1.167389871970751898e+02
3.790000000000000000e+02 9.349630909916963901e+02
3.800000000000000000e+02 1.141983605922420793e+03
3.810000000000000000e+02 1.609161898430800420e+03
3.820000000000000000e+02 1.656250253098918677e+02
3.830000000000000000e+02 5.441095959659836581e+02
3.840000000000000000e+02 1.227498045567819190e+03
3.850000000000000000e+02 3.070580504814445817e+02
3.860000000000000000e+02 8.433336890593454882e+02
3.870000000000000000e+02 1.301066888095415152e+03
3.880000000000000000e+02 4.839252055772731751e+02
3.890000000000000000e+02 1.476217170763363811e+02
3.900000000000000000e+02 1.178335749688625128e+03
3.910000000000000000e+02 7.539906578057994011e+02
3.920000000000000000e+02 5.958878130230199304e+02
3.930000000000000000e+02 1.169783499382164791e+03
3.940000000000000000e+02 7.749026332312627119e+02
3.950000000000000000e+02 3.658653125456320140e+03
3.960000000000000000e+02 1.370094344692969344e+03
3.970000000000000000e+02 6.485592156615456361e+02
3.980000000000000000e+02 5.941469384381598502e+02
3.990000000000000000e+02 6.423940046532773067e+02
4.000000000000000000e+02 1.031610406405679896e+03
4.010000000000000000e+02 1.444857153148644102e+03
4.020000000000000000e+02 1.495778666820186515e+02
4.030000000000000000e+02 2.285527056121490205e+03
4.040000000000000000e+02 1.264421099723107773e+03
4.050000000000000000e+02 1.014379888785087246e+03
4.060000000000000000e+02 3.850502318042250408e+03
4.070000000000000000e+02 2.063166139865143577e+03
4.080000000000000000e+02 1.354759638159687938e+03
4.090000000000000000e+02 1.705941143656560826e+03
4.100000000000000000e+02 2.062299595510805375e+03
4.110000000000000000e+02 8.341033541967428846e+02
4.120000000000000000e+02 1.146434812432039280e+03
4.130000000000000000e+02 1.171528034453576765e+03
4.140000000000000000e+02 6.317417696347110905e+02
4.150000000000000000e+02 3.963396673069570966e+02
4.160000000000000000e+02 3.649722050646755633e+02
4.170000000000000000e+02 5.916351358608909550e+02
4.180000000000000000e+02 1.005488791979374014e+03
4.190000000000000000e+02 8.299977338205283104e+02
4.200000000000000000e+02 9.969457782184446160e+02
4.210000000000000000e+02 6.611401471790348978e+02
4.220000000000000000e+02 1.005926994817651007e+03
4.230000000000000000e+02 2.322417511136200403e+02
4.240000000000000000e+02 1.435787306471922420e+03
4.250000000000000000e+02 6.632296079270242899e+02
4.260000000000000000e+02 8.956215548980319454e+02
4.270000000000000000e+02 1.091258693334204509e+03
4.280000000000000000e+02 5.083628810533974729e+02
4.290000000000000000e+02 9.664784802794745247e+02
4.300000000000000000e+02 2.911553725836883586e+03
4.310000000000000000e+02 8.667287317916662914e+02
4.320000000000000000e+02 1.128882239333318694e+03
4.330000000000000000e+02 4.867181009872368236e+02
4.340000000000000000e+02 1.939123677689967508e+03
4.350000000000000000e+02 1.692352796523122606e+03
4.360000000000000000e+02 1.113293336340307405e+03
4.370000000000000000e+02 3.675486329794246103e+02
4.380000000000000000e+02 4.027902794893802820e+02
4.390000000000000000e+02 2.045298102227734717e+03
4.400000000000000000e+02 1.143839690692088880e+03
4.410000000000000000e+02 5.180651519361794044e+02
4.420000000000000000e+02 4.681832532950167547e+02
4.430000000000000000e+02 6.338444250459211844e+02
4.440000000000000000e+02 1.374491009808415811e+03
4.450000000000000000e+02 5.076183078234564618e+02
4.460000000000000000e+02 8.304950673954177773e+02
4.470000000000000000e+02 1.674445204770996952e+03
4.480000000000000000e+02 4.547812566247205268e+02
4.490000000000000000e+02 1.053523263368525932e+03
4.500000000000000000e+02 5.993124364567058819e+02
4.510000000000000000e+02 9.460830588985789973e+02
4.520000000000000000e+02 8.522406153003862528e+02
4.530000000000000000e+02 3.091200107622026394e+02
4.540000000000000000e+02 1.378030280741559864e+03
4.550000000000000000e+02 6.451131189459354118e+02
4.560000000000000000e+02 1.165629232770836552e+03
4.570000000000000000e+02 1.506805247792977127e+02
4.580000000000000000e+02 1.582459118317699733e+02
4.590000000000000000e+02 1.177341870956863886e+03
4.600000000000000000e+02 6.307497769607683722e+02
4.610000000000000000e+02 1.122021564601935324e+03
4.620000000000000000e+02 1.461953335926419868e+03
4.630000000000000000e+02 1.763720804981266383e+03
4.640000000000000000e+02 1.344331781572462205e+03
4.650000000000000000e+02 2.631861781058599263e+03
4.660000000000000000e+02 1.180198588862660245e+03
4.670000000000000000e+02 1.518294928769018384e+02
4.680000000000000000e+02 4.232725580412352997e+02
4.690000000000000000e+02 1.512042991945735821e+03
4.700000000000000000e+02 4.834726326724335763e+02
4.710000000000000000e+02 4.608899857002841713e+02
4.720000000000000000e+02 5.953516266766710032e+02
4.730000000000000000e+02 1.225149520152271634e+03
4.740000000000000000e+02 2.735014180442256475e+03
4.750000000000000000e+02 1.268933480171830979e+03
4.760000000000000000e+02 8.770118468980698481e+02
4.770000000000000000e+02 8.213162173381292632e+02
4.780000000000000000e+02 1.736544209884638121e+03
4.790000000000000000e+02 2.333238501435667786e+03
4.800000000000000000e+02 6.683775061846814651e+02
4.810000000000000000e+02 1.568129115533638242e+03
4.820000000000000000e+02 1.029120959669277681e+03
4.830000000000000000e+02 1.022738582617863926e+03
4.840000000000000000e+02 6.210623727807163732e+02
4.850000000000000000e+02 6.935922605105054117e+02
4.860000000000000000e+02 1.724562338787453427e+03
4.870000000000000000e+02 1.935313650181100684e+03
4.880000000000000000e+02 3.041979417031717276e+03
4.890000000000000000e+02 8.526823260321458520e+02
4.900000000000000000e+02 1.388804732376958100e+03
4.910000000000000000e+02 2.135332230938437078e+03
4.920000000000000000e+02 2.204226243490995330e+03
4.930000000000000000e+02 4.735987235469954726e+02
4.940000000000000000e+02 1.635978898896815963e+03
4.950000000000000000e+02 1.039602181063833086e+03
4.960000000000000000e+02 7.148968885787836598e+02
4.970000000000000000e+02 1.291255372092238986e+03
4.980000000000000000e+02 2.246330979951648260e+03
