# realization, C_[ell=2] 
0.000000000000000000e+00 1.814579943751615019e+03
1.000000000000000000e+00 1.277697818587088705e+03
2.000000000000000000e+00 3.139150976624932241e+02
3.000000000000000000e+00 2.158036372212681727e+03
4.000000000000000000e+00 1.013716021531440219e+03
5.000000000000000000e+00 1.939703755288140030e+02
6.000000000000000000e+00 9.416209886066236550e+02
7.000000000000000000e+00 9.467719104676240249e+02
8.000000000000000000e+00 2.025355569412770365e+02
9.000000000000000000e+00 1.945555410599604102e+03
1.000000000000000000e+01 7.248248601667642106e+02
1.100000000000000000e+01 1.135214915581176001e+03
1.200000000000000000e+01 2.928226136318180124e+03
1.300000000000000000e+01 4.125882023883403349e+02
1.400000000000000000e+01 1.034953587208605313e+03
1.500000000000000000e+01 3.759883368769838512e+02
1.600000000000000000e+01 1.563192693361791271e+03
1.700000000000000000e+01 4.288271073326237115e+02
1.800000000000000000e+01 2.317398753918691909e+03
1.900000000000000000e+01 9.010658983174083687e+02
2.000000000000000000e+01 1.025311147262666509e+03
2.100000000000000000e+01 1.050494398031567016e+03
2.200000000000000000e+01 4.662973256293449253e+02
2.300000000000000000e+01 2.738707065613385112e+03
2.400000000000000000e+01 5.842478115076340828e+02
2.500000000000000000e+01 6.049273609168773191e+02
2.600000000000000000e+01 1.884730633012944509e+03
2.700000000000000000e+01 6.737722389391769866e+02
2.800000000000000000e+01 1.631241569819364940e+03
2.900000000000000000e+01 1.642341099285703194e+02
3.000000000000000000e+01 5.816673417332560803e+02
3.100000000000000000e+01 1.909798588052613013e+03
3.200000000000000000e+01 3.091352240567049989e+02
3.300000000000000000e+01 7.153048344113576604e+02
3.400000000000000000e+01 1.158661057363949567e+03
3.500000000000000000e+01 1.997905830266381827e+03
3.600000000000000000e+01 2.646177172037121181e+02
3.700000000000000000e+01 4.807961157800760930e+02
3.800000000000000000e+01 3.311439174048717177e+03
3.900000000000000000e+01 3.438736951123303243e+02
4.000000000000000000e+01 1.390007213291981998e+03
4.100000000000000000e+01 1.340814652733038429e+03
4.200000000000000000e+01 1.016837908745862364e+03
4.300000000000000000e+01 1.677075476500496052e+03
4.400000000000000000e+01 1.002303792028718135e+03
4.500000000000000000e+01 5.196829366260884626e+02
4.600000000000000000e+01 3.499744841227956158e+02
4.700000000000000000e+01 9.379531357002200593e+02
4.800000000000000000e+01 7.619757504302738198e+02
4.900000000000000000e+01 1.110018411558032994e+03
5.000000000000000000e+01 3.803992211756869324e+02
5.100000000000000000e+01 1.547207286235876893e+02
5.200000000000000000e+01 2.149239787195373992e+03
5.300000000000000000e+01 7.042332598848366843e+02
5.400000000000000000e+01 6.100024193250685585e+02
5.500000000000000000e+01 2.379371848760652028e+03
5.600000000000000000e+01 1.847577915481408354e+03
5.700000000000000000e+01 7.649766291465598442e+02
5.800000000000000000e+01 4.319957318479143396e+03
5.900000000000000000e+01 1.530147485019876740e+03
6.000000000000000000e+01 7.264667347817053269e+02
6.100000000000000000e+01 4.239537325036708353e+02
6.200000000000000000e+01 1.947408787746929590e+02
6.300000000000000000e+01 3.967241355394699553e+02
6.400000000000000000e+01 1.555023822397472713e+03
6.500000000000000000e+01 1.319636544693698170e+03
6.600000000000000000e+01 4.427016859623092842e+02
6.700000000000000000e+01 1.172112036370494934e+03
6.800000000000000000e+01 2.333320909407922557e+02
6.900000000000000000e+01 1.635016825633143299e+03
7.000000000000000000e+01 1.908715956461357337e+03
7.100000000000000000e+01 2.569302446451386004e+03
7.200000000000000000e+01 2.070038764010828061e+02
7.300000000000000000e+01 5.419822445797333330e+02
7.400000000000000000e+01 1.523670177791861306e+03
7.500000000000000000e+01 4.784439403191102542e+02
7.600000000000000000e+01 5.426358449115311942e+02
7.700000000000000000e+01 2.028342940282384234e+03
7.800000000000000000e+01 1.001524189020282620e+03
7.900000000000000000e+01 1.651833741797436232e+03
8.000000000000000000e+01 1.993435195370511224e+02
8.100000000000000000e+01 5.040091581466473372e+02
8.200000000000000000e+01 7.795087564329061252e+02
8.300000000000000000e+01 3.441683239362300810e+03
