# realization, R_28 (parity assym measure for lmax=27)
2.490000000000000000e+02 9.043087856857423557e-01
2.500000000000000000e+02 6.998860362334922147e-01
2.510000000000000000e+02 9.478496466999596359e-01
2.520000000000000000e+02 1.027086237747891539e+00
2.530000000000000000e+02 1.095026465469268961e+00
2.540000000000000000e+02 8.860515784347193780e-01
2.550000000000000000e+02 8.969658966877230855e-01
2.560000000000000000e+02 1.000660688218375949e+00
2.570000000000000000e+02 1.029965951774371558e+00
2.580000000000000000e+02 9.394636570423899880e-01
2.590000000000000000e+02 8.485112116610317168e-01
2.600000000000000000e+02 8.675930210990231428e-01
2.610000000000000000e+02 9.061593790812179083e-01
2.620000000000000000e+02 9.707808513464563083e-01
2.630000000000000000e+02 8.381214360533013608e-01
2.640000000000000000e+02 1.070875453917739417e+00
2.650000000000000000e+02 8.274714070796116427e-01
2.660000000000000000e+02 8.275356838785096203e-01
2.670000000000000000e+02 9.033700815426159991e-01
2.680000000000000000e+02 1.106337985456631756e+00
2.690000000000000000e+02 1.063300393340980365e+00
2.700000000000000000e+02 1.438511347570333054e+00
2.710000000000000000e+02 1.057738060505118982e+00
2.720000000000000000e+02 8.637047914894605549e-01
2.730000000000000000e+02 1.134177112551422395e+00
2.740000000000000000e+02 1.112479584506756991e+00
2.750000000000000000e+02 8.778406494110173597e-01
2.760000000000000000e+02 1.013034850437749546e+00
2.770000000000000000e+02 1.234160627961656376e+00
2.780000000000000000e+02 1.359339862720853942e+00
2.790000000000000000e+02 1.104371408652705888e+00
2.800000000000000000e+02 9.207951680230779257e-01
2.810000000000000000e+02 8.532885729778417749e-01
2.820000000000000000e+02 8.845078404127012517e-01
2.830000000000000000e+02 8.856574224015114627e-01
2.840000000000000000e+02 9.416742548804171165e-01
2.850000000000000000e+02 1.017540679430574357e+00
2.860000000000000000e+02 1.000112922867451459e+00
2.870000000000000000e+02 9.895202523507234948e-01
2.880000000000000000e+02 8.413763782904648547e-01
2.890000000000000000e+02 8.218879827774185909e-01
2.900000000000000000e+02 9.521044842499523098e-01
2.910000000000000000e+02 1.120333044466173655e+00
2.920000000000000000e+02 1.154909285760754356e+00
2.930000000000000000e+02 8.937972752889581374e-01
2.940000000000000000e+02 1.246898694053008905e+00
2.950000000000000000e+02 8.644439787183680890e-01
2.960000000000000000e+02 8.694450220747532709e-01
2.970000000000000000e+02 1.004069189479148250e+00
2.980000000000000000e+02 9.952423663148054489e-01
2.990000000000000000e+02 8.983410728779186449e-01
3.000000000000000000e+02 1.308370958603336298e+00
3.010000000000000000e+02 8.556839684289230252e-01
3.020000000000000000e+02 8.704270041283886927e-01
3.030000000000000000e+02 1.051963466239590916e+00
3.040000000000000000e+02 1.134883308744814023e+00
3.050000000000000000e+02 1.117892846692110975e+00
3.060000000000000000e+02 1.324095487423831319e+00
3.070000000000000000e+02 9.165961757852102432e-01
3.080000000000000000e+02 9.438500799404623276e-01
3.090000000000000000e+02 9.764382171119017073e-01
3.100000000000000000e+02 8.975167635925498377e-01
3.110000000000000000e+02 9.783451894982148067e-01
3.120000000000000000e+02 9.760909838703594188e-01
3.130000000000000000e+02 8.887785911738673716e-01
3.140000000000000000e+02 1.004265144767609419e+00
3.150000000000000000e+02 8.941175354730743763e-01
3.160000000000000000e+02 1.083018758172007212e+00
3.170000000000000000e+02 9.402616792607498830e-01
3.180000000000000000e+02 1.165560452850672890e+00
3.190000000000000000e+02 1.095677658054358128e+00
3.200000000000000000e+02 1.058318348422883748e+00
3.210000000000000000e+02 9.735826847520574479e-01
3.220000000000000000e+02 1.115879970899992912e+00
