# realization, R_lmax (parity assym measure for lmax=2-60)
8.740000000000000000e+02 nan 4.802000430905554396e+00 3.916487746651917234e+00 1.313901290860795656e+00 1.588873042637554356e+00 1.359240560063836201e+00 1.394874441222803574e+00 1.521160840506752265e+00 1.607357650970032026e+00 1.396591260873850215e+00 1.409282102464280761e+00 1.296166469972220847e+00 1.310883094009672067e+00 1.330175314720929425e+00 1.349868117171530324e+00 1.235881350433919224e+00 1.308122452811964598e+00 1.257911738823488834e+00 1.257442712608941138e+00 1.196520827987553215e+00 1.172610580061337560e+00 1.159447203085239630e+00 1.151288732180824947e+00 1.091073738689725570e+00 1.137462906097855608e+00 1.126121808221050680e+00 1.144973353190811283e+00 1.118254343294842412e+00 1.132254218123648570e+00 1.124359920103640054e+00 1.139689310110414411e+00 1.129090910279916482e+00 1.110766154967383290e+00 1.074910212943328780e+00 1.098499411840701212e+00 1.063072768741596841e+00 1.090225918833783281e+00 1.053614848733676945e+00 1.063068249617874717e+00 1.051178665138548851e+00 1.059196048550599345e+00 1.035384488107398360e+00 1.066949691911683429e+00 1.032926493040967619e+00 1.034417719843429229e+00 1.032882850493059612e+00 1.041039928822687699e+00 1.029687847934410261e+00 1.051603307936976206e+00 1.039550198766458156e+00 1.062577022326802734e+00 1.035508203918852566e+00 1.053474393283206467e+00 1.028761381352280013e+00 1.058910977531445807e+00 1.055115281352225320e+00 1.069657657015503638e+00 1.037496617155249989e+00 1.055794408189961731e+00
8.750000000000000000e+02 nan 4.658083063255944012e+00 4.046908773071439036e+00 1.297597937355251974e+00 1.545544706549496494e+00 1.295691221983127139e+00 1.131889780983790894e+00 1.182912350289982983e+00 1.136371383990109063e+00 1.065486645596001702e+00 1.059925554292880712e+00 1.057268089439481473e+00 1.096996608347815538e+00 1.017209218575202634e+00 1.062693634281655086e+00 9.834133584803934625e-01 1.063007389851009954e+00 1.024848849949284935e+00 1.049648233866784075e+00 1.047752998346761055e+00 1.068608001225123783e+00 1.061270231345510906e+00 1.095651038391533438e+00 1.063980993060738900e+00 1.081042931921683659e+00 1.060217497242010865e+00 1.044849668252989305e+00 1.022216501072691131e+00 1.027835394399700730e+00 1.029671107476634262e+00 1.045961357109240319e+00 1.021747289639259648e+00 1.029922778123449900e+00 1.028535867363913781e+00 1.033964769618094470e+00 9.971108698858145436e-01 1.022452445509328678e+00 1.010746029928292433e+00 1.039280276061597119e+00 1.024201079332475839e+00 1.035574803849323322e+00 1.021640697452842250e+00 1.046074685657648606e+00 1.022433745630834778e+00 1.027429239794646953e+00 1.003892392276081624e+00 1.020516744585000968e+00 9.889761450006425703e-01 1.001036424873074759e+00 9.854642323956391836e-01 1.000324183045395277e+00 9.857270411615984829e-01 9.948947082478987181e-01 9.689745369452944512e-01 9.860208931202535387e-01 9.636079626667304332e-01 9.772912736311680781e-01 9.632774523246802056e-01 9.736564358847339395e-01
8.760000000000000000e+02 nan 1.305825702111277353e+00 8.562571010931124826e-01 1.069720499568488803e+00 1.028364071014699288e+00 1.313882324582079431e+00 1.189699074034514359e+00 1.137697782579526251e+00 1.074920314471393690e+00 1.015727421108937323e+00 1.006711601795617028e+00 1.049669484568585220e+00 1.152391112653164074e+00 1.171083320790178961e+00 1.197358735695486009e+00 1.185952740473585676e+00 1.176757643292613231e+00 1.177079794664878110e+00 1.226480499191119122e+00 1.166936687446295640e+00 1.187033319304318102e+00 1.180048051883108018e+00 1.175454119812488152e+00 1.138414133800459194e+00 1.149072041535471600e+00 1.146511745625870216e+00 1.160046884606553252e+00 1.166342611684258346e+00 1.197861885110168334e+00 1.185673440203641515e+00 1.216437515676900505e+00 1.214273191601506596e+00 1.234318139451634933e+00 1.233184899996914607e+00 1.255008592930365818e+00 1.217509961948662234e+00 1.226444358304452420e+00 1.207681556980042981e+00 1.206249749589172859e+00 1.165840539909729356e+00 1.175997944978029786e+00 1.165565282201067809e+00 1.181353816020276559e+00 1.149353143765849961e+00 1.156507553408288924e+00 1.135846432787564364e+00 1.136867607922839474e+00 1.106458504749036953e+00 1.110810205719027444e+00 1.102487636436463969e+00 1.109175527645590575e+00 1.078527846427587589e+00 1.089325490772896199e+00 1.056625026760717345e+00 1.073852751767109481e+00 1.050773152190885851e+00 1.066522966799634764e+00 1.045279119204981733e+00 1.057499305758334618e+00
8.770000000000000000e+02 nan 1.068861531447654611e+00 1.213107523298343260e+00 1.273699450396436506e+00 1.172636325564748061e+00 1.423216977087000901e+00 1.352450600147189430e+00 1.469035021645987760e+00 1.316221188951548271e+00 1.443069042974897354e+00 1.383292263609968487e+00 1.421226588714375572e+00 1.347192268900670786e+00 1.412126424033018024e+00 1.378581491383255919e+00 1.369240955019389139e+00 1.325941704672116472e+00 1.353795983713821816e+00 1.336561277077870757e+00 1.350426104955577244e+00 1.327858437045218443e+00 1.316877161835493748e+00 1.317068935787386819e+00 1.291528381121682223e+00 1.304476739734613089e+00 1.294127848148707516e+00 1.316368389939896799e+00 1.296429008395153515e+00 1.280744326764478025e+00 1.197622033301441791e+00 1.199054245038088995e+00 1.174045647383932467e+00 1.173681436416894375e+00 1.142836044010860475e+00 1.168830961156254178e+00 1.137100620992343103e+00 1.123774550553102047e+00 1.101980786527543721e+00 1.120469811597379906e+00 1.081887890064207491e+00 1.088663588261748583e+00 1.081418752223186841e+00 1.116339748155024791e+00 1.094610909477620408e+00 1.091445185160854647e+00 1.065695345470424993e+00 1.068022030925191546e+00 1.053297590867842137e+00 1.067581377163548950e+00 1.053766329203276619e+00 1.068940392027076580e+00 1.051604341848255464e+00 1.059725742360805301e+00 1.047732295521827339e+00 1.056420927137551757e+00 1.040913797522081019e+00 1.057015755681427249e+00 1.039482070133757263e+00 1.060748381285989250e+00
8.780000000000000000e+02 nan 1.758467024386261235e+00 2.225020785587838112e+00 2.973838483909167607e+00 2.272402689140343046e+00 1.989735422786692576e+00 1.908656108100627247e+00 1.984620180598063444e+00 1.779444575852773491e+00 1.629356963930997715e+00 1.650791972349124226e+00 1.517522451010298923e+00 1.469494723805113479e+00 1.392444803675351173e+00 1.376311107190949734e+00 1.389141938869140613e+00 1.378166671173192359e+00 1.309325109856090519e+00 1.289347214284270349e+00 1.270319715572850949e+00 1.224792806252750221e+00 1.183803534723343986e+00 1.183912906034035206e+00 1.195430670366401715e+00 1.176637339879497146e+00 1.137589336691434916e+00 1.143512135965139453e+00 1.129224331742652687e+00 1.135915189564872252e+00 1.113130808910835823e+00 1.114971295053170275e+00 1.095761309808334749e+00 1.113938875681604213e+00 1.091667021775691193e+00 1.108642776879561476e+00 1.105398873363109491e+00 1.105475654429045385e+00 1.100489759284652314e+00 1.102816025876708572e+00 1.058025097089656752e+00 1.070315949156878998e+00 1.050046811617156628e+00 1.056426050027539087e+00 1.026532850797951202e+00 1.044853332931071410e+00 1.011877815599407482e+00 1.017634488022422623e+00 1.011427208116554066e+00 1.032769207925574362e+00 1.016172912738422474e+00 1.027794614780449090e+00 1.012965160748652060e+00 1.023721189765019801e+00 1.010700948883843875e+00 1.013166679610333798e+00 9.936164985877899980e-01 1.004555788615933087e+00 9.936006610003977890e-01 9.993267949524694549e-01
8.790000000000000000e+02 nan 4.707397304231304980e-01 4.366586694255145118e-01 7.401722065393580019e-01 6.499136767073551146e-01 7.928162705007190114e-01 7.462861464989750671e-01 8.125708134461948617e-01 7.885581963995349497e-01 8.978464807121724345e-01 8.424788020203634042e-01 8.568772295953366314e-01 8.506097674956007992e-01 8.540903672040641714e-01 8.745601053120697355e-01 8.997387656567262804e-01 9.220995115503159978e-01 9.365637848208230309e-01 9.199076869727911276e-01 9.060156706834323614e-01 8.939313174639980097e-01 9.207934467649201427e-01 9.280242998712849856e-01 9.272917107494053068e-01 9.186183751005367881e-01 9.217363115310880373e-01 9.064047538840696028e-01 9.080493903305703052e-01 9.307521817427008015e-01 9.349342937467686188e-01 9.479799099729695477e-01 9.552372217785245478e-01 9.477399909225940888e-01 9.372586483331171170e-01 9.578615050835470601e-01 9.492487892564689389e-01 9.676433369596774137e-01 9.746236084001195232e-01 9.752096075516969442e-01 9.789471350253946547e-01 9.897745157414920003e-01 9.930043761567001193e-01 1.003896737005500750e+00 9.928668930469698450e-01 9.971910427850322334e-01 9.816855575015344115e-01 1.001032317781965109e+00 9.868713432538963604e-01 9.909005263321341017e-01 9.768675033666435192e-01 9.796435537970061835e-01 9.735937538302642524e-01 9.856629198636892575e-01 9.769225852027573209e-01 9.902076164987343443e-01 9.755410328356654004e-01 9.877211813650639272e-01 9.662726609469474148e-01 9.732463290148672952e-01
8.800000000000000000e+02 nan 6.779241339474010308e-01 5.119282718352501371e-01 6.641016068049647725e-01 8.454309696659535467e-01 7.255946321200671401e-01 7.751071028362832571e-01 7.384050420586468766e-01 7.156913713643957564e-01 6.967442983870970608e-01 6.739512193007517471e-01 7.120011297958477314e-01 7.729394899667366703e-01 7.512710353875818869e-01 7.424010382775014794e-01 7.601440975473477968e-01 7.793130220108519524e-01 7.606248401262298842e-01 7.794030404455534189e-01 7.957737934285505910e-01 8.586216507350739047e-01 8.297724783420501460e-01 8.524207140133696070e-01 8.477009193872030446e-01 8.455221127129090020e-01 8.082591120674292862e-01 8.303625647471356563e-01 8.339313574941087381e-01 8.477267645849695388e-01 8.042866908748600441e-01 8.371810057396716909e-01 8.252307410017638567e-01 8.550429594643782494e-01 8.463404978711259741e-01 8.773506531036128209e-01 8.806276409660142024e-01 8.865941894146034397e-01 8.761555082172363118e-01 8.916142869384391378e-01 8.895159428590349027e-01 8.952351201168298189e-01 8.849474101732595077e-01 9.009224732416869497e-01 8.970351823304031358e-01 8.997453552010112876e-01 8.824292417115127130e-01 8.900981540720159790e-01 8.809618447498012150e-01 8.937238275560467349e-01 8.783336041503745362e-01 8.925775074424006084e-01 8.756379701761143330e-01 9.046855917433356264e-01 8.992826676432755795e-01 9.086375908451160832e-01 9.024078506151422818e-01 9.192527493897437729e-01 9.057179414640645909e-01 9.239023784063933320e-01
8.810000000000000000e+02 nan 2.802856851396997584e+00 3.153193435191847360e+00 2.614200101068529403e+00 2.038586170131219788e+00 1.101847400223517459e+00 1.040687672489883697e+00 1.000548073718617648e+00 1.046045210897036171e+00 1.062459563412722297e+00 1.113468231061689906e+00 1.169155604318751429e+00 1.179194614486560599e+00 1.222255384632237929e+00 1.163246197595333209e+00 1.174806993317915049e+00 1.161149257380202915e+00 1.162208903830060480e+00 1.178568607881174790e+00 1.112875880666966077e+00 1.182997573680938830e+00 1.135605747075380201e+00 1.116682926991496405e+00 1.134899605623538754e+00 1.121299634569833614e+00 1.116443068309067144e+00 1.094974173604579049e+00 1.072581694944381603e+00 1.094610782095054802e+00 1.071048270894761290e+00 1.097941694602972751e+00 1.073714757644522733e+00 1.099012355357097626e+00 1.080328073503899367e+00 1.093105057995667595e+00 1.067020980088621895e+00 1.090388749566021387e+00 1.071070876976695230e+00 1.089149650146270298e+00 1.077845466323662738e+00 1.096488363967427215e+00 1.076190798298158446e+00 1.092750958277439954e+00 1.065445729231894623e+00 1.079273602934131215e+00 1.065195425517135863e+00 1.081239111157204835e+00 1.065635784617137816e+00 1.091606753247283956e+00 1.062560866125335401e+00 1.077191390354903300e+00 1.060348531943812400e+00 1.077806042176385315e+00 1.058637234117776549e+00 1.068586501223286689e+00 1.053086338773695285e+00 1.074689856859900150e+00 1.041226294640368533e+00 1.056778396945377674e+00
8.820000000000000000e+02 nan 2.681316823533772986e+00 1.723023726079069506e+00 2.079361285539495174e+00 1.656759845115748586e+00 1.658721224488797441e+00 1.437564329167754895e+00 1.508246095731279102e+00 1.523621664652666352e+00 1.488994975393781450e+00 1.491110038002485316e+00 1.440997390738239625e+00 1.383366415238010072e+00 1.359376313184467611e+00 1.319458522927613453e+00 1.228233312777547326e+00 1.171176005369432671e+00 1.182693855066389466e+00 1.160352368441831317e+00 1.140095507810830577e+00 1.125866785271401938e+00 1.141023646581302620e+00 1.129328283977107938e+00 1.117713178004592356e+00 1.136074728612984863e+00 1.112689436286301570e+00 1.119241333155976292e+00 1.067932975398875550e+00 1.081380245279511154e+00 1.051167568917443562e+00 1.079823045131742543e+00 1.069288342277924464e+00 1.072027001395472023e+00 1.044317280274080550e+00 1.057783090029018380e+00 1.044027633796445365e+00 1.065899302959011585e+00 1.038715107482317324e+00 1.041578175973106424e+00 1.018149806242398592e+00 1.039784701890735352e+00 1.006021543706340893e+00 1.017098190043679740e+00 1.012468665781217858e+00 1.026287425512404594e+00 1.022124984051988816e+00 1.029853225073301681e+00 1.017581283721447516e+00 1.022730323402451402e+00 9.997078017637816005e-01 1.013232427403287339e+00 9.928238300764226087e-01 1.015029277813982889e+00 1.002850050179511232e+00 1.016104513534960008e+00 9.950783878355947687e-01 1.022744204439331339e+00 9.987005161869952907e-01 1.018007432883203167e+00
8.830000000000000000e+02 nan 8.331316769338916739e-01 9.670198979120728788e-01 7.096568424774460926e-01 7.100406335737871055e-01 7.571285450942154549e-01 7.318785402716666555e-01 6.923973776465583985e-01 7.328162170217357163e-01 7.105538031551483780e-01 6.975489840888113857e-01 7.052919339512810915e-01 6.920403485052343262e-01 7.032659090002154612e-01 6.961086739446727956e-01 7.125928046025419293e-01 7.152966074191072776e-01 7.386052599022644438e-01 7.142430563676608335e-01 7.232522141573248797e-01 7.377109193307618273e-01 7.464570065249084285e-01 7.714653871207248770e-01 7.764243464267743811e-01 7.948528027054726497e-01 7.967303292529521741e-01 8.292300420512985770e-01 8.196435943266020541e-01 8.376523788873954102e-01 8.460793009844577162e-01 8.639249100151966676e-01 8.716937796716237585e-01 8.834032614634869107e-01 8.707578720773456737e-01 8.862818469938645860e-01 8.694538011567625180e-01 8.902952639521747313e-01 8.858772731624483532e-01 9.019053601550546251e-01 8.803744704692032519e-01 8.811031967994158443e-01 8.726680867340074199e-01 8.880678744157677329e-01 8.763528731551212259e-01 8.870631246876583553e-01 8.769874850691138368e-01 8.900038282432247705e-01 8.749086772957137548e-01 8.937910052533940553e-01 8.846576367520727624e-01 9.002709279492463468e-01 8.932629384843328024e-01 8.959108879386893376e-01 8.896807857055631930e-01 8.967213208997285578e-01 8.906806416172610152e-01 8.992867323264360779e-01 8.955247062084770171e-01 9.056455439147712561e-01
