# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.052471513491798838e+01 1.129710179533231440e+03 5.345397064422406856e+02 1.425058317049773223e+03 1.006780099434869458e+00 2.638721097227296468e+02 4.038290455978754134e-01 1.042875113030631018e-01
1.156346260547198579e+00 7.075699134714476486e+02 2.802795323332604198e+02 3.594578158226971709e+02 1.317130422518255073e-01 3.918008754905419551e+02 1.367423102512904665e-01 4.500173253119416766e-02
1.000000000000000000e+00 7.894143681630890752e-01 2.045372054308746690e-01 7.908118844143451343e-01 3.072774412354237761e-01 5.920426976708575983e-01 -3.094111335443897048e-02 4.414806665010805736e-02
7.894143681630890752e-01 9.999999999999998890e-01 1.318943968334825197e-02 7.012650259274761932e-01 4.474599156356160456e-01 6.913890624443851385e-01 -2.995516359912585649e-02 1.474175328358364248e-02
2.045372054308746690e-01 1.318943968334825197e-02 1.000000000000000000e+00 3.691866845241892903e-01 -3.469827876352281626e-01 -3.654063592157300588e-01 2.047580301058889857e-02 5.174135426269898391e-02
7.908118844143451343e-01 7.012650259274760822e-01 3.691866845241892903e-01 1.000000000000000000e+00 2.328691692654353274e-01 4.901142919860284608e-01 6.229609983076318802e-03 1.114571399793299611e-01
3.072774412354237761e-01 4.474599156356160456e-01 -3.469827876352281626e-01 2.328691692654353274e-01 9.999999999999997780e-01 7.256766708981240432e-01 -2.467969121679270891e-02 1.914415623707656569e-02
5.920426976708574873e-01 6.913890624443852495e-01 -3.654063592157301144e-01 4.901142919860285163e-01 7.256766708981239322e-01 1.000000000000000000e+00 -2.476297324256202317e-02 2.706140591736486828e-02
-3.094111335443897395e-02 -2.995516359912585649e-02 2.047580301058889857e-02 6.229609983076319669e-03 -2.467969121679270891e-02 -2.476297324256202317e-02 1.000000000000000000e+00 -1.338268620837114627e-02
4.414806665010805736e-02 1.474175328358364248e-02 5.174135426269898391e-02 1.114571399793299472e-01 1.914415623707656569e-02 2.706140591736486828e-02 -1.338268620837114627e-02 1.000000000000000000e+00
