# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049293104344152283e+01 1.126220448405948900e+03 5.338178305099377212e+02 1.417674354053001935e+03 1.008335085250378738e+00 2.755821396171879201e+02 4.113077372857003033e-01 1.079410814210546438e-01
1.181466288320510261e+00 6.969204753487509834e+02 2.781352466560053927e+02 3.777206417020539106e+02 1.276377144942285602e-01 3.784559412709930371e+02 1.386602139538062328e-01 4.506642355271568701e-02
1.000000000000000000e+00 7.936913171290729263e-01 2.315236082681614571e-01 7.980942702744153738e-01 2.822826618430075984e-01 5.901663575314377574e-01 -1.588679612611706635e-02 -2.049403408263633338e-04
7.936913171290730373e-01 9.999999999999998890e-01 8.017182168568390277e-02 7.002862902526538758e-01 4.126324696952150539e-01 6.658854166985199718e-01 -4.247512668792756407e-02 3.816409375146755795e-02
2.315236082681614294e-01 8.017182168568390277e-02 1.000000000000000000e+00 4.118554636351972609e-01 -3.502599623977599164e-01 -3.184573083419089401e-01 -1.950698567999879784e-02 3.080762678124968415e-02
7.980942702744154849e-01 7.002862902526538758e-01 4.118554636351972054e-01 1.000000000000000000e+00 2.097282308668352302e-01 4.825073126766387666e-01 -1.142642347041800989e-02 4.754608786343934856e-02
2.822826618430075984e-01 4.126324696952150539e-01 -3.502599623977599164e-01 2.097282308668352024e-01 1.000000000000000000e+00 7.249441220624062154e-01 -4.111480743152463868e-02 1.916813857959567130e-02
5.901663575314376464e-01 6.658854166985199718e-01 -3.184573083419089401e-01 4.825073126766387666e-01 7.249441220624062154e-01 1.000000000000000000e+00 -2.629431579025410040e-02 3.096428108046284447e-02
-1.588679612611706288e-02 -4.247512668792756407e-02 -1.950698567999879784e-02 -1.142642347041800815e-02 -4.111480743152463868e-02 -2.629431579025410387e-02 1.000000000000000000e+00 3.530072935057069344e-02
-2.049403408263633067e-04 3.816409375146755795e-02 3.080762678124968762e-02 4.754608786343935550e-02 1.916813857959567130e-02 3.096428108046284447e-02 3.530072935057069344e-02 1.000000000000000000e+00
