# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049858162823502461e+01 1.114322910306139875e+03 5.060986628621250247e+02 1.401306456629735521e+03 1.010065589102355998e+00 3.088210258896222058e+02 4.016679340453327418e-01 1.037374043079537095e-01
1.169388309034502971e+00 6.827038114426819675e+02 2.724610258886183374e+02 3.511294144249389433e+02 1.219319877433856780e-01 3.783638195726127265e+02 1.391105887553432119e-01 4.493514579290582012e-02
1.000000000000000000e+00 8.057550625761872309e-01 1.320188517690930874e-01 8.047183060813900557e-01 3.311969219545183862e-01 6.233789428026289547e-01 -2.602882428585415880e-02 7.193361894745366192e-02
8.057550625761873420e-01 1.000000000000000000e+00 -1.893853780692044547e-02 7.059336090228581773e-01 4.128971810980660018e-01 6.747929134287291575e-01 -2.848338022406739223e-02 4.260475294833711984e-02
1.320188517690930874e-01 -1.893853780692044547e-02 9.999999999999997780e-01 3.302998461027919497e-01 -2.984500825152900938e-01 -3.567181534955674582e-01 2.994416598746854272e-02 1.133436535789976267e-02
8.047183060813900557e-01 7.059336090228581773e-01 3.302998461027920052e-01 9.999999999999998890e-01 2.753137127007994622e-01 5.090123621312198088e-01 -2.036783588367310077e-02 9.320768076634554367e-02
3.311969219545183862e-01 4.128971810980660018e-01 -2.984500825152900938e-01 2.753137127007994067e-01 1.000000000000000000e+00 7.005718231559621145e-01 -8.167640639712482609e-02 6.302623731063371204e-02
6.233789428026289547e-01 6.747929134287291575e-01 -3.567181534955674582e-01 5.090123621312198088e-01 7.005718231559620035e-01 9.999999999999998890e-01 -5.895483581829177866e-02 4.364936981099330066e-02
-2.602882428585415533e-02 -2.848338022406739917e-02 2.994416598746853578e-02 -2.036783588367310077e-02 -8.167640639712482609e-02 -5.895483581829177866e-02 9.999999999999997780e-01 -1.242973177755873730e-02
7.193361894745366192e-02 4.260475294833711984e-02 1.133436535789976267e-02 9.320768076634552979e-02 6.302623731063371204e-02 4.364936981099330066e-02 -1.242973177755873904e-02 1.000000000000000000e+00
