# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.048523830454012717e+01 1.135479522342286600e+03 5.117603307772034213e+02 1.406579888268426430e+03 1.012201926726108203e+00 2.947035391013992580e+02 4.095695483996087960e-01 1.066167321445636723e-01
1.213829866919619249e+00 7.208207136443095351e+02 2.742299377510844351e+02 3.736136107932144341e+02 1.290670557257030948e-01 3.890774514899733845e+02 1.424480825934690276e-01 4.609213544273869229e-02
1.000000000000000000e+00 8.068287397273512518e-01 1.736714594967012915e-01 8.151424597882970247e-01 3.206087687519199592e-01 6.384092341319740349e-01 -6.393219737714382622e-02 3.583941270895141945e-02
8.068287397273512518e-01 1.000000000000000000e+00 1.631982409816477506e-02 7.337756833996392780e-01 4.589923044503692040e-01 7.153849514196706227e-01 -5.334104425300496832e-02 2.612476332571939466e-02
1.736714594967012915e-01 1.631982409816477506e-02 9.999999999999997780e-01 3.461924412748038637e-01 -3.651001510152970808e-01 -3.359766660256396364e-01 -5.477343827974159168e-02 3.254940928023510732e-02
8.151424597882969136e-01 7.337756833996392780e-01 3.461924412748038637e-01 1.000000000000000000e+00 2.402671818822193495e-01 5.402021707938002848e-01 -7.998923107194880200e-02 5.877432931466611971e-02
3.206087687519200147e-01 4.589923044503692040e-01 -3.651001510152971363e-01 2.402671818822193495e-01 9.999999999999997780e-01 7.210202845627320389e-01 -1.541236778537976269e-02 2.830459908472645822e-02
6.384092341319740349e-01 7.153849514196706227e-01 -3.359766660256396364e-01 5.402021707938002848e-01 7.210202845627319279e-01 1.000000000000000000e+00 -5.390966528207517122e-02 1.315005977679160540e-02
-6.393219737714381234e-02 -5.334104425300496832e-02 -5.477343827974159168e-02 -7.998923107194881588e-02 -1.541236778537976096e-02 -5.390966528207517816e-02 1.000000000000000000e+00 -3.711337868318807104e-02
3.583941270895141945e-02 2.612476332571939119e-02 3.254940928023510732e-02 5.877432931466611971e-02 2.830459908472646169e-02 1.315005977679160540e-02 -3.711337868318806410e-02 1.000000000000000000e+00
