# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.045424833904508866e+01 1.077143656161576700e+03 5.436407920848296271e+02 1.405698977436079758e+03 9.973403117748175228e-01 2.486095151941252368e+02 4.113925960766762202e-01 1.036935842843823147e-01
1.148315432293309790e+00 6.788455836196681048e+02 2.992902963869270252e+02 3.583062173763082114e+02 1.254092478109102016e-01 3.856762680389401226e+02 1.357062393614379692e-01 4.410437135199364589e-02
1.000000000000000000e+00 7.746574293934492816e-01 2.215617807548418694e-01 8.006561695207539131e-01 2.560726581352625875e-01 5.316231504038797517e-01 -2.014801849029021139e-02 5.898428535176242216e-02
7.746574293934492816e-01 1.000000000000000000e+00 -3.511911218108605681e-02 7.011082801281335319e-01 4.280020542231247616e-01 6.882720815894203259e-01 -1.813490108717400254e-02 6.820829760019972432e-02
2.215617807548418416e-01 -3.511911218108605681e-02 9.999999999999997780e-01 3.773825815760014635e-01 -3.667359675704748301e-01 -4.193156935867243251e-01 -3.653967833464528275e-02 2.581648023107522422e-02
8.006561695207538021e-01 7.011082801281335319e-01 3.773825815760014635e-01 1.000000000000000000e+00 2.017062511830740312e-01 4.495994370314799204e-01 -1.152709394968601773e-02 1.078332158097757842e-01
2.560726581352626430e-01 4.280020542231247060e-01 -3.667359675704748301e-01 2.017062511830740312e-01 1.000000000000000000e+00 7.095236089519952882e-01 4.382372966551698751e-03 4.223499311725138067e-02
5.316231504038797517e-01 6.882720815894204369e-01 -4.193156935867242696e-01 4.495994370314799204e-01 7.095236089519953993e-01 9.999999999999998890e-01 2.465568896939004939e-02 6.571096190726492814e-02
-2.014801849029021485e-02 -1.813490108717400601e-02 -3.653967833464527581e-02 -1.152709394968601947e-02 4.382372966551699618e-03 2.465568896939004592e-02 1.000000000000000000e+00 7.922599709907460208e-02
5.898428535176242216e-02 6.820829760019972432e-02 2.581648023107522075e-02 1.078332158097757704e-01 4.223499311725138067e-02 6.571096190726492814e-02 7.922599709907460208e-02 1.000000000000000000e+00
