# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.055391981345536756e+01 1.135133382828812955e+03 5.403467781992856089e+02 1.431566036781034654e+03 1.011838239877348444e+00 2.980073918147124346e+02 4.088124904766177181e-01 1.020305803640694370e-01
1.189680546568453012e+00 6.852360282780393845e+02 2.852649929319071589e+02 3.549472791273987582e+02 1.319322582339924610e-01 4.068924493101584972e+02 1.379472478483310116e-01 4.456869615963923725e-02
1.000000000000000000e+00 7.938758302788927468e-01 1.972890327047132075e-01 8.011353202731172907e-01 3.042320275753356285e-01 5.726248115585227394e-01 4.252547774287750160e-02 8.564805388923967672e-03
7.938758302788927468e-01 1.000000000000000000e+00 1.565896046891830998e-02 7.114244579578294925e-01 4.212956216929415465e-01 6.690638168269423813e-01 2.077348885699699388e-02 -1.062381099075223982e-02
1.972890327047132075e-01 1.565896046891830998e-02 1.000000000000000000e+00 3.449337473147126021e-01 -3.927954842031889937e-01 -3.916976573482956470e-01 -6.988270641110619873e-03 9.820438307064012495e-02
8.011353202731174017e-01 7.114244579578294925e-01 3.449337473147126021e-01 1.000000000000000000e+00 2.174645983065126853e-01 4.809004930833625235e-01 2.622855530534372315e-02 7.572858731677170607e-02
3.042320275753356285e-01 4.212956216929416020e-01 -3.927954842031889937e-01 2.174645983065126575e-01 1.000000000000000000e+00 7.324126788349831774e-01 5.516601757867831829e-02 -5.061096766531719693e-02
5.726248115585227394e-01 6.690638168269423813e-01 -3.916976573482956470e-01 4.809004930833625235e-01 7.324126788349831774e-01 9.999999999999998890e-01 6.643260661450541005e-02 -4.876273355784736807e-02
4.252547774287750160e-02 2.077348885699699388e-02 -6.988270641110619873e-03 2.622855530534371968e-02 5.516601757867831829e-02 6.643260661450539617e-02 9.999999999999997780e-01 -1.767360375655396484e-03
8.564805388923967672e-03 -1.062381099075223982e-02 9.820438307064012495e-02 7.572858731677170607e-02 -5.061096766531719693e-02 -4.876273355784737501e-02 -1.767360375655396268e-03 1.000000000000000000e+00
