# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.053228488374195848e+01 1.165788054707651327e+03 5.208691479407708584e+02 1.429544123212857585e+03 1.016649884135908399e+00 3.117490910913857078e+02 4.122850732694846032e-01 1.029763316195976275e-01
1.208740085838407197e+00 7.239915829358720885e+02 2.799391580494301479e+02 3.709302228113825208e+02 1.273267084585139042e-01 3.790908574423986579e+02 1.395884715400603493e-01 4.473568260448740341e-02
1.000000000000000000e+00 7.918345126209983542e-01 2.060287901953206657e-01 8.092911330090615252e-01 3.157611724608411774e-01 6.279451704552970748e-01 -1.181421764447478963e-02 5.186160630936845206e-02
7.918345126209984652e-01 1.000000000000000000e+00 6.856526466906188999e-02 7.256107855572470067e-01 4.387892417195950467e-01 6.787714885079713101e-01 -8.381478691391613597e-03 4.764909796533841474e-02
2.060287901953206657e-01 6.856526466906188999e-02 1.000000000000000000e+00 3.847765583065849149e-01 -2.990586720843293467e-01 -3.088060661456898393e-01 -2.379824396841367234e-02 3.259493895273580383e-02
8.092911330090615252e-01 7.256107855572470067e-01 3.847765583065849704e-01 1.000000000000000000e+00 2.213698774951948778e-01 5.095801855799469982e-01 -9.260117987206467616e-03 9.513589923652801539e-02
3.157611724608411774e-01 4.387892417195949912e-01 -2.990586720843293467e-01 2.213698774951948778e-01 1.000000000000000000e+00 6.948072565229101993e-01 -5.551244652532777912e-04 -2.071881461286435508e-03
6.279451704552970748e-01 6.787714885079713101e-01 -3.088060661456897837e-01 5.095801855799469982e-01 6.948072565229101993e-01 1.000000000000000000e+00 1.119049607533461298e-02 9.907650920548037587e-03
-1.181421764447478963e-02 -8.381478691391611863e-03 -2.379824396841366888e-02 -9.260117987206467616e-03 -5.551244652532777912e-04 1.119049607533461298e-02 1.000000000000000000e+00 3.187531383900293891e-02
5.186160630936845206e-02 4.764909796533841474e-02 3.259493895273580383e-02 9.513589923652800151e-02 -2.071881461286435508e-03 9.907650920548035853e-03 3.187531383900293891e-02 9.999999999999998890e-01
