# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.045424833904508866e+01 1.077143656161576700e+03 5.436407920848296271e+02 1.405698977436079758e+03 9.973403117748174118e-01 2.486095151941252368e+02 4.113925960766762202e-01 1.036935842843823147e-01
1.148315432293309790e+00 6.788455836196681048e+02 2.992902963869270252e+02 3.583062173763082114e+02 1.254092478109102016e-01 3.856762680389401226e+02 1.357062393614379692e-01 4.410437135199364589e-02
1.000000000000000000e+00 7.746574293934490596e-01 2.215617807548418139e-01 8.006561695207538021e-01 2.560726581352625875e-01 5.316231504038797517e-01 -2.014801849029016975e-02 5.898428535176242216e-02
7.746574293934491706e-01 1.000000000000000000e+00 -3.511911218108604987e-02 7.011082801281333099e-01 4.280020542231247616e-01 6.882720815894202149e-01 -1.813490108717395743e-02 6.820829760019972432e-02
2.215617807548417861e-01 -3.511911218108604987e-02 1.000000000000000000e+00 3.773825815760012414e-01 -3.667359675704748856e-01 -4.193156935867243251e-01 -3.653967833464529663e-02 2.581648023107522422e-02
8.006561695207536911e-01 7.011082801281333099e-01 3.773825815760012414e-01 1.000000000000000000e+00 2.017062511830739480e-01 4.495994370314798649e-01 -1.152709394968598824e-02 1.078332158097757149e-01
2.560726581352626430e-01 4.280020542231247616e-01 -3.667359675704748856e-01 2.017062511830739480e-01 1.000000000000000000e+00 7.095236089519951772e-01 4.382372966551773344e-03 4.223499311725133903e-02
5.316231504038797517e-01 6.882720815894203259e-01 -4.193156935867242696e-01 4.495994370314798649e-01 7.095236089519952882e-01 9.999999999999998890e-01 2.465568896939006674e-02 6.571096190726492814e-02
-2.014801849029016975e-02 -1.813490108717395743e-02 -3.653967833464530357e-02 -1.152709394968598824e-02 4.382372966551773344e-03 2.465568896939006674e-02 1.000000000000000000e+00 7.922599709907464371e-02
5.898428535176242216e-02 6.820829760019972432e-02 2.581648023107522075e-02 1.078332158097757149e-01 4.223499311725133903e-02 6.571096190726492814e-02 7.922599709907464371e-02 1.000000000000000000e+00
