# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.043525241634332978e+01 1.082388215377063034e+03 5.396325885946113203e+02 1.407973579918689211e+03 9.971528847886157454e-01 2.556074270212447459e+02 4.108890636335690849e-01 1.028445808451563387e-01
1.166172518365300004e+00 7.002805725294506374e+02 2.896113488184925018e+02 3.639017726488112316e+02 1.312952866446422950e-01 3.970570798763441189e+02 1.352947898994009968e-01 4.361326626923797689e-02
1.000000000000000000e+00 7.863974842101146834e-01 1.910030397706888872e-01 8.094812406445299757e-01 2.927975039908757293e-01 5.764854773164163060e-01 -4.152095062628818889e-02 3.708359827732907177e-02
7.863974842101146834e-01 1.000000000000000000e+00 -3.326668481145288875e-02 7.091826261090982131e-01 4.424867223975295638e-01 7.117550467745344944e-01 -3.999960869377397477e-02 4.630394030300141045e-02
1.910030397706888872e-01 -3.326668481145288875e-02 1.000000000000000000e+00 3.445327343106560636e-01 -3.682209564981595018e-01 -4.060350678069174490e-01 -5.130859317950329894e-03 3.997821390771165440e-02
8.094812406445299757e-01 7.091826261090982131e-01 3.445327343106560636e-01 9.999999999999998890e-01 2.402637233304554809e-01 4.980369732693726292e-01 -3.711932298747648573e-02 1.111410654783891727e-01
2.927975039908757293e-01 4.424867223975295638e-01 -3.682209564981594463e-01 2.402637233304554809e-01 9.999999999999997780e-01 7.285335058857452806e-01 -1.672501741881311788e-02 8.025894830314228567e-02
5.764854773164161950e-01 7.117550467745344944e-01 -4.060350678069175046e-01 4.980369732693726292e-01 7.285335058857452806e-01 1.000000000000000000e+00 -1.916165350347939778e-02 8.852643610960879428e-02
-4.152095062628818195e-02 -3.999960869377397477e-02 -5.130859317950329894e-03 -3.711932298747648573e-02 -1.672501741881311788e-02 -1.916165350347940124e-02 1.000000000000000000e+00 1.980340389661044628e-02
3.708359827732907177e-02 4.630394030300141045e-02 3.997821390771165440e-02 1.111410654783891727e-01 8.025894830314228567e-02 8.852643610960879428e-02 1.980340389661044628e-02 1.000000000000000000e+00
