# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.045647304147908230e+01 1.110780591341174613e+03 5.337908270614673256e+02 1.402297584556059519e+03 1.010021967042130431e+00 2.678457459565235013e+02 4.104780610325395873e-01 1.055808668568204434e-01
1.138744106032744119e+00 6.788485197860605922e+02 2.862517756154588255e+02 3.533370003595602498e+02 1.326049126271439671e-01 3.728729931680251752e+02 1.404505828363980802e-01 4.620206448226740759e-02
1.000000000000000000e+00 7.778355158294608662e-01 2.234197007299413007e-01 8.154280247353167255e-01 2.605710766489866548e-01 5.505069030947361552e-01 -3.975611029088144815e-02 -2.573557375498546768e-02
7.778355158294608662e-01 1.000000000000000000e+00 2.924400030010551599e-02 7.092398806576101222e-01 4.392629854885349294e-01 6.651683451076161324e-01 5.064923329353172160e-04 4.459796080168038253e-03
2.234197007299413007e-01 2.924400030010551252e-02 9.999999999999997780e-01 3.816651192484368793e-01 -3.737646759979885158e-01 -3.774945074118475352e-01 -4.611711300548430870e-02 1.967564040361803948e-02
8.154280247353168365e-01 7.092398806576100112e-01 3.816651192484368793e-01 1.000000000000000000e+00 2.282244318344313072e-01 4.747855859010663426e-01 -1.538712962992891918e-02 4.532881097723578251e-02
2.605710766489866548e-01 4.392629854885349294e-01 -3.737646759979885713e-01 2.282244318344313072e-01 1.000000000000000000e+00 7.182586531662521478e-01 1.193928710466726079e-02 2.089843727872211371e-02
5.505069030947360442e-01 6.651683451076161324e-01 -3.774945074118474797e-01 4.747855859010663981e-01 7.182586531662520368e-01 1.000000000000000000e+00 -2.139315775560154866e-03 -4.408611564541347477e-03
-3.975611029088144815e-02 5.064923329353171076e-04 -4.611711300548430870e-02 -1.538712962992892092e-02 1.193928710466726079e-02 -2.139315775560154866e-03 1.000000000000000000e+00 2.660167272206913694e-02
-2.573557375498546421e-02 4.459796080168038253e-03 1.967564040361803601e-02 4.532881097723578251e-02 2.089843727872211371e-02 -4.408611564541347477e-03 2.660167272206913694e-02 9.999999999999998890e-01
