# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049203740198897705e+01 1.131268140820385497e+03 5.246351787604314723e+02 1.409784968613172850e+03 1.013476855654472208e+00 2.944824285994980073e+02 4.113942690545435155e-01 1.039455113010038373e-01
1.144060111286903325e+00 6.959697042641412281e+02 2.815574183091692362e+02 3.506815390471750220e+02 1.241244868579175348e-01 3.768435557640901266e+02 1.360252755956113668e-01 4.671070524708358790e-02
9.999999999999997780e-01 7.981208602492829707e-01 1.641481728245891558e-01 8.055742875689425597e-01 2.887002835467543105e-01 5.947405950348223502e-01 -3.553214827122464555e-03 4.503688412227758314e-02
7.981208602492828597e-01 1.000000000000000000e+00 1.636128575560479720e-02 7.175775201988491281e-01 4.112570598071681460e-01 6.809273945496825409e-01 -1.846297244567230919e-02 4.972212837858814433e-02
1.641481728245891558e-01 1.636128575560479720e-02 1.000000000000000000e+00 3.509544398263120257e-01 -3.481282507710252716e-01 -3.954294113647087716e-01 -1.941332206226125193e-02 5.610939208235625475e-02
8.055742875689426707e-01 7.175775201988491281e-01 3.509544398263120257e-01 1.000000000000000000e+00 2.369889258388262199e-01 4.885491047702423262e-01 -1.349561763575175995e-02 8.817680896425537929e-02
2.887002835467543105e-01 4.112570598071680905e-01 -3.481282507710252716e-01 2.369889258388262199e-01 9.999999999999998890e-01 6.983857202047650814e-01 -2.717283160914988130e-02 1.954618463471615233e-02
5.947405950348223502e-01 6.809273945496824298e-01 -3.954294113647087716e-01 4.885491047702422707e-01 6.983857202047650814e-01 1.000000000000000000e+00 -4.021764870378562347e-03 -7.850765863501467379e-03
-3.553214827122464989e-03 -1.846297244567230919e-02 -1.941332206226125193e-02 -1.349561763575175995e-02 -2.717283160914987783e-02 -4.021764870378562347e-03 1.000000000000000000e+00 -2.691570031874892729e-02
4.503688412227758314e-02 4.972212837858815127e-02 5.610939208235626169e-02 8.817680896425537929e-02 1.954618463471615233e-02 -7.850765863501467379e-03 -2.691570031874892729e-02 1.000000000000000000e+00
