# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049002468339778815e+01 1.124980945761383509e+03 5.339282427956565016e+02 1.417027586247522549e+03 1.008006737146621257e+00 2.747643692322637889e+02 4.116334834478990179e-01 1.079709955202572541e-01
1.178431336977881605e+00 6.963384753035910535e+02 2.780609677076307662e+02 3.768860948600390657e+02 1.274397360422817871e-01 3.773256125207578293e+02 1.390767626356456677e-01 4.504363486205845146e-02
9.999999999999997780e-01 7.933807829485917118e-01 2.342564681378759839e-01 7.969412956011826532e-01 2.792671411040867913e-01 5.877786311340170711e-01 -1.658008068306951119e-02 2.368128279315282435e-03
7.933807829485916008e-01 1.000000000000000000e+00 8.164444717928209805e-02 6.993180570164355681e-01 4.113345215007179201e-01 6.649562666332472505e-01 -4.355588578837875369e-02 3.988365285933126447e-02
2.342564681378759839e-01 8.164444717928211193e-02 1.000000000000000000e+00 4.145452745463371613e-01 -3.489246497915204359e-01 -3.174887312404451878e-01 -2.052265862666767526e-02 3.008203693084408881e-02
7.969412956011825422e-01 6.993180570164355681e-01 4.145452745463372168e-01 1.000000000000000000e+00 2.061554272131235210e-01 4.798492046117739940e-01 -1.058301213970883232e-02 4.984100605894606351e-02
2.792671411040867913e-01 4.113345215007178646e-01 -3.489246497915204359e-01 2.061554272131235210e-01 1.000000000000000000e+00 7.233709951181066522e-01 -4.293177730742630399e-02 2.157165265122420322e-02
5.877786311340170711e-01 6.649562666332472505e-01 -3.174887312404451878e-01 4.798492046117740495e-01 7.233709951181065412e-01 1.000000000000000000e+00 -2.581909624524567071e-02 3.364353072763794084e-02
-1.658008068306950772e-02 -4.355588578837875369e-02 -2.052265862666767526e-02 -1.058301213970883232e-02 -4.293177730742631093e-02 -2.581909624524567071e-02 1.000000000000000000e+00 3.427601890758430470e-02
2.368128279315282868e-03 3.988365285933127141e-02 3.008203693084408534e-02 4.984100605894605657e-02 2.157165265122420322e-02 3.364353072763794084e-02 3.427601890758430470e-02 1.000000000000000000e+00
