# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049091984650296183e+01 1.140984838555276156e+03 5.123619997809774986e+02 1.408547958370923197e+03 1.012685877688515701e+00 3.072227100699896027e+02 4.092436754924720921e-01 1.065304181127561672e-01
1.214472943318354314e+00 7.244347918050358430e+02 2.753522600225002748e+02 3.752705525195302130e+02 1.290684587048562537e-01 3.949524679105238079e+02 1.425869529895593957e-01 4.602442338264380733e-02
1.000000000000000000e+00 8.089393787610250630e-01 1.737793424227109806e-01 8.178837887055612210e-01 3.235374953330817371e-01 6.334580521605200909e-01 -5.676145079744557981e-02 3.673209484343840925e-02
8.089393787610250630e-01 9.999999999999998890e-01 1.946031883924932010e-02 7.365500586795024063e-01 4.590505558709383482e-01 7.073816949494258211e-01 -4.390751369260319226e-02 2.689150024588817661e-02
1.737793424227109806e-01 1.946031883924931663e-02 9.999999999999997780e-01 3.445740416600550637e-01 -3.650325350991677209e-01 -3.273165400822906079e-01 -5.254833320116407414e-02 3.023374280951454315e-02
8.178837887055612210e-01 7.365500586795025173e-01 3.445740416600550637e-01 1.000000000000000000e+00 2.438520096053090613e-01 5.341505973743565505e-01 -6.952774295273919658e-02 5.933720270217830023e-02
3.235374953330817371e-01 4.590505558709383482e-01 -3.650325350991677209e-01 2.438520096053090613e-01 9.999999999999997780e-01 7.161720489336822482e-01 -7.053973327306056230e-03 3.078418100216230580e-02
6.334580521605200909e-01 7.073816949494259321e-01 -3.273165400822905524e-01 5.341505973743565505e-01 7.161720489336822482e-01 1.000000000000000000e+00 -4.598349402875797493e-02 1.560007610015510908e-02
-5.676145079744557287e-02 -4.390751369260318532e-02 -5.254833320116407414e-02 -6.952774295273919658e-02 -7.053973327306056230e-03 -4.598349402875798186e-02 1.000000000000000000e+00 -3.363510840251505984e-02
3.673209484343840925e-02 2.689150024588817314e-02 3.023374280951454662e-02 5.933720270217829329e-02 3.078418100216230580e-02 1.560007610015510734e-02 -3.363510840251505984e-02 1.000000000000000000e+00
