# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.044451700007166295e+01 1.087057048846351336e+03 5.396325886084060812e+02 1.409996479550061622e+03 9.975268293108046080e-01 2.680740236851055442e+02 4.105551799067756469e-01 1.028417262875313820e-01
1.165805146231353451e+00 6.993862432786864929e+02 2.896113488264517173e+02 3.644071274740618378e+02 1.314296416137554213e-01 4.003988631273428496e+02 1.350247814701835136e-01 4.361428750937867971e-02
1.000000000000000000e+00 7.871744320689355590e-01 1.895855219985558282e-01 8.090094859145438022e-01 2.967889390586692100e-01 5.688367253917639976e-01 -3.922871439429432422e-02 3.743428698744492161e-02
7.871744320689354479e-01 9.999999999999998890e-01 -3.055754074593304906e-02 7.101330281499476094e-01 4.438780568213065436e-01 7.018147872985940339e-01 -3.677214899914347385e-02 4.504643613672257296e-02
1.895855219985558282e-01 -3.055754074593304906e-02 1.000000000000000000e+00 3.453761942207342339e-01 -3.668593284840067636e-01 -3.983820741984291924e-01 -2.810431688113033954e-03 3.987916923438358796e-02
8.090094859145436912e-01 7.101330281499476094e-01 3.453761942207342339e-01 9.999999999999998890e-01 2.417158130860224408e-01 4.875077865184313519e-01 -3.225865817713377548e-02 1.104660861204816852e-01
2.967889390586692655e-01 4.438780568213065436e-01 -3.668593284840067636e-01 2.417158130860224408e-01 1.000000000000000000e+00 7.270670171262105796e-01 -1.239488164468029001e-02 8.001475079033218418e-02
5.688367253917639976e-01 7.018147872985940339e-01 -3.983820741984291924e-01 4.875077865184312964e-01 7.270670171262105796e-01 1.000000000000000000e+00 -2.392768896563680914e-02 8.520439448855543496e-02
-3.922871439429432422e-02 -3.677214899914347385e-02 -2.810431688113033954e-03 -3.225865817713377548e-02 -1.239488164468029001e-02 -2.392768896563680914e-02 1.000000000000000000e+00 2.249305378289728069e-02
3.743428698744492161e-02 4.504643613672256602e-02 3.987916923438358796e-02 1.104660861204816713e-01 8.001475079033218418e-02 8.520439448855543496e-02 2.249305378289728069e-02 1.000000000000000000e+00
