# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.053972409241386821e+01 1.132484132805100671e+03 5.179008294905123648e+02 1.416265042632256154e+03 1.011160126742476795e+00 3.053246198827370677e+02 4.072134494932393989e-01 1.041233106791468604e-01
1.170883928681516251e+00 7.011213301344332649e+02 2.870534078017356592e+02 3.541708783418425242e+02 1.249330023711715254e-01 3.777210515456791313e+02 1.438645787340863957e-01 4.517231845054731770e-02
1.000000000000000000e+00 8.000006337878429186e-01 1.481656464469007506e-01 7.947256479118478545e-01 3.085061090672892581e-01 6.098688944335981521e-01 -4.884751177417223818e-03 4.631154174435503368e-02
8.000006337878428075e-01 1.000000000000000000e+00 -1.295385496197803098e-02 7.054464772897131031e-01 4.385343021051141821e-01 6.754361524206372591e-01 1.077197441369702816e-02 3.568432754468031654e-02
1.481656464469007783e-01 -1.295385496197802924e-02 1.000000000000000000e+00 3.491434369284252548e-01 -3.132332173569077338e-01 -3.626630709995472546e-01 7.887680489938408632e-03 2.351829826092213804e-02
7.947256479118478545e-01 7.054464772897131031e-01 3.491434369284252548e-01 1.000000000000000000e+00 2.345157525415381972e-01 4.918580726142764981e-01 -3.375005415909100494e-03 9.316333062559149780e-02
3.085061090672892026e-01 4.385343021051141821e-01 -3.132332173569076783e-01 2.345157525415382249e-01 9.999999999999998890e-01 7.013219224060165402e-01 1.327400061540451835e-02 3.634204733813531374e-02
6.098688944335981521e-01 6.754361524206372591e-01 -3.626630709995472546e-01 4.918580726142764425e-01 7.013219224060165402e-01 1.000000000000000000e+00 9.744176439730257641e-03 2.355188182130511093e-02
-4.884751177417224685e-03 1.077197441369702816e-02 7.887680489938408632e-03 -3.375005415909100494e-03 1.327400061540452009e-02 9.744176439730257641e-03 9.999999999999997780e-01 6.845784680646194165e-02
4.631154174435503368e-02 3.568432754468031654e-02 2.351829826092213804e-02 9.316333062559148392e-02 3.634204733813531374e-02 2.355188182130511093e-02 6.845784680646194165e-02 1.000000000000000000e+00
