# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.055054488864803375e+01 1.134014731755630919e+03 5.403840506041476601e+02 1.430943028808552299e+03 1.011762807334628533e+00 2.977104767939305816e+02 4.089910952771856900e-01 1.020004665629110491e-01
1.190859163738068993e+00 6.852257996891206631e+02 2.852499523435599826e+02 3.546051089968760834e+02 1.318755349259656262e-01 4.068149090649551454e+02 1.380856906323030819e-01 4.455422309948017107e-02
1.000000000000000000e+00 7.936458827957837414e-01 1.982022030678035895e-01 8.001706920823731251e-01 3.021297393704889811e-01 5.716816834582456597e-01 3.979366646204969549e-02 7.432742863779952941e-03
7.936458827957837414e-01 1.000000000000000000e+00 1.632000890985082359e-02 7.112084453442603094e-01 4.202500104765968802e-01 6.687682777218419972e-01 1.950000260051514694e-02 -1.141834170737067965e-02
1.982022030678036173e-01 1.632000890985082359e-02 1.000000000000000000e+00 3.460655752938072149e-01 -3.926560528451433774e-01 -3.914643201019553653e-01 -7.402354899793960573e-03 9.857702397480481993e-02
8.001706920823730140e-01 7.112084453442603094e-01 3.460655752938072149e-01 1.000000000000000000e+00 2.161323269966556881e-01 4.805963691918553327e-01 2.557711224550426529e-02 7.461036224682356111e-02
3.021297393704890366e-01 4.202500104765968802e-01 -3.926560528451433774e-01 2.161323269966556881e-01 1.000000000000000000e+00 7.321690284344577471e-01 5.566409854682391467e-02 -5.143250010838736758e-02
5.716816834582457707e-01 6.687682777218419972e-01 -3.914643201019553098e-01 4.805963691918553327e-01 7.321690284344577471e-01 1.000000000000000000e+00 6.615101757930519355e-02 -4.931523202019114094e-02
3.979366646204969549e-02 1.950000260051514694e-02 -7.402354899793961440e-03 2.557711224550426529e-02 5.566409854682391467e-02 6.615101757930519355e-02 9.999999999999997780e-01 -1.668064606385888252e-03
7.432742863779952074e-03 -1.141834170737067965e-02 9.857702397480481993e-02 7.461036224682356111e-02 -5.143250010838736064e-02 -4.931523202019114094e-02 -1.668064606385888469e-03 9.999999999999998890e-01
