# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.050025321126178746e+01 1.094921443560887383e+03 5.315595142044044223e+02 1.414742703170735467e+03 1.005067215364896294e+00 2.790842488766536462e+02 4.111512193190278164e-01 1.027808129506274371e-01
1.147027346075405685e+00 7.049927285867406681e+02 2.902770270565715123e+02 3.612739225440225255e+02 1.307310268880347015e-01 3.993810097641593870e+02 1.361849071716405846e-01 4.477881567139152530e-02
9.999999999999997780e-01 7.810785234388608611e-01 2.133734792816699699e-01 7.846317548483223714e-01 2.868388781217414696e-01 5.815768292314491550e-01 -1.860222419416136808e-02 4.448227749718668134e-03
7.810785234388607501e-01 1.000000000000000000e+00 8.134400632856983795e-03 6.907928650275700910e-01 4.340561010547447918e-01 6.886305410164658136e-01 -3.375990568971128092e-02 -2.152595898274963643e-02
2.133734792816699699e-01 8.134400632856983795e-03 9.999999999999997780e-01 3.671587532063841364e-01 -3.656786617268265038e-01 -3.557303807825418773e-01 2.206583487652665626e-02 1.870299822586261179e-02
7.846317548483224824e-01 6.907928650275700910e-01 3.671587532063840809e-01 1.000000000000000000e+00 2.016151457033537597e-01 4.907147651207935390e-01 1.970551380506588117e-03 8.684573604631853905e-02
2.868388781217415251e-01 4.340561010547447363e-01 -3.656786617268265038e-01 2.016151457033537597e-01 1.000000000000000000e+00 7.197713881541766279e-01 -3.271586259340596853e-02 4.876508817144944996e-02
5.815768292314491550e-01 6.886305410164659246e-01 -3.557303807825418773e-01 4.907147651207935946e-01 7.197713881541766279e-01 1.000000000000000000e+00 -2.560401930771694437e-02 2.021384329180525574e-02
-1.860222419416136808e-02 -3.375990568971128092e-02 2.206583487652665626e-02 1.970551380506588117e-03 -3.271586259340596159e-02 -2.560401930771694437e-02 1.000000000000000000e+00 3.048050911817791822e-02
4.448227749718668134e-03 -2.152595898274963643e-02 1.870299822586261179e-02 8.684573604631855293e-02 4.876508817144944996e-02 2.021384329180525574e-02 3.048050911817791822e-02 1.000000000000000000e+00
