# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049858162823502461e+01 1.114322910306139647e+03 5.060986628621250247e+02 1.401306456629735749e+03 1.010065589102355998e+00 3.088210258896222058e+02 4.016679340453326863e-01 1.037374043079537095e-01
1.169388309034502971e+00 6.827038114426819675e+02 2.724610258886183374e+02 3.511294144249389433e+02 1.219319877433856780e-01 3.783638195726127265e+02 1.391105887553432119e-01 4.493514579290582012e-02
1.000000000000000000e+00 8.057550625761872309e-01 1.320188517690930874e-01 8.047183060813900557e-01 3.311969219545183862e-01 6.233789428026289547e-01 -2.602882428585387431e-02 7.193361894745366192e-02
8.057550625761873420e-01 1.000000000000000000e+00 -1.893853780692044547e-02 7.059336090228581773e-01 4.128971810980660018e-01 6.747929134287291575e-01 -2.848338022406722569e-02 4.260475294833709209e-02
1.320188517690930874e-01 -1.893853780692044547e-02 9.999999999999997780e-01 3.302998461027919497e-01 -2.984500825152900383e-01 -3.567181534955675137e-01 2.994416598746854619e-02 1.133436535789976787e-02
8.047183060813900557e-01 7.059336090228581773e-01 3.302998461027919497e-01 9.999999999999998890e-01 2.753137127007995177e-01 5.090123621312198088e-01 -2.036783588367291689e-02 9.320768076634550203e-02
3.311969219545183862e-01 4.128971810980660018e-01 -2.984500825152900383e-01 2.753137127007995177e-01 1.000000000000000000e+00 7.005718231559620035e-01 -8.167640639712474282e-02 6.302623731063373980e-02
6.233789428026289547e-01 6.747929134287291575e-01 -3.567181534955675137e-01 5.090123621312198088e-01 7.005718231559618925e-01 9.999999999999998890e-01 -5.895483581829175090e-02 4.364936981099330066e-02
-2.602882428585387431e-02 -2.848338022406722223e-02 2.994416598746854272e-02 -2.036783588367292036e-02 -8.167640639712475670e-02 -5.895483581829174397e-02 9.999999999999997780e-01 -1.242973177755885700e-02
7.193361894745366192e-02 4.260475294833709209e-02 1.133436535789976961e-02 9.320768076634551591e-02 6.302623731063373980e-02 4.364936981099330066e-02 -1.242973177755885700e-02 1.000000000000000000e+00
