# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.050840115165519251e+01 1.131054739467533182e+03 5.223005342083998812e+02 1.419348970117899853e+03 1.011576203648675731e+00 2.745506659500688329e+02 4.034242981700234543e-01 1.050981492818148372e-01
1.150396390778358535e+00 7.082967216384447511e+02 2.738825697918273931e+02 3.495920896292795419e+02 1.310653785368192659e-01 3.845065868626573433e+02 1.350796570409300290e-01 4.298383173098978965e-02
9.999999999999997780e-01 8.046678257736158413e-01 1.635721455509465128e-01 7.963656742008727862e-01 3.444726992272262311e-01 6.149737868606248714e-01 -2.721035706353430728e-02 4.090508482193849077e-02
8.046678257736157303e-01 9.999999999999998890e-01 1.046437144009442453e-02 7.104826177363563477e-01 4.800549457802730235e-01 7.000760719677709965e-01 1.899075618128816863e-03 5.235939120517400097e-02
1.635721455509465128e-01 1.046437144009442280e-02 1.000000000000000000e+00 3.395368806841296272e-01 -3.051809502293313381e-01 -3.305165630417011835e-01 -2.939192039429438727e-02 -6.416921827068588005e-03
7.963656742008727862e-01 7.104826177363563477e-01 3.395368806841296272e-01 1.000000000000000000e+00 2.952100976970667423e-01 5.271003854134528321e-01 8.863122357129432985e-03 7.405409358793170471e-02
3.444726992272262867e-01 4.800549457802730235e-01 -3.051809502293313381e-01 2.952100976970667423e-01 9.999999999999997780e-01 7.295575326482820477e-01 1.038244263394120549e-02 5.809563849932285889e-02
6.149737868606248714e-01 7.000760719677709965e-01 -3.305165630417011835e-01 5.271003854134527211e-01 7.295575326482819367e-01 1.000000000000000000e+00 -1.598048034415068801e-03 7.993046973827738766e-02
-2.721035706353430728e-02 1.899075618128817080e-03 -2.939192039429438380e-02 8.863122357129431250e-03 1.038244263394120549e-02 -1.598048034415068801e-03 9.999999999999997780e-01 -3.808003281924598332e-02
4.090508482193849077e-02 5.235939120517399403e-02 -6.416921827068588005e-03 7.405409358793171859e-02 5.809563849932285196e-02 7.993046973827738766e-02 -3.808003281924598332e-02 1.000000000000000000e+00
