# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.046706495174504248e+01 1.116010906023898087e+03 5.337908270549820600e+02 1.404725597318360315e+03 1.010440515976256171e+00 2.849042896024376432e+02 4.103288845067413759e-01 1.056050568731212724e-01
1.141792109657500554e+00 6.810161598405902623e+02 2.862517756210994548e+02 3.550661291318674557e+02 1.327159501521872342e-01 3.780353405283436814e+02 1.396510053332327139e-01 4.623972085592101267e-02
9.999999999999997780e-01 7.795179847858744182e-01 2.228035560078781008e-01 8.167827187826416369e-01 2.622490847790286961e-01 5.462711127238948361e-01 -3.218237029393068022e-02 -3.105240674915009033e-02
7.795179847858744182e-01 1.000000000000000000e+00 3.016075636864824772e-02 7.112270501195300243e-01 4.402759556775849847e-01 6.587428681893126026e-01 8.389184756231373580e-03 2.804974222396357415e-03
2.228035560078780730e-01 3.016075636864824772e-02 1.000000000000000000e+00 3.810241558322867705e-01 -3.732583606553343536e-01 -3.649084620279414715e-01 -4.546509976943952785e-02 1.973683453057626866e-02
8.167827187826417479e-01 7.112270501195300243e-01 3.810241558322868261e-01 1.000000000000000000e+00 2.293948912526777295e-01 4.687390826461802495e-01 -1.006357070911676789e-02 4.418896431789216817e-02
2.622490847790286961e-01 4.402759556775849292e-01 -3.732583606553343536e-01 2.293948912526777295e-01 1.000000000000000000e+00 7.150796659923694953e-01 1.164893690870984211e-02 1.997132851216632671e-02
5.462711127238949471e-01 6.587428681893126026e-01 -3.649084620279415270e-01 4.687390826461801940e-01 7.150796659923694953e-01 1.000000000000000000e+00 1.260647184787265940e-03 -1.339073636532624005e-02
-3.218237029393068022e-02 8.389184756231375314e-03 -4.546509976943952785e-02 -1.006357070911676789e-02 1.164893690870984211e-02 1.260647184787265940e-03 9.999999999999997780e-01 3.372359875408465629e-02
-3.105240674915009380e-02 2.804974222396357415e-03 1.973683453057627213e-02 4.418896431789216123e-02 1.997132851216632671e-02 -1.339073636532624179e-02 3.372359875408465629e-02 9.999999999999998890e-01
