# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.052988169580017974e+01 1.165413432173325191e+03 5.202143797514105472e+02 1.428722430914058123e+03 1.016760864077899340e+00 3.118384331471735322e+02 4.124948273675134169e-01 1.029159270063546572e-01
1.210570040899507482e+00 7.241295982070084847e+02 2.801377528170205551e+02 3.708527740777186068e+02 1.273123052892294882e-01 3.790422924661789352e+02 1.397496826047969209e-01 4.471412177103683411e-02
1.000000000000000000e+00 7.916117792003162235e-01 2.079518543666172836e-01 8.097352953351137916e-01 3.149138928959018813e-01 6.279761040376798942e-01 -1.444966353751403476e-02 5.212731867164157457e-02
7.916117792003163345e-01 1.000000000000000000e+00 6.952146476445224266e-02 7.263914336611360101e-01 4.385012690517658962e-01 6.789234786654213538e-01 -9.320505628603736534e-03 4.797592563698092200e-02
2.079518543666172559e-01 6.952146476445224266e-02 1.000000000000000000e+00 3.850355471016096987e-01 -2.988414181458997065e-01 -3.074275446889533914e-01 -2.600437013077670778e-02 3.216264965145521765e-02
8.097352953351137916e-01 7.263914336611360101e-01 3.850355471016096431e-01 1.000000000000000000e+00 2.218109012798360757e-01 5.109786173732022707e-01 -1.081181182357094685e-02 9.428325051852855243e-02
3.149138928959018813e-01 4.385012690517658962e-01 -2.988414181458997065e-01 2.218109012798360480e-01 1.000000000000000000e+00 6.944704216836732336e-01 -7.976234864490804152e-05 -1.586557235220624603e-03
6.279761040376800052e-01 6.789234786654213538e-01 -3.074275446889533914e-01 5.109786173732021597e-01 6.944704216836732336e-01 1.000000000000000000e+00 1.054413732407252433e-02 1.073223048276130374e-02
-1.444966353751403650e-02 -9.320505628603736534e-03 -2.600437013077670778e-02 -1.081181182357094511e-02 -7.976234864490804152e-05 1.054413732407252433e-02 9.999999999999997780e-01 3.135209621195825247e-02
5.212731867164157457e-02 4.797592563698091506e-02 3.216264965145521765e-02 9.428325051852856631e-02 -1.586557235220624603e-03 1.073223048276130374e-02 3.135209621195825941e-02 9.999999999999998890e-01
