# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.048895930679168131e+01 1.128072876161105569e+03 5.373517220512851509e+02 1.409723851321897200e+03 1.010737148895958670e+00 2.904185659090814511e+02 4.097729305264053989e-01 1.025133392850488268e-01
1.171733153920289316e+00 7.209407632490341484e+02 2.940957868202485201e+02 3.570289563712304357e+02 1.283225485752253481e-01 3.878656987333436632e+02 1.356306045988442122e-01 4.420907253334167841e-02
1.000000000000000000e+00 7.986212999000271706e-01 2.101830911692107173e-01 8.100289996084001354e-01 2.925065139376845091e-01 5.748139794184179419e-01 -1.844764915127904831e-02 4.420531608472942631e-02
7.986212999000271706e-01 1.000000000000000000e+00 -1.058835037379915640e-02 7.083126722665238351e-01 4.514802356822281149e-01 6.915109987460962282e-01 -3.014240495223194025e-02 5.449513935794236125e-02
2.101830911692107173e-01 -1.058835037379915640e-02 1.000000000000000000e+00 3.655968040478430048e-01 -3.760612106847963654e-01 -3.935777169040720058e-01 -5.218157452103725641e-02 3.689981373785913149e-02
8.100289996084000244e-01 7.083126722665238351e-01 3.655968040478430603e-01 1.000000000000000000e+00 1.996684133072030853e-01 4.688263667700350856e-01 -1.995108438815352062e-02 9.373322356747429418e-02
2.925065139376845091e-01 4.514802356822281704e-01 -3.760612106847963099e-01 1.996684133072030576e-01 9.999999999999997780e-01 7.020386569077081695e-01 2.260788739822653173e-02 -4.265009096754229789e-02
5.748139794184178308e-01 6.915109987460962282e-01 -3.935777169040719503e-01 4.688263667700350856e-01 7.020386569077081695e-01 9.999999999999998890e-01 2.156521665442464805e-02 -6.037314186722753800e-03
-1.844764915127904831e-02 -3.014240495223194025e-02 -5.218157452103725641e-02 -1.995108438815352062e-02 2.260788739822653173e-02 2.156521665442464805e-02 1.000000000000000000e+00 7.044828475777042964e-02
4.420531608472943325e-02 5.449513935794236819e-02 3.689981373785913149e-02 9.373322356747429418e-02 -4.265009096754229095e-02 -6.037314186722753800e-03 7.044828475777042964e-02 9.999999999999998890e-01
