# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.054042109275227901e+01 1.133169748895967814e+03 5.179518727803241518e+02 1.416913616154369265e+03 1.011040911899078854e+00 3.050735762047769413e+02 4.074974830646697632e-01 1.040734371150645321e-01
1.170811540672981543e+00 7.006309404431509620e+02 2.870715756546992452e+02 3.543882233725291258e+02 1.249953613240225442e-01 3.778638189694291327e+02 1.439340794792534906e-01 4.518949499794482072e-02
1.000000000000000000e+00 8.000824877117164169e-01 1.483588461649680279e-01 7.942967110528635910e-01 3.081590002269266604e-01 6.094066748165508640e-01 -4.942013436689105324e-03 4.620643787326551843e-02
8.000824877117164169e-01 1.000000000000000000e+00 -1.274103137277521509e-02 7.045256571392635170e-01 4.387929823795078121e-01 6.755724914793748148e-01 9.601752487763983573e-03 3.614844292109990059e-02
1.483588461649680279e-01 -1.274103137277521509e-02 1.000000000000000000e+00 3.496181679584133839e-01 -3.134895780699353818e-01 -3.628406666525105240e-01 8.629226185596496762e-03 2.305383431058974364e-02
7.942967110528635910e-01 7.045256571392636280e-01 3.496181679584133839e-01 9.999999999999998890e-01 2.329784202062405163e-01 4.901075364223092534e-01 -2.262504669008628261e-03 9.207089202882529078e-02
3.081590002269266604e-01 4.387929823795078121e-01 -3.134895780699353818e-01 2.329784202062405163e-01 1.000000000000000000e+00 7.015969218641853189e-01 1.199568445334901236e-02 3.721567795297735237e-02
6.094066748165508640e-01 6.755724914793748148e-01 -3.628406666525104685e-01 4.901075364223093089e-01 7.015969218641852079e-01 1.000000000000000000e+00 8.451234881389865783e-03 2.439032794320419861e-02
-4.942013436689105324e-03 9.601752487763981839e-03 8.629226185596496762e-03 -2.262504669008628261e-03 1.199568445334901236e-02 8.451234881389865783e-03 1.000000000000000000e+00 6.744929328967673443e-02
4.620643787326551843e-02 3.614844292109990059e-02 2.305383431058974364e-02 9.207089202882529078e-02 3.721567795297735237e-02 2.439032794320419861e-02 6.744929328967673443e-02 1.000000000000000000e+00
