# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.047856925484665247e+01 1.131112938060103716e+03 5.279490889155231343e+02 1.427458948588867770e+03 1.007837687965776441e+00 2.824012811472448448e+02 4.089164214860777635e-01 1.080718878125647292e-01
1.178979313864545464e+00 7.520741260844546332e+02 2.799706599677058421e+02 3.727623812282158724e+02 1.335343902631719870e-01 4.069439867920423808e+02 1.387346942517782011e-01 4.488907702515239351e-02
1.000000000000000000e+00 7.995063983302418409e-01 1.369790014496885810e-01 7.953102178222155594e-01 3.750693027161992044e-01 6.413291596105344938e-01 -5.019400327897133307e-02 3.974723501665968634e-02
7.995063983302418409e-01 1.000000000000000000e+00 -1.100134380773848744e-02 7.215413808022772546e-01 4.931263452155244531e-01 7.164907194195361262e-01 -6.715388771442083737e-02 3.918600009282038193e-02
1.369790014496885533e-01 -1.100134380773848918e-02 9.999999999999997780e-01 3.267629662899152465e-01 -3.352015181590953241e-01 -3.461340891062171798e-01 3.446069601670450483e-02 6.959743797140724095e-03
7.953102178222155594e-01 7.215413808022773656e-01 3.267629662899152465e-01 1.000000000000000000e+00 3.146298754235965500e-01 5.537382178033646296e-01 -5.923503709930855177e-02 7.267163896285726288e-02
3.750693027161992044e-01 4.931263452155243976e-01 -3.352015181590953796e-01 3.146298754235965500e-01 1.000000000000000000e+00 7.381011520962282857e-01 -5.462093637321951273e-02 4.268204312789602994e-02
6.413291596105346049e-01 7.164907194195361262e-01 -3.461340891062171798e-01 5.537382178033646296e-01 7.381011520962283967e-01 1.000000000000000000e+00 -6.620984961106006483e-02 4.527949517392568235e-02
-5.019400327897133307e-02 -6.715388771442083737e-02 3.446069601670450483e-02 -5.923503709930855871e-02 -5.462093637321951273e-02 -6.620984961106007871e-02 9.999999999999997780e-01 3.667674867563888719e-02
3.974723501665968634e-02 3.918600009282038193e-02 6.959743797140724095e-03 7.267163896285726288e-02 4.268204312789602994e-02 4.527949517392568235e-02 3.667674867563888025e-02 1.000000000000000000e+00
