# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049736603314303807e+01 1.128503666438273058e+03 5.339282428155305524e+02 1.418487742057523519e+03 1.008310292251364038e+00 2.893364536394266793e+02 4.094920097928393954e-01 1.079891341305331820e-01
1.180527062472114475e+00 7.002041023769803587e+02 2.780609677485110183e+02 3.774914942375299347e+02 1.277316801384479616e-01 3.860064444199232980e+02 1.402129355993531890e-01 4.501910597757700916e-02
1.000000000000000000e+00 7.939255439015234783e-01 2.348238302128438093e-01 7.969654229846087068e-01 2.857587613294909623e-01 5.891071489932592220e-01 -7.299869860837119098e-03 7.963785218983571862e-03
7.939255439015234783e-01 1.000000000000000000e+00 8.419413459241764652e-02 7.006529392464594386e-01 4.151061388779883066e-01 6.636099113195342847e-01 -2.921764459608556033e-02 4.479216665973381750e-02
2.348238302128437816e-01 8.419413459241766040e-02 1.000000000000000000e+00 4.160525863353728426e-01 -3.469751124222336114e-01 -3.100991996293003816e-01 -1.568386137782316198e-02 3.024615767589819773e-02
7.969654229846087068e-01 7.006529392464593275e-01 4.160525863353728426e-01 1.000000000000000000e+00 2.106411228490811249e-01 4.786912361059186827e-01 -1.954778109749824794e-04 5.325618946761881412e-02
2.857587613294909623e-01 4.151061388779883066e-01 -3.469751124222336114e-01 2.106411228490811249e-01 1.000000000000000000e+00 7.217344390944632204e-01 -3.316932613104028871e-02 2.375368530382598181e-02
5.891071489932592220e-01 6.636099113195342847e-01 -3.100991996293003816e-01 4.786912361059186827e-01 7.217344390944632204e-01 1.000000000000000000e+00 -1.254521447688508248e-02 3.406802132996717553e-02
-7.299869860837118231e-03 -2.921764459608556380e-02 -1.568386137782315851e-02 -1.954778109749825065e-04 -3.316932613104028871e-02 -1.254521447688508248e-02 1.000000000000000000e+00 3.797414004964119044e-02
7.963785218983571862e-03 4.479216665973382444e-02 3.024615767589820120e-02 5.325618946761880718e-02 2.375368530382598181e-02 3.406802132996717553e-02 3.797414004964119044e-02 9.999999999999998890e-01
