# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.048759849524452470e+01 1.130534795379446678e+03 5.233135856720662105e+02 1.415508671184325294e+03 1.017368530240452040e+00 2.880668206202050783e+02 4.139641590649554836e-01 1.031205163118984192e-01
1.199259509374676957e+00 7.303147302666274072e+02 2.776355213433574818e+02 3.612691152217886952e+02 1.323411533870462176e-01 3.942122289615833779e+02 1.394029078161566071e-01 4.614604560332179195e-02
9.999999999999997780e-01 7.988202905833812206e-01 1.555427700792117451e-01 8.111209430293013778e-01 3.197271640875463117e-01 5.995724491183553884e-01 -1.873716479231043661e-02 2.535812925437859466e-02
7.988202905833811096e-01 1.000000000000000000e+00 -1.047157953407248931e-02 7.457797129253160850e-01 4.859220711658127079e-01 7.123645099553403970e-01 1.247960994480439012e-02 4.086290173544229049e-02
1.555427700792117451e-01 -1.047157953407249105e-02 1.000000000000000000e+00 3.091930403252951542e-01 -3.442628027552565584e-01 -3.943842303525811332e-01 -1.502795746102976795e-02 8.179496870476474224e-02
8.111209430293013778e-01 7.457797129253160850e-01 3.091930403252951542e-01 1.000000000000000000e+00 2.867359366054103575e-01 5.296574789016601503e-01 -2.888881318623822900e-02 9.880193209965008883e-02
3.197271640875463117e-01 4.859220711658126524e-01 -3.442628027552565584e-01 2.867359366054103020e-01 9.999999999999997780e-01 7.257335263442483697e-01 -7.512313755681695668e-03 -3.757132948061738323e-03
5.995724491183553884e-01 7.123645099553402860e-01 -3.943842303525811332e-01 5.296574789016601503e-01 7.257335263442483697e-01 1.000000000000000000e+00 -3.183858589595684602e-02 -3.860804895229980049e-02
-1.873716479231043661e-02 1.247960994480439012e-02 -1.502795746102976795e-02 -2.888881318623822553e-02 -7.512313755681694800e-03 -3.183858589595684602e-02 1.000000000000000000e+00 -4.061575667223393110e-02
2.535812925437859813e-02 4.086290173544229049e-02 8.179496870476474224e-02 9.880193209965008883e-02 -3.757132948061737889e-03 -3.860804895229980049e-02 -4.061575667223393110e-02 9.999999999999998890e-01
