# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049377012128875641e+01 1.131490488870750823e+03 5.376631311585273352e+02 1.411027162534196805e+03 1.011021968529298043e+00 2.916753934436044915e+02 4.099997680361152086e-01 1.025996379446077189e-01
1.171984575089854985e+00 7.257662225508960319e+02 2.942580420707649296e+02 3.583822713672726081e+02 1.283907199517030917e-01 3.886724726955986853e+02 1.356831510791453310e-01 4.434937273022544063e-02
1.000000000000000000e+00 7.991638506591823843e-01 2.122156129411488235e-01 8.112413937733020664e-01 2.933866400463944757e-01 5.762989676654441951e-01 -1.739849093490271684e-02 5.082060496500379748e-02
7.991638506591823843e-01 1.000000000000000000e+00 -6.570018153888424958e-03 7.109443926760031784e-01 4.524889115513076043e-01 6.930575960201706964e-01 -2.648712894357681605e-02 6.434340544453949484e-02
2.122156129411488235e-01 -6.570018153888424958e-03 1.000000000000000000e+00 3.670065315366354275e-01 -3.742455123320133081e-01 -3.901811903898165235e-01 -5.101666498208522887e-02 3.949418112384511792e-02
8.112413937733020664e-01 7.109443926760031784e-01 3.670065315366353720e-01 1.000000000000000000e+00 2.019781561025637551e-01 4.717698764714129411e-01 -1.729310567603044649e-02 1.010035271892235770e-01
2.933866400463944202e-01 4.524889115513076043e-01 -3.742455123320133081e-01 2.019781561025637551e-01 1.000000000000000000e+00 7.024057317286814817e-01 2.350095915549528514e-02 -3.842613701594124742e-02
5.762989676654443061e-01 6.930575960201706964e-01 -3.901811903898165235e-01 4.717698764714128856e-01 7.024057317286815927e-01 1.000000000000000000e+00 2.333308886490975675e-02 4.908511763539496120e-04
-1.739849093490271684e-02 -2.648712894357681952e-02 -5.101666498208522194e-02 -1.729310567603044996e-02 2.350095915549528514e-02 2.333308886490975675e-02 1.000000000000000000e+00 7.336255790622239759e-02
5.082060496500379748e-02 6.434340544453948096e-02 3.949418112384512486e-02 1.010035271892235770e-01 -3.842613701594124742e-02 4.908511763539496120e-04 7.336255790622238371e-02 1.000000000000000000e+00
