# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.053371413341010232e+01 1.133868064772579828e+03 5.345397064572342742e+02 1.427053937927412562e+03 1.007103895482759803e+00 2.762823532294306688e+02 4.032276702022214998e-01 1.043080756396573966e-01
1.152746616345421193e+00 7.099571665377776526e+02 2.802795323123414164e+02 3.599656091335522774e+02 1.316713971846452946e-01 3.969249457500209814e+02 1.381145810658640782e-01 4.498745427950714276e-02
9.999999999999997780e-01 7.899687149007517117e-01 2.082836358048314462e-01 7.902475908869542875e-01 3.050604370767940887e-01 5.804389629376957016e-01 -1.606780198432243220e-02 3.767670973346769897e-02
7.899687149007516007e-01 1.000000000000000000e+00 1.633030763357404269e-02 7.017816603306310519e-01 4.466847619517911872e-01 6.813584396618934669e-01 -2.504997328119254116e-02 8.486422798075366619e-03
2.082836358048314462e-01 1.633030763357404269e-02 1.000000000000000000e+00 3.727226974105971036e-01 -3.457614501476780067e-01 -3.656279886099801923e-01 2.249046513434452624e-02 5.209853964358665546e-02
7.902475908869541765e-01 7.017816603306310519e-01 3.727226974105971036e-01 1.000000000000000000e+00 2.302106408427163353e-01 4.787044849348740527e-01 1.729733451901123778e-02 1.063585402358087628e-01
3.050604370767940887e-01 4.466847619517911872e-01 -3.457614501476779512e-01 2.302106408427163076e-01 9.999999999999997780e-01 7.220546487337090591e-01 -2.259606820978532493e-02 1.612531492112427578e-02
5.804389629376957016e-01 6.813584396618934669e-01 -3.656279886099801923e-01 4.787044849348741082e-01 7.220546487337089481e-01 1.000000000000000000e+00 -1.853781717325941186e-02 1.835300096602256181e-02
-1.606780198432243220e-02 -2.504997328119254116e-02 2.249046513434452277e-02 1.729733451901123778e-02 -2.259606820978532493e-02 -1.853781717325941186e-02 9.999999999999997780e-01 -1.486628798734633723e-02
3.767670973346770591e-02 8.486422798075366619e-03 5.209853964358665546e-02 1.063585402358087767e-01 1.612531492112427578e-02 1.835300096602256181e-02 -1.486628798734633550e-02 1.000000000000000000e+00
