# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.048943793696722615e+01 1.140137151366961007e+03 5.117603307734481177e+02 1.408224859483617593e+03 1.012592863748149830e+00 3.064925697459721619e+02 4.093746205715882436e-01 1.065968407195635737e-01
1.213970707782704439e+00 7.241864586356929294e+02 2.742299377454610863e+02 3.751596343584615738e+02 1.291832931275380680e-01 3.953933826055190934e+02 1.426586540786225210e-01 4.606572347792331490e-02
1.000000000000000000e+00 8.087970945765580177e-01 1.715372970762206462e-01 8.177530029628905517e-01 3.246459698629664548e-01 6.331242226126839734e-01 -5.711349855409297155e-02 3.644445417455852154e-02
8.087970945765580177e-01 1.000000000000000000e+00 1.671587571464693001e-02 7.363662288613130880e-01 4.600332965428461374e-01 7.070005727204532464e-01 -4.427233414503674302e-02 2.657160155784000360e-02
1.715372970762206462e-01 1.671587571464693001e-02 1.000000000000000000e+00 3.437234559024444636e-01 -3.648389586222710035e-01 -3.304170803489468455e-01 -5.222226027395537179e-02 3.166184091192422723e-02
8.177530029628905517e-01 7.363662288613130880e-01 3.437234559024444080e-01 1.000000000000000000e+00 2.445228583728107086e-01 5.335984582505601814e-01 -6.966965220678303372e-02 5.926135114859942127e-02
3.246459698629664548e-01 4.600332965428461374e-01 -3.648389586222709480e-01 2.445228583728107363e-01 1.000000000000000000e+00 7.174508772722197891e-01 -8.571036139683742630e-03 2.850237126888854888e-02
6.331242226126839734e-01 7.070005727204531354e-01 -3.304170803489468455e-01 5.335984582505600704e-01 7.174508772722199001e-01 9.999999999999998890e-01 -4.747400556891050172e-02 1.355078852342901305e-02
-5.711349855409296461e-02 -4.427233414503674302e-02 -5.222226027395536485e-02 -6.966965220678303372e-02 -8.571036139683744365e-03 -4.747400556891050172e-02 9.999999999999997780e-01 -3.222825224213958506e-02
3.644445417455852154e-02 2.657160155784000360e-02 3.166184091192422723e-02 5.926135114859942821e-02 2.850237126888854888e-02 1.355078852342901305e-02 -3.222825224213958506e-02 1.000000000000000000e+00
