# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.051653101624567732e+01 1.135693049696471235e+03 5.223005342158330677e+02 1.421483342562353528e+03 1.011945193735177329e+00 2.878571431249726515e+02 4.031568419193718444e-01 1.051004153286708570e-01
1.149205828752198677e+00 7.090009544301631195e+02 2.738825697774782952e+02 3.504371254601718420e+02 1.310663874763231262e-01 3.888205623752407973e+02 1.368383076389580455e-01 4.295832543374445561e-02
9.999999999999997780e-01 8.055744527804400423e-01 1.656341731001336193e-01 7.958344319258917610e-01 3.421997068091038874e-01 6.052998744746284077e-01 -1.231690211001457494e-02 3.752931277843330610e-02
8.055744527804400423e-01 1.000000000000000000e+00 1.162494273374961064e-02 7.108726192422895052e-01 4.794748887937661519e-01 6.908253082720964278e-01 1.372970591749604792e-02 4.965591613632003298e-02
1.656341731001336193e-01 1.162494273374961237e-02 1.000000000000000000e+00 3.409332171176562287e-01 -3.047444957966022883e-01 -3.196240250860812870e-01 -3.299555738665097687e-02 -6.398458143136256417e-03
7.958344319258917610e-01 7.108726192422895052e-01 3.409332171176562287e-01 1.000000000000000000e+00 2.942000126395138415e-01 5.233784178134361920e-01 2.029106237762176926e-02 7.134027827856354032e-02
3.421997068091038874e-01 4.794748887937661519e-01 -3.047444957966022883e-01 2.942000126395138415e-01 1.000000000000000000e+00 7.232496955890045376e-01 1.140503544983476059e-02 5.646498916844278765e-02
6.052998744746282966e-01 6.908253082720964278e-01 -3.196240250860812315e-01 5.233784178134361920e-01 7.232496955890045376e-01 1.000000000000000000e+00 1.505505616245722371e-02 7.291678830599691852e-02
-1.231690211001457494e-02 1.372970591749604792e-02 -3.299555738665097687e-02 2.029106237762177273e-02 1.140503544983476232e-02 1.505505616245722544e-02 1.000000000000000000e+00 -3.950130202593517270e-02
3.752931277843330610e-02 4.965591613632003992e-02 -6.398458143136255549e-03 7.134027827856354032e-02 5.646498916844279459e-02 7.291678830599691852e-02 -3.950130202593516576e-02 9.999999999999998890e-01
