# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.053449028908870488e+01 1.153441996983517356e+03 5.238696078490720538e+02 1.422096747869040428e+03 1.012308939236779448e+00 2.866539650892773921e+02 4.111696932445227937e-01 1.060424429478921265e-01
1.178683063827197675e+00 7.313809717454107613e+02 2.854012643255766193e+02 3.624864155277084592e+02 1.307574572953623115e-01 3.961047774358681295e+02 1.376344121637179119e-01 4.295413822263498271e-02
9.999999999999997780e-01 8.047141860836457550e-01 1.551721981302708886e-01 8.030213144180733398e-01 3.327366213981980958e-01 6.252294243044760336e-01 -5.106366572744244769e-02 5.363664305553396579e-03
8.047141860836457550e-01 1.000000000000000000e+00 1.345065326350011400e-02 7.233637902122426189e-01 4.685568514150760255e-01 7.046927223771224380e-01 -5.282360551771471402e-02 5.855145712997428253e-02
1.551721981302708886e-01 1.345065326350011574e-02 1.000000000000000000e+00 3.302684581696284649e-01 -3.367545306090664603e-01 -3.402001260610223454e-01 -1.496415549500622680e-02 -1.207105100114080204e-03
8.030213144180734508e-01 7.233637902122427299e-01 3.302684581696284649e-01 1.000000000000000000e+00 2.879961976889862107e-01 5.527257817624017244e-01 -8.335216370549205361e-03 3.952089587692207001e-02
3.327366213981981513e-01 4.685568514150760810e-01 -3.367545306090664603e-01 2.879961976889861552e-01 1.000000000000000000e+00 7.310984455287543593e-01 -1.849789434847041655e-02 4.833276315289716796e-02
6.252294243044760336e-01 7.046927223771224380e-01 -3.402001260610224009e-01 5.527257817624018355e-01 7.310984455287543593e-01 1.000000000000000000e+00 -3.570402383142188413e-02 5.417252110535689114e-02
-5.106366572744244769e-02 -5.282360551771471402e-02 -1.496415549500622853e-02 -8.335216370549205361e-03 -1.849789434847041308e-02 -3.570402383142187719e-02 9.999999999999997780e-01 1.196240942868026513e-02
5.363664305553396579e-03 5.855145712997427559e-02 -1.207105100114079987e-03 3.952089587692207001e-02 4.833276315289716796e-02 5.417252110535689114e-02 1.196240942868026340e-02 1.000000000000000000e+00
