# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049191488111090287e+01 1.136469463776612884e+03 5.279490889224176726e+02 1.430052013482113580e+03 1.008266610068773161e+00 2.984504913995834841e+02 4.090602915059416422e-01 1.080569816611613720e-01
1.178676140892551238e+00 7.528715283896292476e+02 2.799706599948042935e+02 3.719890701284748502e+02 1.334620404857621012e-01 4.136088999975136744e+02 1.401915285334937866e-01 4.488996546814585931e-02
1.000000000000000000e+00 7.996288334193617509e-01 1.309771034845758630e-01 7.946413647404442226e-01 3.746312471386527565e-01 6.331540551647141246e-01 -5.313795353003154115e-02 3.654042550105265907e-02
7.996288334193617509e-01 1.000000000000000000e+00 -1.497306449780961418e-02 7.202978380059832375e-01 4.920660239837751915e-01 7.069431910783180451e-01 -6.792835370049618571e-02 3.716022075669196678e-02
1.309771034845758630e-01 -1.497306449780961418e-02 1.000000000000000000e+00 3.233482624709391184e-01 -3.371966827767295949e-01 -3.451312954762033591e-01 3.803161860543016054e-02 6.959871211258211732e-03
7.946413647404442226e-01 7.202978380059832375e-01 3.233482624709391740e-01 9.999999999999998890e-01 3.141785203298051443e-01 5.454040010216282264e-01 -5.996362307474110975e-02 7.104320325271530623e-02
3.746312471386527565e-01 4.920660239837751360e-01 -3.371966827767295949e-01 3.141785203298051443e-01 1.000000000000000000e+00 7.319081018766201430e-01 -5.608646376744478440e-02 4.192577824460590186e-02
6.331540551647140136e-01 7.069431910783180451e-01 -3.451312954762033591e-01 5.454040010216282264e-01 7.319081018766202540e-01 1.000000000000000000e+00 -6.693349595568968968e-02 4.256845753679643768e-02
-5.313795353003153421e-02 -6.792835370049618571e-02 3.803161860543016054e-02 -5.996362307474111669e-02 -5.608646376744477746e-02 -6.693349595568968968e-02 1.000000000000000000e+00 4.477200351059606315e-02
3.654042550105266601e-02 3.716022075669196678e-02 6.959871211258211732e-03 7.104320325271530623e-02 4.192577824460590880e-02 4.256845753679643768e-02 4.477200351059606315e-02 1.000000000000000000e+00
