# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.049421643313370112e+01 1.113346451715782450e+03 5.446940221225922869e+02 1.427716709698009709e+03 1.004890369516724169e+00 2.837698856434338381e+02 4.074313870378490909e-01 1.054341350536080746e-01
1.210112778344647699e+00 7.188306289643853688e+02 2.933246611339425272e+02 3.683564748163973377e+02 1.313282754175004730e-01 4.132038346499174963e+02 1.372314815808683697e-01 4.585195697167855633e-02
9.999999999999997780e-01 7.909410970373351724e-01 2.052522483112451668e-01 8.027651369315501606e-01 3.412933173552609722e-01 5.877529012540445574e-01 -2.611954548732570505e-02 7.781428454334606004e-02
7.909410970373351724e-01 9.999999999999998890e-01 2.439350092534396663e-02 7.141349880441201226e-01 4.379582312533649158e-01 6.710805183332843038e-01 -4.600044375545030845e-02 7.866643743759069163e-02
2.052522483112451390e-01 2.439350092534396663e-02 9.999999999999997780e-01 3.649065802676911829e-01 -3.640591288451400787e-01 -3.520790352017156288e-01 6.518554502188195730e-03 7.922832552857968225e-02
8.027651369315501606e-01 7.141349880441202336e-01 3.649065802676911829e-01 1.000000000000000000e+00 2.552652829928471756e-01 5.019275894006381966e-01 -4.870961258497949475e-02 1.266597783536980160e-01
3.412933173552610278e-01 4.379582312533649158e-01 -3.640591288451400787e-01 2.552652829928471756e-01 1.000000000000000000e+00 7.490548447523649456e-01 -1.156625473393844798e-02 -2.853311677241703991e-03
5.877529012540445574e-01 6.710805183332844148e-01 -3.520790352017156288e-01 5.019275894006380856e-01 7.490548447523649456e-01 9.999999999999998890e-01 -4.529779633117827359e-02 3.516905039783704834e-02
-2.611954548732570158e-02 -4.600044375545030845e-02 6.518554502188195730e-03 -4.870961258497949475e-02 -1.156625473393844972e-02 -4.529779633117827359e-02 1.000000000000000000e+00 2.388479184954572440e-02
7.781428454334606004e-02 7.866643743759069163e-02 7.922832552857969612e-02 1.266597783536980160e-01 -2.853311677241703558e-03 3.516905039783704834e-02 2.388479184954572093e-02 1.000000000000000000e+00
