# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.052471513491798838e+01 1.129710179533231440e+03 5.345397064422406856e+02 1.425058317049773223e+03 1.006780099434869458e+00 2.638721097227296468e+02 4.038290455978754134e-01 1.042875113030631018e-01
1.156346260547198579e+00 7.075699134714476486e+02 2.802795323332604198e+02 3.594578158226971709e+02 1.317130422518255073e-01 3.918008754905419551e+02 1.367423102512904665e-01 4.500173253119416766e-02
1.000000000000000000e+00 7.894143681630890752e-01 2.045372054308746412e-01 7.908118844143451343e-01 3.072774412354237206e-01 5.920426976708575983e-01 -3.094111335443904681e-02 4.414806665010805736e-02
7.894143681630890752e-01 1.000000000000000000e+00 1.318943968334825370e-02 7.012650259274761932e-01 4.474599156356161567e-01 6.913890624443852495e-01 -2.995516359912587384e-02 1.474175328358364248e-02
2.045372054308746412e-01 1.318943968334825544e-02 1.000000000000000000e+00 3.691866845241893458e-01 -3.469827876352281626e-01 -3.654063592157300033e-01 2.047580301058888469e-02 5.174135426269900473e-02
7.908118844143451343e-01 7.012650259274760822e-01 3.691866845241893458e-01 1.000000000000000000e+00 2.328691692654354106e-01 4.901142919860284608e-01 6.229609983076264158e-03 1.114571399793299611e-01
3.072774412354237206e-01 4.474599156356161567e-01 -3.469827876352281626e-01 2.328691692654354106e-01 1.000000000000000000e+00 7.256766708981238212e-01 -2.467969121679276789e-02 1.914415623707659345e-02
5.920426976708574873e-01 6.913890624443852495e-01 -3.654063592157300588e-01 4.901142919860285163e-01 7.256766708981238212e-01 1.000000000000000000e+00 -2.476297324256203358e-02 2.706140591736486828e-02
-3.094111335443904681e-02 -2.995516359912587731e-02 2.047580301058888469e-02 6.229609983076263291e-03 -2.467969121679276789e-02 -2.476297324256203358e-02 1.000000000000000000e+00 -1.338268620837111851e-02
4.414806665010805736e-02 1.474175328358364248e-02 5.174135426269899779e-02 1.114571399793299472e-01 1.914415623707659345e-02 2.706140591736486828e-02 -1.338268620837111851e-02 1.000000000000000000e+00
