# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.054805108295382077e+01 1.159123127376370803e+03 5.238696078660905187e+02 1.425112210853905935e+03 1.012780350097027826e+00 3.018597391350608063e+02 4.102404498440831992e-01 1.060387559050913892e-01
1.177271441297541354e+00 7.338709923861033531e+02 2.854012643310563817e+02 3.640601401437048139e+02 1.310767374605503188e-01 4.032298506292389106e+02 1.396264751111474245e-01 4.291869837639245011e-02
1.000000000000000000e+00 8.059505366823939143e-01 1.539986220769923031e-01 8.030117648536313490e-01 3.376784799600634490e-01 6.229042358413273694e-01 -3.552381724070190205e-02 1.014401004843356463e-02
8.059505366823938033e-01 9.999999999999998890e-01 1.322677709140033901e-02 7.246546908593217706e-01 4.720449102349292825e-01 6.991891756685647552e-01 -3.618384118791026505e-02 6.249921326554010170e-02
1.539986220769923031e-01 1.322677709140033901e-02 1.000000000000000000e+00 3.295229215617067609e-01 -3.361988679621801257e-01 -3.291977834676684811e-01 -1.798289850385290448e-02 -9.489778789124173920e-04
8.030117648536313490e-01 7.246546908593218816e-01 3.295229215617067609e-01 1.000000000000000000e+00 2.925555008134957946e-01 5.544550322449220969e-01 3.518938043602142830e-03 4.344442448411800495e-02
3.376784799600634490e-01 4.720449102349292825e-01 -3.361988679621801257e-01 2.925555008134957946e-01 1.000000000000000000e+00 7.297129832130114790e-01 -1.030356853835797531e-02 5.005557691887373151e-02
6.229042358413273694e-01 6.991891756685648662e-01 -3.291977834676684811e-01 5.544550322449220969e-01 7.297129832130114790e-01 1.000000000000000000e+00 -1.645889822178841361e-02 5.345463069918340165e-02
-3.552381724070189511e-02 -3.618384118791026505e-02 -1.798289850385290795e-02 3.518938043602142830e-03 -1.030356853835797531e-02 -1.645889822178841014e-02 9.999999999999997780e-01 1.039442264642940171e-02
1.014401004843356636e-02 6.249921326554009476e-02 -9.489778789124173920e-04 4.344442448411800495e-02 5.005557691887372457e-02 5.345463069918340165e-02 1.039442264642940171e-02 1.000000000000000000e+00
