# realization, C(theta=180) 
7.526000000000000000e+04 1.065192231057498162e+01
7.526100000000000000e+04 5.548250247321558390e+02
7.526200000000000000e+04 1.110468527709047493e+02
7.526300000000000000e+04 -1.490234174280709567e+01
7.526400000000000000e+04 -1.002453458235166295e+02
7.526500000000000000e+04 -2.400837227321898126e+01
7.526600000000000000e+04 5.850587072565788276e+02
7.526700000000000000e+04 2.776019783639410434e+02
7.526800000000000000e+04 7.096579044991383967e+01
7.526900000000000000e+04 -1.908480104854228330e+02
7.527000000000000000e+04 1.458377586965853823e+02
7.527100000000000000e+04 3.657185189484037551e+02
7.527200000000000000e+04 9.083193622261231894e+02
7.527300000000000000e+04 2.719149691759436109e+02
7.527400000000000000e+04 3.953192935142915303e+02
7.527500000000000000e+04 -3.824789524443780238e+02
7.527600000000000000e+04 -1.415051535452182634e+02
7.527700000000000000e+04 -6.532396491273622985e+00
7.527800000000000000e+04 4.710283780404101606e+01
7.527900000000000000e+04 1.457208415840978546e+02
7.528000000000000000e+04 8.112327147936342726e+02
7.528100000000000000e+04 7.328721428979887378e+02
7.528200000000000000e+04 7.839609730879335530e+02
7.528300000000000000e+04 2.781549864336142264e+02
7.528400000000000000e+04 8.930905570960643445e+02
7.528500000000000000e+04 9.248569600838941085e+01
7.528600000000000000e+04 -2.757556043947886337e+00
7.528700000000000000e+04 5.108524843201961971e+02
7.528800000000000000e+04 6.308252993807923303e+02
7.528900000000000000e+04 3.510157551627522707e+02
7.529000000000000000e+04 -4.859919524409534120e+01
7.529100000000000000e+04 -8.598603285152364606e+00
7.529200000000000000e+04 -2.828977345026746093e+01
7.529300000000000000e+04 1.012461703079422932e+02
7.529400000000000000e+04 5.255849782597531430e+02
7.529500000000000000e+04 -1.736379915678666919e+01
7.529600000000000000e+04 1.587153773564135690e+02
7.529700000000000000e+04 3.258736271822837125e+02
7.529800000000000000e+04 -2.105643539718957413e+02
7.529900000000000000e+04 -1.982389874961963301e+02
7.530000000000000000e+04 3.168711188681608064e+02
7.530100000000000000e+04 4.865351365449020022e+02
7.530200000000000000e+04 4.977658255271587109e+02
7.530300000000000000e+04 -1.919803375240408059e+02
7.530400000000000000e+04 1.026383576737772728e+03
7.530500000000000000e+04 3.259894231098709838e+02
7.530600000000000000e+04 7.645211098628677746e+02
7.530700000000000000e+04 1.738804968823765762e+02
7.530800000000000000e+04 1.426102509175988473e+02
7.530900000000000000e+04 -2.422988158766780771e+02
7.531000000000000000e+04 -1.009625908430452057e+01
7.531100000000000000e+04 7.551822591524029349e+02
7.531200000000000000e+04 3.998829235895217380e+02
7.531300000000000000e+04 3.471289340887559547e+02
7.531400000000000000e+04 1.029370629295661274e+03
7.531500000000000000e+04 -3.909413320591795582e+01
7.531600000000000000e+04 5.497021148567330329e+02
7.531700000000000000e+04 2.482392032305432963e+02
7.531800000000000000e+04 5.865576926054036448e+02
7.531900000000000000e+04 4.261374743664061953e+02
7.532000000000000000e+04 4.212846618668222050e+02
7.532100000000000000e+04 -1.241032037758370734e+02
7.532200000000000000e+04 2.480135294740142626e+02
7.532300000000000000e+04 -1.467790581325803032e+02
7.532400000000000000e+04 4.469063633223012744e+01
7.532500000000000000e+04 3.686165841543316333e+02
7.532600000000000000e+04 4.641997242088271491e+01
7.532700000000000000e+04 1.011280252417394365e+02
7.532800000000000000e+04 6.881270458130331917e+02
7.532900000000000000e+04 2.494336305434752887e+02
7.533000000000000000e+04 -2.247688964524447215e+02
7.533100000000000000e+04 -6.794797914453064323e+02
7.533200000000000000e+04 2.290476064392708793e+02
7.533300000000000000e+04 -2.091586118143762292e+02
7.533400000000000000e+04 5.830906172197425121e+02
7.533500000000000000e+04 -1.955717304413050783e+02
7.533600000000000000e+04 -5.960801299501091535e+02
7.533700000000000000e+04 -9.361578735481657532e+00
7.533800000000000000e+04 2.497826984520761471e+02
7.533900000000000000e+04 5.138233690210312261e+02
7.534000000000000000e+04 9.154826877201803654e+02
7.534100000000000000e+04 1.027397269886882214e+03
7.534200000000000000e+04 -1.662590325280827415e+02
7.534300000000000000e+04 -8.170000332145113475e+01
7.534400000000000000e+04 -1.159741876712968747e+02
7.534500000000000000e+04 -7.606739352541978860e+00
7.534600000000000000e+04 3.614791002045033679e+02
7.534700000000000000e+04 5.337728529442846366e+02
7.534800000000000000e+04 2.056464818572577542e+02
7.534900000000000000e+04 5.760440873355090616e+02
7.535000000000000000e+04 1.136331449565742332e+03
7.535100000000000000e+04 4.667891606894860388e+02
7.535200000000000000e+04 1.827759829831698539e+02
7.535300000000000000e+04 2.454686080340613898e+02
7.535400000000000000e+04 -9.720929921523293160e+00
7.535500000000000000e+04 -4.425769237500828694e+02
7.535600000000000000e+04 7.786824207484853559e+02
7.535700000000000000e+04 5.245373808242813993e+02
7.535800000000000000e+04 -3.100494359542764755e+01
7.535900000000000000e+04 2.060406374587977325e+02
7.536000000000000000e+04 9.767541724788285364e+02
7.536100000000000000e+04 3.672233861550445226e+02
7.536200000000000000e+04 1.733771812220111315e+03
7.536300000000000000e+04 1.216203051909224655e+02
7.536400000000000000e+04 1.119917246031338891e+03
7.536500000000000000e+04 4.611494880091233881e+02
7.536600000000000000e+04 2.581519947074947368e+02
7.536700000000000000e+04 3.640769887963580800e+02
7.536800000000000000e+04 1.034678382436381980e+02
7.536900000000000000e+04 4.585709710005108946e+02
7.537000000000000000e+04 9.136302018722218463e+02
7.537100000000000000e+04 1.334658046945821525e+03
7.537200000000000000e+04 -5.279909558185609058e+02
7.537300000000000000e+04 1.077463798685344614e+02
7.537400000000000000e+04 1.056449080469885473e+02
7.537500000000000000e+04 2.838971096250894561e+02
7.537600000000000000e+04 1.551598251624076852e+01
7.537700000000000000e+04 5.030738592684089383e+01
7.537800000000000000e+04 3.938540466872184425e+02
7.537900000000000000e+04 1.352025674866979159e+02
7.538000000000000000e+04 2.653139095377842978e+02
7.538100000000000000e+04 -1.467666995860882935e+02
7.538200000000000000e+04 1.204145533893256470e+01
7.538300000000000000e+04 -4.733952518764295974e+02
7.538400000000000000e+04 1.670177520812462717e+02
7.538500000000000000e+04 1.552877290477966881e+02
7.538600000000000000e+04 3.449299431062914323e+02
7.538700000000000000e+04 3.277894822190833111e+02
7.538800000000000000e+04 -1.749467069805777442e+02
7.538900000000000000e+04 2.394723935106387387e+02
7.539000000000000000e+04 5.710827876719120013e+02
7.539100000000000000e+04 1.057144994685815618e+03
7.539200000000000000e+04 -1.860884795849946727e+02
7.539300000000000000e+04 1.128438282962899621e+03
7.539400000000000000e+04 8.606149337596008309e+00
7.539500000000000000e+04 1.077740952557781213e+02
7.539600000000000000e+04 2.884910713936269531e+02
7.539700000000000000e+04 4.976209331358774079e+02
7.539800000000000000e+04 -1.186008784644741354e+01
7.539900000000000000e+04 -2.229260707542704267e+02
7.540000000000000000e+04 -9.323982392476182213e+01
7.540100000000000000e+04 3.721143975174163074e+02
7.540200000000000000e+04 6.031924456734921023e+02
7.540300000000000000e+04 -3.396097566940089223e+02
7.540400000000000000e+04 3.262846671017176732e+02
7.540500000000000000e+04 1.643262487805846490e+02
7.540600000000000000e+04 9.648974884722551337e+01
7.540700000000000000e+04 -4.840512954898400722e+00
7.540800000000000000e+04 8.759702433252493847e+01
7.540900000000000000e+04 2.241411755310651301e+02
7.541000000000000000e+04 7.218496806204116467e+01
7.541100000000000000e+04 2.778531292531135364e+02
7.541200000000000000e+04 1.031405767768924989e+03
7.541300000000000000e+04 5.635821311233918323e+02
7.541400000000000000e+04 1.521810798489782997e+02
7.541500000000000000e+04 6.433246574651452647e+02
7.541600000000000000e+04 1.516955594811178969e+02
7.541700000000000000e+04 4.673242980625742007e+02
7.541800000000000000e+04 3.127605255065382153e+02
7.541900000000000000e+04 2.642392604457106131e+01
7.542000000000000000e+04 7.898296526795634236e+02
7.542100000000000000e+04 4.026407217615717968e+02
7.542200000000000000e+04 -8.790573287820723181e+01
7.542300000000000000e+04 6.033551331376651206e+01
7.542400000000000000e+04 3.950604673831867331e+02
7.542500000000000000e+04 6.822387858256166737e+01
7.542600000000000000e+04 9.174501531040202735e+02
7.542700000000000000e+04 2.246458818791397789e+02
7.542800000000000000e+04 -5.528843271009891396e+02
7.542900000000000000e+04 -9.519880731989475464e+01
7.543000000000000000e+04 1.877662783513024749e+02
7.543100000000000000e+04 5.329726562377159098e+02
7.543200000000000000e+04 3.940982575502588929e+02
7.543300000000000000e+04 7.074178937288644420e+02
7.543400000000000000e+04 1.181061973947617616e+03
7.543500000000000000e+04 6.879295974007072800e+01
7.543600000000000000e+04 6.104126173478681494e+01
7.543700000000000000e+04 -2.338051997042824723e+02
7.543800000000000000e+04 2.052675010432525653e+02
7.543900000000000000e+04 6.112891821919679387e+02
7.544000000000000000e+04 3.161928977312373945e+01
7.544100000000000000e+04 -8.341891275962353802e+00
7.544200000000000000e+04 1.008155880959032174e+03
7.544300000000000000e+04 3.137303138756395811e+02
7.544400000000000000e+04 3.681093680881239294e+01
7.544500000000000000e+04 -6.913373410010493672e+02
7.544600000000000000e+04 3.758967467458560350e+02
7.544700000000000000e+04 1.275463202584177935e+02
7.544800000000000000e+04 4.821725082747425404e+02
7.544900000000000000e+04 3.660137851782616281e+01
7.545000000000000000e+04 3.652704446630577308e+02
7.545100000000000000e+04 3.471965285019891780e+02
7.545200000000000000e+04 2.911148468004989240e+02
7.545300000000000000e+04 2.394249848101919156e+02
7.545400000000000000e+04 2.810858216586522076e+02
7.545500000000000000e+04 3.461534529982111508e+02
7.545600000000000000e+04 6.285168863580039442e+02
7.545700000000000000e+04 7.601427853898109106e+02
7.545800000000000000e+04 5.600424085407604480e+01
7.545900000000000000e+04 1.123765205740985948e+03
7.546000000000000000e+04 2.052793326078646601e+02
7.546100000000000000e+04 3.686396750921543912e+02
7.546200000000000000e+04 7.426533077740766657e+02
7.546300000000000000e+04 4.518604979163463327e+02
7.546400000000000000e+04 4.359089387948888543e+02
7.546500000000000000e+04 -1.339968101442938746e+02
7.546600000000000000e+04 1.001587503529864989e+03
7.546700000000000000e+04 1.151891787114502961e+02
7.546800000000000000e+04 5.379731302105801660e+02
7.546900000000000000e+04 5.431578522185334350e+02
7.547000000000000000e+04 5.535434078284340558e+02
7.547100000000000000e+04 2.523179524774872675e+02
7.547200000000000000e+04 9.957923362066902655e+02
7.547300000000000000e+04 4.511955646658925616e+02
7.547400000000000000e+04 -3.761065981294980531e+01
7.547500000000000000e+04 4.811612612462282641e+02
7.547600000000000000e+04 2.930035976748228563e+02
7.547700000000000000e+04 -5.092947138304288046e+01
7.547800000000000000e+04 4.240878226137245122e+01
7.547900000000000000e+04 1.066017651667051069e+02
7.548000000000000000e+04 8.608097420801379940e+01
7.548100000000000000e+04 6.903775509644390240e+02
7.548200000000000000e+04 9.523089969215179735e+02
7.548300000000000000e+04 -2.048984147017039845e+02
7.548400000000000000e+04 -7.722399370867719881e+01
7.548500000000000000e+04 6.340428700779698090e+01
7.548600000000000000e+04 7.861599839514225323e+02
7.548700000000000000e+04 -1.820543349905101991e+02
7.548800000000000000e+04 -1.570392107179557115e+02
7.548900000000000000e+04 3.581353831911836210e+02
7.549000000000000000e+04 1.773680062893094203e+02
7.549100000000000000e+04 4.526060255074193037e+02
7.549200000000000000e+04 1.393521028008209214e+03
7.549300000000000000e+04 -2.834712358108163244e+00
7.549400000000000000e+04 4.883406835710122778e+02
7.549500000000000000e+04 1.230062162956255634e+02
7.549600000000000000e+04 4.224058607343415588e+02
7.549700000000000000e+04 5.886580337906458453e+02
7.549800000000000000e+04 -2.782408780715062449e+02
7.549900000000000000e+04 3.061209580609261849e+01
7.550000000000000000e+04 3.363206388081623572e+02
7.550100000000000000e+04 2.125017643983983362e+01
7.550200000000000000e+04 -1.664123797575340120e+02
7.550300000000000000e+04 8.172472819521995007e+02
7.550400000000000000e+04 -5.027426597184232548e+01
7.550500000000000000e+04 8.101341324199723886e+02
7.550600000000000000e+04 1.431776214398014645e+03
7.550700000000000000e+04 3.295880588669318740e+02
7.550800000000000000e+04 -3.953172497985113978e+02
7.550900000000000000e+04 -1.660425085522161623e+02
7.551000000000000000e+04 1.688707911809142104e+02
7.551100000000000000e+04 2.646517041576292399e+02
7.551200000000000000e+04 4.610663884092875264e+01
7.551300000000000000e+04 1.011419425959680893e+02
7.551400000000000000e+04 -4.174554025810247140e+02
7.551500000000000000e+04 2.039964080670977182e+02
7.551600000000000000e+04 2.169301475799750278e+01
7.551700000000000000e+04 3.684270344939949382e+02
7.551800000000000000e+04 3.968586185192077096e+02
7.551900000000000000e+04 -3.768391706059473449e+02
7.552000000000000000e+04 1.941234938341384009e+01
7.552100000000000000e+04 -1.762277342966683591e+02
7.552200000000000000e+04 1.345685215378574924e+02
7.552300000000000000e+04 4.423772443487809483e+02
7.552400000000000000e+04 8.783803281321604572e+02
7.552500000000000000e+04 2.246431592930894965e+02
7.552600000000000000e+04 6.956742353557672232e-01
7.552700000000000000e+04 2.376835756975055460e+02
7.552800000000000000e+04 6.827025913658407035e+02
7.552900000000000000e+04 1.131529847766314106e+03
7.553000000000000000e+04 -2.472969101665080416e+02
7.553100000000000000e+04 3.831837434880034152e+02
7.553200000000000000e+04 9.073834794582924701e+01
7.553300000000000000e+04 3.323329335762533674e+02
7.553400000000000000e+04 5.826621622214213403e+02
7.553500000000000000e+04 1.267031527204330814e+02
7.553600000000000000e+04 2.422105949908022353e+02
7.553700000000000000e+04 -1.333285197368633845e+01
7.553800000000000000e+04 3.232752946648739680e+02
7.553900000000000000e+04 2.148033000541428805e+01
7.554000000000000000e+04 4.790630027080193258e+02
7.554100000000000000e+04 2.709493142308248252e+02
7.554200000000000000e+04 -3.047781645240797843e+01
7.554300000000000000e+04 -1.715337587555492860e+02
7.554400000000000000e+04 4.289829097013071078e+02
7.554500000000000000e+04 2.476621732191361502e+01
7.554600000000000000e+04 -1.151369631876251560e+02
7.554700000000000000e+04 -3.933184577378744962e+01
7.554800000000000000e+04 -3.460901630682206473e+02
7.554900000000000000e+04 1.632313308781955641e+01
7.555000000000000000e+04 -1.181514535116104696e+02
7.555100000000000000e+04 2.971931996866542249e+02
7.555200000000000000e+04 -8.466317140559164045e+01
7.555300000000000000e+04 -4.165649401735454376e+02
7.555400000000000000e+04 -4.208862500271081899e+02
7.555500000000000000e+04 5.154860784195763017e+02
7.555600000000000000e+04 8.724245268096398149e+02
7.555700000000000000e+04 -9.709534702911514614e+01
7.555800000000000000e+04 3.916068306510555885e+01
7.555900000000000000e+04 -3.799936266155709745e+02
7.556000000000000000e+04 5.118630429131617348e+02
7.556100000000000000e+04 -1.918172995535277323e+02
7.556200000000000000e+04 2.976253054986970028e+02
7.556300000000000000e+04 1.726032527619358063e+02
7.556400000000000000e+04 -3.971255236076370920e+01
7.556500000000000000e+04 4.550381263531827472e+02
7.556600000000000000e+04 -2.352578410672167024e+02
7.556700000000000000e+04 7.294205011412259410e+00
7.556800000000000000e+04 1.112716389545787251e+03
7.556900000000000000e+04 2.346542417503933962e+02
7.557000000000000000e+04 6.240231950363747728e+02
7.557100000000000000e+04 5.527085327469130789e+02
7.557200000000000000e+04 1.750459883371532896e+02
