# realization, S_1/2
1.273200000000000000e+04 5.887347227563291199e+03
1.273300000000000000e+04 1.039513794529101324e+04
1.273400000000000000e+04 8.964672915946098510e+04
1.273500000000000000e+04 3.970509424808413314e+04
1.273600000000000000e+04 9.945278094671774306e+04
1.273700000000000000e+04 1.436362457872833693e+04
1.273800000000000000e+04 2.162017379815744425e+04
1.273900000000000000e+04 1.003192582340660738e+05
1.274000000000000000e+04 1.425314828954064978e+04
1.274100000000000000e+04 1.417038686505611622e+04
1.274200000000000000e+04 8.924275155680191529e+04
1.274300000000000000e+04 2.270783467090260820e+04
1.274400000000000000e+04 2.206717044557238987e+05
1.274500000000000000e+04 5.110684250520387286e+04
1.274600000000000000e+04 5.034239776677727059e+04
1.274700000000000000e+04 3.922240204289784015e+04
1.274800000000000000e+04 2.499852285899850540e+04
1.274900000000000000e+04 2.559077291329689615e+04
1.275000000000000000e+04 6.509517686031457561e+04
1.275100000000000000e+04 3.898972744816658087e+04
1.275200000000000000e+04 4.825755286619458639e+04
1.275300000000000000e+04 2.407194673333404353e+04
1.275400000000000000e+04 3.643662333074540948e+04
1.275500000000000000e+04 3.672470891105682676e+04
1.275600000000000000e+04 5.321038755576912990e+03
1.275700000000000000e+04 2.534890110326903596e+04
1.275800000000000000e+04 2.984796890450763840e+03
1.275900000000000000e+04 5.279180352072574897e+04
1.276000000000000000e+04 6.693850966564972396e+02
1.276100000000000000e+04 2.544084793467544296e+04
1.276200000000000000e+04 4.558203568078504759e+04
1.276300000000000000e+04 6.585962503691839811e+04
1.276400000000000000e+04 7.134557518104015799e+03
1.276500000000000000e+04 1.803903879197217611e+04
1.276600000000000000e+04 1.426767309108577610e+05
1.276700000000000000e+04 3.529408389088047898e+03
1.276800000000000000e+04 5.876221972523180739e+04
1.276900000000000000e+04 4.167256970008146891e+04
1.277000000000000000e+04 2.023963068612663483e+04
1.277100000000000000e+04 8.666126991335155253e+03
1.277200000000000000e+04 1.877067066460342612e+05
1.277300000000000000e+04 1.084450563679216248e+04
1.277400000000000000e+04 1.717660964069428155e+04
1.277500000000000000e+04 4.980918601712012605e+04
1.277600000000000000e+04 2.497388027152415816e+04
1.277700000000000000e+04 3.892076318207650729e+03
1.277800000000000000e+04 1.365432760012625658e+04
1.277900000000000000e+04 2.652424919392650554e+04
1.278000000000000000e+04 5.617973237094309297e+04
1.278100000000000000e+04 3.566642354528970463e+04
1.278200000000000000e+04 7.283796571277256589e+04
1.278300000000000000e+04 1.077674900799853640e+05
1.278400000000000000e+04 1.221308022698124987e+05
1.278500000000000000e+04 2.788104288147565603e+04
1.278600000000000000e+04 2.495460476586854929e+04
1.278700000000000000e+04 5.926732225649849715e+04
1.278800000000000000e+04 1.831855661009208998e+05
1.278900000000000000e+04 3.872002154928788514e+04
1.279000000000000000e+04 5.773994258070626529e+03
1.279100000000000000e+04 8.702974499328961247e+04
1.279200000000000000e+04 1.189853117746289172e+04
1.279300000000000000e+04 5.185256837880751846e+04
1.279400000000000000e+04 1.035082743064289680e+05
1.279500000000000000e+04 3.259391745052298938e+04
1.279600000000000000e+04 2.711071307306156086e+04
1.279700000000000000e+04 1.810790084351904807e+05
1.279800000000000000e+04 6.271285189251502015e+04
1.279900000000000000e+04 1.256738401320454577e+05
1.280000000000000000e+04 3.539416938834913162e+04
1.280100000000000000e+04 1.834519047167568351e+04
1.280200000000000000e+04 3.855423514309641905e+04
1.280300000000000000e+04 2.069405148846828524e+04
1.280400000000000000e+04 1.858119042810190294e+05
1.280500000000000000e+04 3.613882385480332596e+04
1.280600000000000000e+04 8.905442852146326913e+04
1.280700000000000000e+04 3.328388856575907994e+04
1.280800000000000000e+04 7.586852765892083698e+04
1.280900000000000000e+04 4.363503027488681255e+04
1.281000000000000000e+04 3.143859428591494634e+03
1.281100000000000000e+04 2.011390978534134047e+05
1.281200000000000000e+04 1.787201048213559989e+04
1.281300000000000000e+04 2.045554816715458583e+04
1.281400000000000000e+04 2.124334937007542758e+05
1.281500000000000000e+04 1.333658342358735972e+05
1.281600000000000000e+04 2.093208339411083216e+04
1.281700000000000000e+04 2.918292679622747164e+04
1.281800000000000000e+04 1.771123309497362061e+05
1.281900000000000000e+04 4.744094766656204592e+04
1.282000000000000000e+04 5.744451650786378741e+04
1.282100000000000000e+04 7.339817724177299169e+03
1.282200000000000000e+04 4.591070346096569847e+04
1.282300000000000000e+04 4.590162355620151357e+04
1.282400000000000000e+04 6.607731157361775331e+03
1.282500000000000000e+04 1.961523394075399847e+04
1.282600000000000000e+04 4.540755071587668499e+04
1.282700000000000000e+04 3.276062006794049375e+04
1.282800000000000000e+04 1.316858859229134978e+05
1.282900000000000000e+04 3.647985074473863642e+04
1.283000000000000000e+04 7.821831030475685111e+03
1.283100000000000000e+04 6.862907070447577280e+04
1.283200000000000000e+04 1.949473838414223428e+04
1.283300000000000000e+04 1.420005047420548726e+04
1.283400000000000000e+04 1.341897985355331621e+05
1.283500000000000000e+04 5.997082684749821055e+03
1.283600000000000000e+04 5.703525471949762141e+04
1.283700000000000000e+04 4.976959433027748310e+04
1.283800000000000000e+04 4.625130325494137651e+03
1.283900000000000000e+04 1.396109006134022275e+04
1.284000000000000000e+04 6.586276269761247386e+04
1.284100000000000000e+04 2.854761231322400272e+05
1.284200000000000000e+04 3.813398099471732712e+04
1.284300000000000000e+04 2.170613609888281280e+04
1.284400000000000000e+04 3.098464128081061972e+03
1.284500000000000000e+04 2.031264927205521235e+04
1.284600000000000000e+04 1.873058264078743741e+04
1.284700000000000000e+04 1.104003534048541478e+05
1.284800000000000000e+04 2.846146680773051776e+04
1.284900000000000000e+04 5.411443247542885365e+04
1.285000000000000000e+04 4.296458517072557588e+05
1.285100000000000000e+04 2.466622875996422663e+05
1.285200000000000000e+04 2.861837966724452144e+03
1.285300000000000000e+04 3.064563707940315362e+04
1.285400000000000000e+04 4.399677005271281814e+04
1.285500000000000000e+04 1.294280163888368770e+04
1.285600000000000000e+04 9.288039995358335727e+04
1.285700000000000000e+04 7.850560094350871805e+04
1.285800000000000000e+04 7.807539244189708370e+03
1.285900000000000000e+04 3.851203011738766236e+03
1.286000000000000000e+04 1.573068736887793639e+05
1.286100000000000000e+04 4.836977574543085939e+04
1.286200000000000000e+04 5.547544539770229021e+05
1.286300000000000000e+04 7.348266966975772448e+03
1.286400000000000000e+04 2.027235181928646343e+05
1.286500000000000000e+04 3.911629908805686136e+04
1.286600000000000000e+04 6.024941981413109170e+04
1.286700000000000000e+04 3.599461414387567493e+04
1.286800000000000000e+04 7.652318788233004852e+03
1.286900000000000000e+04 3.741132585776649648e+04
1.287000000000000000e+04 1.128119517905668035e+05
1.287100000000000000e+04 2.391864916176899278e+05
1.287200000000000000e+04 1.064752687218356878e+05
1.287300000000000000e+04 7.031364389820559882e+04
1.287400000000000000e+04 3.124873851910015219e+04
1.287500000000000000e+04 1.486823540680519727e+04
1.287600000000000000e+04 7.809674392633445677e+03
1.287700000000000000e+04 1.570957077660755567e+04
1.287800000000000000e+04 8.175426482343209500e+04
1.287900000000000000e+04 2.140642953692102674e+04
1.288000000000000000e+04 8.375496712193598796e+03
1.288100000000000000e+04 6.855142328113685835e+03
1.288200000000000000e+04 1.321546454198858701e+05
1.288300000000000000e+04 5.234826843125839514e+04
1.288400000000000000e+04 5.842872021353940909e+03
1.288500000000000000e+04 1.088827953112854448e+04
1.288600000000000000e+04 5.337494500873861398e+03
1.288700000000000000e+04 5.410041693968512845e+04
1.288800000000000000e+04 4.254050740066252911e+04
1.288900000000000000e+04 1.487751476386896320e+04
1.289000000000000000e+04 1.757148822822805087e+05
1.289100000000000000e+04 3.944836345046110218e+05
1.289200000000000000e+04 9.799557775865680014e+03
1.289300000000000000e+04 2.733764140125117265e+05
1.289400000000000000e+04 2.216435976816199036e+04
1.289500000000000000e+04 1.266732610586307601e+04
1.289600000000000000e+04 6.158168675997450191e+04
1.289700000000000000e+04 1.151948711339336151e+05
1.289800000000000000e+04 1.686065582811265995e+04
1.289900000000000000e+04 2.736985403750669502e+04
1.290000000000000000e+04 3.392417484626443184e+04
1.290100000000000000e+04 1.368966014120353793e+05
1.290200000000000000e+04 2.355763941186206066e+05
1.290300000000000000e+04 2.230297745414130986e+04
1.290400000000000000e+04 1.291202096433725274e+04
1.290500000000000000e+04 1.645277255271806280e+04
1.290600000000000000e+04 9.097076035221874918e+03
1.290700000000000000e+04 6.416058631442607293e+04
1.290800000000000000e+04 1.002637195758705639e+04
1.290900000000000000e+04 1.654304123540610308e+05
1.291000000000000000e+04 2.060715572108199558e+04
1.291100000000000000e+04 1.018626889259970267e+04
1.291200000000000000e+04 9.999999205513567722e+04
1.291300000000000000e+04 6.708931061720746220e+04
1.291400000000000000e+04 1.003285348975210400e+04
1.291500000000000000e+04 9.930971854876243742e+04
1.291600000000000000e+04 9.212986541281285099e+03
1.291700000000000000e+04 1.727109171358719686e+04
1.291800000000000000e+04 2.040710925572062024e+03
1.291900000000000000e+04 2.847495620263360979e+04
1.292000000000000000e+04 2.429689632756954234e+05
1.292100000000000000e+04 2.273157799705296929e+04
1.292200000000000000e+04 1.110878707750912508e+04
1.292300000000000000e+04 3.207858066884541404e+04
1.292400000000000000e+04 3.240761542856999222e+04
1.292500000000000000e+04 2.916591216368888126e+03
1.292600000000000000e+04 1.291576764967962954e+05
1.292700000000000000e+04 8.423072755792069074e+04
1.292800000000000000e+04 6.614431422464436037e+04
1.292900000000000000e+04 7.373117622518390817e+03
1.293000000000000000e+04 8.596715594575340219e+03
1.293100000000000000e+04 3.551103194865417754e+04
1.293200000000000000e+04 2.861747309432421389e+04
1.293300000000000000e+04 1.013574230914853251e+05
1.293400000000000000e+04 2.095415708717234957e+05
1.293500000000000000e+04 3.849571363891267538e+04
1.293600000000000000e+04 2.337350380866162959e+04
1.293700000000000000e+04 1.885296350116628309e+04
1.293800000000000000e+04 3.024111161312803233e+04
1.293900000000000000e+04 2.525541889551959321e+04
1.294000000000000000e+04 1.478027652732806200e+04
1.294100000000000000e+04 6.480419889665291748e+02
1.294200000000000000e+04 8.866561719273353810e+04
1.294300000000000000e+04 7.385727115173221682e+04
1.294400000000000000e+04 1.198335342371294064e+04
1.294500000000000000e+04 4.782131963490942871e+04
1.294600000000000000e+04 4.721663273901861248e+04
1.294700000000000000e+04 5.725121346133823863e+03
1.294800000000000000e+04 1.854708675390138160e+04
1.294900000000000000e+04 1.376294492058609831e+04
1.295000000000000000e+04 1.056261463294029381e+05
1.295100000000000000e+04 1.592454330976150777e+04
1.295200000000000000e+04 4.341270261212546029e+04
1.295300000000000000e+04 1.076825378079861730e+04
1.295400000000000000e+04 7.537631230956045329e+04
1.295500000000000000e+04 1.560715327711815917e+04
1.295600000000000000e+04 1.987409009966230660e+05
1.295700000000000000e+04 1.460480759677409369e+05
1.295800000000000000e+04 3.502645262171142531e+04
1.295900000000000000e+04 3.155458108464520774e+05
1.296000000000000000e+04 8.101198411552474681e+03
1.296100000000000000e+04 4.506390143144923786e+04
1.296200000000000000e+04 1.388533688057607505e+05
1.296300000000000000e+04 5.659438544444154104e+04
1.296400000000000000e+04 5.830794865900435252e+04
1.296500000000000000e+04 1.893961312229278847e+05
1.296600000000000000e+04 1.422921035664165393e+05
1.296700000000000000e+04 1.205939486968494748e+04
1.296800000000000000e+04 3.817343279150730086e+04
1.296900000000000000e+04 6.435211915175645845e+04
1.297000000000000000e+04 6.358511168438143795e+04
1.297100000000000000e+04 8.361643422267985443e+03
1.297200000000000000e+04 1.542685388067784079e+05
1.297300000000000000e+04 3.104024049372713125e+04
1.297400000000000000e+04 1.015528296118601793e+04
1.297500000000000000e+04 1.417227347538391186e+05
1.297600000000000000e+04 1.664732600566304609e+04
1.297700000000000000e+04 1.639408808415940439e+04
1.297800000000000000e+04 1.183889626243161911e+04
1.297900000000000000e+04 4.115565645410824072e+04
1.298000000000000000e+04 6.926589738898881478e+04
1.298100000000000000e+04 5.425004251918940281e+04
1.298200000000000000e+04 2.660115126728442265e+05
1.298300000000000000e+04 1.611029748692976682e+04
1.298400000000000000e+04 4.879396811979258200e+04
1.298500000000000000e+04 8.664128686689475217e+03
1.298600000000000000e+04 7.872757431179692503e+04
1.298700000000000000e+04 2.192648967297987838e+04
1.298800000000000000e+04 2.765727284036659330e+04
1.298900000000000000e+04 3.852502589137485484e+04
1.299000000000000000e+04 5.852402370929657081e+03
1.299100000000000000e+04 3.723301477011691168e+04
1.299200000000000000e+04 3.290727553146118880e+05
1.299300000000000000e+04 5.305804211499557277e+04
1.299400000000000000e+04 3.855284507171675068e+04
1.299500000000000000e+04 8.706314827520101971e+04
1.299600000000000000e+04 1.850871811324595910e+04
1.299700000000000000e+04 1.364360677920668968e+05
1.299800000000000000e+04 2.580791321753857483e+04
1.299900000000000000e+04 4.365707549393263434e+03
1.300000000000000000e+04 5.075264408167621878e+04
1.300100000000000000e+04 7.608522509964064739e+03
1.300200000000000000e+04 1.092127673394013436e+04
1.300300000000000000e+04 4.951012804599314404e+04
1.300400000000000000e+04 7.194876953158674041e+03
1.300500000000000000e+04 1.791587158136921062e+05
1.300600000000000000e+04 4.394343352679723175e+05
1.300700000000000000e+04 2.423827209111289994e+04
1.300800000000000000e+04 9.872009612449038832e+04
1.300900000000000000e+04 1.970272390836078193e+04
1.301000000000000000e+04 4.020428989898972941e+04
1.301100000000000000e+04 5.660599574122818740e+04
1.301200000000000000e+04 6.563020016431933072e+03
1.301300000000000000e+04 7.256664906548916406e+03
1.301400000000000000e+04 2.044837168290284171e+04
1.301500000000000000e+04 2.600666656643218448e+04
1.301600000000000000e+04 1.750045943429388353e+04
1.301700000000000000e+04 1.932276569504309737e+04
1.301800000000000000e+04 8.421785187761067937e+04
1.301900000000000000e+04 3.077989338900359144e+04
1.302000000000000000e+04 3.085825653449237507e+04
1.302100000000000000e+04 2.398464736708204509e+04
1.302200000000000000e+04 5.808945815567005411e+03
1.302300000000000000e+04 2.725480710965696198e+04
1.302400000000000000e+04 6.642058555174568028e+04
1.302500000000000000e+04 7.262202410566114122e+04
1.302600000000000000e+04 2.674344584224529899e+04
1.302700000000000000e+04 4.469915308801826905e+04
1.302800000000000000e+04 4.915692748008400667e+04
1.302900000000000000e+04 3.358779464259453234e+05
1.303000000000000000e+04 3.334354531887990015e+04
1.303100000000000000e+04 3.740065644428573432e+04
1.303200000000000000e+04 4.808434205116705016e+03
1.303300000000000000e+04 8.261637803863978479e+04
1.303400000000000000e+04 1.448001373598227510e+05
1.303500000000000000e+04 4.984903882839735161e+04
1.303600000000000000e+04 1.305327146827494580e+05
1.303700000000000000e+04 4.365855121907755347e+03
1.303800000000000000e+04 1.594339293115779583e+04
1.303900000000000000e+04 2.209523053178938426e+04
1.304000000000000000e+04 4.124343710399822885e+04
1.304100000000000000e+04 2.799366441974138434e+04
1.304200000000000000e+04 6.507963124883966884e+03
1.304300000000000000e+04 4.624904006916807703e+03
1.304400000000000000e+04 5.361776632456520747e+04
1.304500000000000000e+04 1.683396438219186166e+04
1.304600000000000000e+04 2.251255261718023394e+04
1.304700000000000000e+04 3.492022130974185711e+04
1.304800000000000000e+04 7.048766163053970376e+04
1.304900000000000000e+04 6.865112427244895116e+03
1.305000000000000000e+04 7.508727519840669993e+04
1.305100000000000000e+04 2.200438780453875370e+04
1.305200000000000000e+04 1.126365589197974623e+04
1.305300000000000000e+04 2.845584257974116917e+04
1.305400000000000000e+04 4.214972749744584144e+04
1.305500000000000000e+04 2.153419204944361409e+05
1.305600000000000000e+04 1.142073636084030586e+05
1.305700000000000000e+04 2.158472201234078057e+03
1.305800000000000000e+04 1.716610708407832499e+04
1.305900000000000000e+04 1.257540093412210445e+04
1.306000000000000000e+04 2.069764769521173730e+05
1.306100000000000000e+04 4.638833004995733791e+04
1.306200000000000000e+04 3.298885944879532326e+04
1.306300000000000000e+04 1.093234927087702999e+04
1.306400000000000000e+04 3.103662109577472802e+04
1.306500000000000000e+04 1.366466406314263295e+05
1.306600000000000000e+04 1.294857600972371984e+04
1.306700000000000000e+04 9.524626505999239453e+04
1.306800000000000000e+04 9.216758187604149862e+04
1.306900000000000000e+04 2.403037070098081676e+04
1.307000000000000000e+04 3.834270276672594628e+04
1.307100000000000000e+04 1.231856008557458117e+05
1.307200000000000000e+04 2.379966687742943759e+04
1.307300000000000000e+04 5.617805670209298114e+03
1.307400000000000000e+04 3.158038534180223451e+03
1.307500000000000000e+04 2.631849268526668675e+04
1.307600000000000000e+04 5.015967815828825405e+04
1.307700000000000000e+04 2.860324689047380234e+05
1.307800000000000000e+04 1.621472101976004196e+05
1.307900000000000000e+04 8.990237410448564333e+03
