# realization, R_28 (parity assym measure for lmax=27)
1.249900000000000000e+04 1.115540040193957916e+00
1.250000000000000000e+04 9.970196070752540551e-01
1.250100000000000000e+04 9.471190834494603861e-01
1.250200000000000000e+04 1.143320798795007809e+00
1.250300000000000000e+04 1.085120791788618533e+00
1.250400000000000000e+04 1.006247639540723826e+00
1.250500000000000000e+04 1.003031916098776177e+00
1.250600000000000000e+04 1.029220208961905136e+00
1.250700000000000000e+04 1.070468178603960485e+00
1.250800000000000000e+04 1.043936529429563498e+00
1.250900000000000000e+04 1.026762099706112652e+00
1.251000000000000000e+04 8.102460969455375084e-01
1.251100000000000000e+04 1.091200138425272304e+00
1.251200000000000000e+04 9.895787047644473144e-01
1.251300000000000000e+04 9.416614507921848842e-01
1.251400000000000000e+04 1.039442747661039501e+00
1.251500000000000000e+04 8.706891095239387424e-01
1.251600000000000000e+04 1.238349336466731065e+00
1.251700000000000000e+04 1.138205308170731511e+00
1.251800000000000000e+04 1.169387843937502280e+00
1.251900000000000000e+04 1.319709423684479965e+00
1.252000000000000000e+04 9.399782839133969947e-01
1.252100000000000000e+04 1.054515643148051796e+00
1.252200000000000000e+04 1.079611504167357072e+00
1.252300000000000000e+04 1.012596646556629398e+00
1.252400000000000000e+04 8.959471686887419128e-01
1.252500000000000000e+04 1.044143848988087431e+00
1.252600000000000000e+04 1.292944388536792610e+00
1.252700000000000000e+04 8.579939517656552939e-01
1.252800000000000000e+04 1.051322920879012024e+00
1.252900000000000000e+04 8.523578682195351863e-01
1.253000000000000000e+04 9.791582984452855687e-01
1.253100000000000000e+04 8.362995346633871341e-01
1.253200000000000000e+04 8.619387900466022323e-01
1.253300000000000000e+04 8.033886159636242086e-01
1.253400000000000000e+04 8.591264407294085803e-01
1.253500000000000000e+04 1.153788630892329081e+00
1.253600000000000000e+04 1.019220864380212310e+00
1.253700000000000000e+04 1.006290691174360319e+00
1.253800000000000000e+04 9.497183952318853928e-01
1.253900000000000000e+04 1.068978323410592957e+00
1.254000000000000000e+04 1.014986270139580871e+00
1.254100000000000000e+04 1.110188298975048893e+00
1.254200000000000000e+04 9.434518958019774137e-01
1.254300000000000000e+04 1.086969566353094718e+00
1.254400000000000000e+04 1.240172756462828874e+00
1.254500000000000000e+04 9.024415779079301148e-01
1.254600000000000000e+04 8.928643886220732906e-01
1.254700000000000000e+04 1.073928422919189440e+00
1.254800000000000000e+04 9.813680070895636209e-01
1.254900000000000000e+04 1.065391307513630981e+00
1.255000000000000000e+04 9.482227090875385844e-01
1.255100000000000000e+04 1.099875658601147776e+00
1.255200000000000000e+04 9.224303508846974919e-01
1.255300000000000000e+04 1.057125557053266718e+00
1.255400000000000000e+04 8.255491154090236483e-01
1.255500000000000000e+04 7.830668187723472951e-01
1.255600000000000000e+04 1.192253194796687010e+00
1.255700000000000000e+04 1.066747504582880923e+00
1.255800000000000000e+04 9.427126264656082721e-01
1.255900000000000000e+04 9.345369891807330243e-01
1.256000000000000000e+04 8.141772006560893393e-01
1.256100000000000000e+04 9.581237570491394351e-01
1.256200000000000000e+04 8.476685428335749561e-01
1.256300000000000000e+04 1.001992218508683363e+00
1.256400000000000000e+04 9.957745446813819346e-01
1.256500000000000000e+04 9.424293179474242388e-01
1.256600000000000000e+04 1.153148493892409032e+00
1.256700000000000000e+04 8.748761797268808094e-01
1.256800000000000000e+04 1.135390152944505404e+00
1.256900000000000000e+04 1.163603956125359051e+00
1.257000000000000000e+04 8.086001247973743089e-01
1.257100000000000000e+04 1.092106960354340739e+00
1.257200000000000000e+04 9.701910313181570933e-01
1.257300000000000000e+04 1.110477198883714323e+00
1.257400000000000000e+04 9.716208915191999473e-01
1.257500000000000000e+04 1.057874730340136349e+00
1.257600000000000000e+04 1.124060524452914489e+00
1.257700000000000000e+04 1.166107454360170603e+00
1.257800000000000000e+04 9.109621881313998415e-01
1.257900000000000000e+04 1.059542129164653179e+00
1.258000000000000000e+04 8.697772487364896499e-01
1.258100000000000000e+04 1.207998608949204078e+00
1.258200000000000000e+04 9.952087638032224293e-01
1.258300000000000000e+04 9.115107789134706540e-01
1.258400000000000000e+04 8.856872669433093481e-01
1.258500000000000000e+04 1.166293852038648993e+00
1.258600000000000000e+04 1.309978438109619781e+00
1.258700000000000000e+04 9.971896048594451889e-01
1.258800000000000000e+04 1.199756060132779689e+00
1.258900000000000000e+04 9.556203941817846825e-01
1.259000000000000000e+04 9.199331077693186920e-01
1.259100000000000000e+04 1.086542958630071665e+00
1.259200000000000000e+04 1.234086936499605880e+00
1.259300000000000000e+04 1.189427586110517021e+00
1.259400000000000000e+04 7.984612110881683655e-01
1.259500000000000000e+04 1.025109960085736516e+00
1.259600000000000000e+04 1.036927768390875082e+00
1.259700000000000000e+04 8.903825763880129918e-01
1.259800000000000000e+04 1.045254650427331677e+00
1.259900000000000000e+04 8.739890077282378433e-01
1.260000000000000000e+04 1.054910724372866149e+00
1.260100000000000000e+04 1.124000678529723407e+00
1.260200000000000000e+04 9.440542563585613278e-01
1.260300000000000000e+04 9.459437668744534733e-01
1.260400000000000000e+04 1.051499261081732417e+00
1.260500000000000000e+04 9.884792733400066256e-01
1.260600000000000000e+04 8.804930408279102449e-01
1.260700000000000000e+04 8.837885804112450838e-01
1.260800000000000000e+04 1.119275439401729244e+00
1.260900000000000000e+04 1.110011667194001905e+00
1.261000000000000000e+04 1.080609194776037008e+00
1.261100000000000000e+04 1.363106264315609328e+00
1.261200000000000000e+04 1.049651019260896545e+00
1.261300000000000000e+04 9.360733246726674617e-01
1.261400000000000000e+04 8.891511432282264149e-01
1.261500000000000000e+04 1.081807932392235605e+00
1.261600000000000000e+04 7.434480453668778077e-01
1.261700000000000000e+04 1.024945714027767352e+00
1.261800000000000000e+04 1.040317139851658190e+00
1.261900000000000000e+04 8.191316349435160404e-01
1.262000000000000000e+04 1.040112763312672106e+00
1.262100000000000000e+04 8.793018153265520498e-01
1.262200000000000000e+04 8.261318644374514575e-01
1.262300000000000000e+04 1.009237491104796547e+00
1.262400000000000000e+04 1.019384000280912694e+00
1.262500000000000000e+04 8.026695320789850596e-01
1.262600000000000000e+04 1.059314159309382219e+00
1.262700000000000000e+04 9.343903848730237272e-01
1.262800000000000000e+04 9.712433582445799685e-01
1.262900000000000000e+04 1.026011693670504377e+00
1.263000000000000000e+04 1.089949546632229094e+00
1.263100000000000000e+04 1.015062454978794326e+00
1.263200000000000000e+04 1.109583704492857814e+00
1.263300000000000000e+04 7.736171438450596405e-01
1.263400000000000000e+04 1.049438871166185949e+00
1.263500000000000000e+04 9.199928624076629813e-01
1.263600000000000000e+04 1.071622950293083409e+00
1.263700000000000000e+04 1.033660336164541782e+00
1.263800000000000000e+04 1.023238702880191031e+00
1.263900000000000000e+04 1.120208523167845804e+00
1.264000000000000000e+04 8.903731157892429415e-01
1.264100000000000000e+04 1.075085293928407904e+00
1.264200000000000000e+04 1.081164609691790623e+00
1.264300000000000000e+04 1.071705049449175329e+00
1.264400000000000000e+04 1.113351344239285057e+00
1.264500000000000000e+04 1.135610605727188638e+00
1.264600000000000000e+04 9.449736659080593126e-01
1.264700000000000000e+04 9.797120327979289556e-01
1.264800000000000000e+04 1.124201155054355139e+00
1.264900000000000000e+04 9.779022099487461039e-01
1.265000000000000000e+04 1.049021715388372522e+00
1.265100000000000000e+04 1.085093985272456152e+00
1.265200000000000000e+04 1.167644255575244872e+00
1.265300000000000000e+04 1.073103766264995151e+00
1.265400000000000000e+04 1.196775326893162239e+00
1.265500000000000000e+04 1.010485641955287894e+00
1.265600000000000000e+04 9.899506189436596548e-01
1.265700000000000000e+04 9.305963832299515293e-01
1.265800000000000000e+04 9.897679777287232694e-01
1.265900000000000000e+04 1.057143883265251327e+00
1.266000000000000000e+04 1.156193583786600865e+00
1.266100000000000000e+04 1.034911287976592487e+00
1.266200000000000000e+04 8.399030382939695061e-01
1.266300000000000000e+04 8.817614353355960333e-01
1.266400000000000000e+04 1.304015503460313363e+00
1.266500000000000000e+04 9.195912765828172519e-01
1.266600000000000000e+04 9.405688146106210290e-01
1.266700000000000000e+04 1.043472603379390407e+00
1.266800000000000000e+04 1.284143836352513057e+00
1.266900000000000000e+04 1.018295378312804367e+00
1.267000000000000000e+04 1.033344452837491545e+00
1.267100000000000000e+04 9.442547157315620554e-01
1.267200000000000000e+04 9.928537244613990786e-01
1.267300000000000000e+04 1.280782777641054082e+00
1.267400000000000000e+04 9.215446494989385506e-01
1.267500000000000000e+04 9.400987420166425634e-01
1.267600000000000000e+04 1.071462608341834599e+00
1.267700000000000000e+04 1.100449468937648501e+00
1.267800000000000000e+04 1.036817369122127852e+00
1.267900000000000000e+04 8.651347622138370053e-01
1.268000000000000000e+04 9.703533561178884215e-01
1.268100000000000000e+04 1.056402191819377556e+00
1.268200000000000000e+04 1.001546975991036703e+00
1.268300000000000000e+04 8.629736558209616382e-01
1.268400000000000000e+04 9.960564970311823751e-01
1.268500000000000000e+04 1.033400342617494694e+00
1.268600000000000000e+04 1.057260201268712230e+00
1.268700000000000000e+04 7.166864089101979696e-01
1.268800000000000000e+04 9.672522591643851753e-01
1.268900000000000000e+04 1.018640997336391907e+00
1.269000000000000000e+04 9.077050360574421273e-01
1.269100000000000000e+04 8.608147275086714956e-01
1.269200000000000000e+04 9.570273484332131320e-01
1.269300000000000000e+04 8.983742075059956145e-01
1.269400000000000000e+04 1.173529435725131354e+00
1.269500000000000000e+04 1.100828085028012104e+00
1.269600000000000000e+04 8.395249478165712764e-01
1.269700000000000000e+04 9.459041507539152072e-01
1.269800000000000000e+04 8.703059346122120621e-01
1.269900000000000000e+04 9.551117007198405284e-01
1.270000000000000000e+04 9.347032802905480553e-01
1.270100000000000000e+04 1.152198853686065227e+00
1.270200000000000000e+04 1.064461461147157006e+00
1.270300000000000000e+04 9.583425347751590717e-01
1.270400000000000000e+04 1.161293016705429171e+00
1.270500000000000000e+04 9.993289235504246859e-01
1.270600000000000000e+04 1.035324648321752417e+00
1.270700000000000000e+04 1.102917539432997085e+00
1.270800000000000000e+04 1.011392061470386405e+00
1.270900000000000000e+04 8.874251704596460844e-01
1.271000000000000000e+04 9.542470711058664845e-01
1.271100000000000000e+04 8.690087869112897989e-01
1.271200000000000000e+04 1.116287628747991700e+00
1.271300000000000000e+04 1.147080232094063179e+00
1.271400000000000000e+04 1.170461948207898173e+00
1.271500000000000000e+04 1.037410456677898329e+00
1.271600000000000000e+04 8.850492416541216878e-01
1.271700000000000000e+04 1.115751217791584704e+00
1.271800000000000000e+04 1.201233505382498068e+00
1.271900000000000000e+04 1.392781731510722265e+00
1.272000000000000000e+04 9.928611526633452922e-01
1.272100000000000000e+04 1.000401783562201441e+00
1.272200000000000000e+04 9.985854975227473895e-01
1.272300000000000000e+04 1.164495048655467713e+00
1.272400000000000000e+04 7.595932691662032887e-01
1.272500000000000000e+04 1.094547555702686692e+00
1.272600000000000000e+04 9.803367004216874125e-01
1.272700000000000000e+04 1.235529189478169032e+00
1.272800000000000000e+04 9.943607103217964038e-01
1.272900000000000000e+04 1.042149415761541631e+00
1.273000000000000000e+04 1.151029509175897525e+00
1.273100000000000000e+04 1.041960331065340917e+00
1.273200000000000000e+04 8.935866766675064632e-01
1.273300000000000000e+04 1.047045418615982992e+00
1.273400000000000000e+04 9.329128858064573704e-01
1.273500000000000000e+04 1.039065720692648798e+00
1.273600000000000000e+04 8.230998551541288677e-01
1.273700000000000000e+04 1.232453706367825141e+00
1.273800000000000000e+04 9.160599859761471286e-01
1.273900000000000000e+04 9.909147929599072535e-01
1.274000000000000000e+04 9.910801332350203108e-01
1.274100000000000000e+04 8.411457838064821946e-01
1.274200000000000000e+04 1.060399211637292005e+00
1.274300000000000000e+04 1.008994822982253181e+00
1.274400000000000000e+04 1.209266640640875412e+00
1.274500000000000000e+04 9.838624882362272395e-01
1.274600000000000000e+04 1.310463089023775618e+00
1.274700000000000000e+04 1.054635216230609407e+00
1.274800000000000000e+04 9.917814957924121488e-01
1.274900000000000000e+04 7.430449350876855430e-01
1.275000000000000000e+04 9.938786986417582625e-01
1.275100000000000000e+04 9.265577125923639690e-01
1.275200000000000000e+04 9.161708715649451440e-01
1.275300000000000000e+04 1.081432370644752616e+00
1.275400000000000000e+04 9.190024385846005117e-01
1.275500000000000000e+04 9.827027168508726263e-01
1.275600000000000000e+04 1.019246360151050856e+00
1.275700000000000000e+04 1.135439852973010977e+00
1.275800000000000000e+04 9.329794006854562616e-01
1.275900000000000000e+04 1.000870264616269045e+00
1.276000000000000000e+04 8.592728545838197451e-01
1.276100000000000000e+04 1.087320694792310860e+00
1.276200000000000000e+04 1.011601426323059716e+00
1.276300000000000000e+04 8.291466094762874883e-01
1.276400000000000000e+04 9.899046323253711810e-01
1.276500000000000000e+04 9.273185044123016807e-01
1.276600000000000000e+04 1.061852415411959294e+00
1.276700000000000000e+04 1.017935335870847169e+00
1.276800000000000000e+04 9.978170024550970796e-01
1.276900000000000000e+04 8.311352857253858639e-01
1.277000000000000000e+04 9.048280329874971439e-01
1.277100000000000000e+04 1.160249264649489742e+00
1.277200000000000000e+04 1.268814558442535434e+00
1.277300000000000000e+04 9.229134481949639035e-01
1.277400000000000000e+04 1.101851402187985940e+00
1.277500000000000000e+04 9.300734989384957796e-01
1.277600000000000000e+04 9.559708128862944854e-01
1.277700000000000000e+04 9.541893554984297587e-01
1.277800000000000000e+04 8.723526300091622998e-01
1.277900000000000000e+04 9.979246178714914484e-01
1.278000000000000000e+04 1.130913033554800329e+00
1.278100000000000000e+04 1.159976568400095109e+00
1.278200000000000000e+04 1.305990862746213566e+00
1.278300000000000000e+04 9.887210661830829750e-01
1.278400000000000000e+04 1.222881512742201693e+00
1.278500000000000000e+04 9.986188154573854003e-01
1.278600000000000000e+04 8.040687518661998601e-01
1.278700000000000000e+04 1.135026736414924686e+00
1.278800000000000000e+04 9.720949249322353714e-01
1.278900000000000000e+04 1.005963335713380147e+00
1.279000000000000000e+04 1.028925177135221691e+00
1.279100000000000000e+04 9.123006813029077566e-01
1.279200000000000000e+04 9.998866969917129532e-01
1.279300000000000000e+04 9.100679891132490429e-01
1.279400000000000000e+04 1.025500750395919702e+00
1.279500000000000000e+04 1.008840264203058279e+00
1.279600000000000000e+04 8.481246072617745213e-01
1.279700000000000000e+04 1.045725118640882689e+00
1.279800000000000000e+04 9.372416242652297225e-01
