# realization, C_[ell=3] 
7.499900000000000000e+04 8.798632550812440059e+02
7.500000000000000000e+04 3.460084056443288887e+02
7.500100000000000000e+04 7.721948568947998410e+02
7.500200000000000000e+04 1.749040015086344226e+02
7.500300000000000000e+04 5.303102270110066456e+02
7.500400000000000000e+04 5.752344584557878306e+02
7.500500000000000000e+04 5.841339808474785968e+02
7.500600000000000000e+04 7.237138718520435532e+02
7.500700000000000000e+04 4.765576889979689099e+02
7.500800000000000000e+04 3.134515438022297644e+02
7.500900000000000000e+04 8.064121346243993003e+02
7.501000000000000000e+04 2.313857296419296290e+02
7.501100000000000000e+04 5.921148937585850263e+02
7.501200000000000000e+04 3.036349940369882461e+02
7.501300000000000000e+04 6.774159290148573973e+02
7.501400000000000000e+04 2.762802458515126887e+02
7.501500000000000000e+04 5.617835543682449497e+02
7.501600000000000000e+04 4.601167329786314895e+02
7.501700000000000000e+04 3.292597181232349044e+02
7.501800000000000000e+04 2.730478674804858770e+02
7.501900000000000000e+04 2.253183024597944097e+02
7.502000000000000000e+04 5.934611859597910097e+02
7.502100000000000000e+04 9.183422365494840278e+02
7.502200000000000000e+04 6.333051788413215490e+02
7.502300000000000000e+04 3.123811276551808191e+02
7.502400000000000000e+04 1.036896579221566554e+02
7.502500000000000000e+04 1.082385113035122458e+03
7.502600000000000000e+04 4.219002722493939928e+02
7.502700000000000000e+04 8.374556025984521739e+02
7.502800000000000000e+04 3.971550355538258827e+02
7.502900000000000000e+04 6.525994493184205112e+02
7.503000000000000000e+04 4.289715719676949561e+02
7.503100000000000000e+04 8.360800913856440957e+02
7.503200000000000000e+04 4.588067548392831441e+02
7.503300000000000000e+04 5.111640667093037678e+02
7.503400000000000000e+04 7.365883405296576711e+02
7.503500000000000000e+04 1.760973664193247430e+02
7.503600000000000000e+04 5.943777468235563219e+02
7.503700000000000000e+04 5.264214510618954819e+02
7.503800000000000000e+04 3.251802516288449283e+02
7.503900000000000000e+04 5.436154721384855293e+02
7.504000000000000000e+04 7.034827925515480729e+02
7.504100000000000000e+04 2.286510429399565680e+02
7.504200000000000000e+04 7.333990043750156929e+02
