# realization, S_1/2
6.260400000000000000e+04 6.975958947559648368e+04
6.260500000000000000e+04 4.254307788817122491e+04
6.260600000000000000e+04 2.773581737621234060e+04
6.260700000000000000e+04 2.273419507110398263e+04
6.260800000000000000e+04 1.975252391393129656e+05
6.260900000000000000e+04 1.249586908360832167e+05
6.261000000000000000e+04 3.908171401860926999e+05
6.261100000000000000e+04 6.231468594002941390e+05
6.261200000000000000e+04 1.163551378300868237e+05
6.261300000000000000e+04 4.216060260874695814e+04
6.261400000000000000e+04 2.120656850515276165e+04
6.261500000000000000e+04 3.684819390445748286e+04
6.261600000000000000e+04 5.565747409452475404e+04
6.261700000000000000e+04 1.513828378704725474e+05
6.261800000000000000e+04 3.014026729867361428e+04
6.261900000000000000e+04 6.849450487527016958e+04
6.262000000000000000e+04 2.380671536916698460e+04
6.262100000000000000e+04 1.370681565401773878e+04
6.262200000000000000e+04 3.443205481891443924e+04
6.262300000000000000e+04 3.538252838169845927e+04
6.262400000000000000e+04 6.286731057681528182e+04
6.262500000000000000e+04 7.829393588613410247e+04
6.262600000000000000e+04 4.007717068345488951e+04
6.262700000000000000e+04 1.591687451010868244e+05
6.262800000000000000e+04 7.680132134249791852e+04
6.262900000000000000e+04 8.134492252069893766e+03
6.263000000000000000e+04 3.406599261590438982e+04
6.263100000000000000e+04 1.425258953682296851e+05
6.263200000000000000e+04 3.843905167563135910e+04
6.263300000000000000e+04 1.043175433337696886e+05
6.263400000000000000e+04 5.111895295723301388e+03
6.263500000000000000e+04 1.672393661332448391e+04
6.263600000000000000e+04 1.022607952712500446e+04
6.263700000000000000e+04 3.822889094101118098e+04
6.263800000000000000e+04 1.060298786299576459e+05
6.263900000000000000e+04 2.299135564668543884e+04
6.264000000000000000e+04 2.772902675982891378e+04
6.264100000000000000e+04 3.504156784791253449e+04
6.264200000000000000e+04 1.048979274162334768e+05
6.264300000000000000e+04 1.051389813622858055e+05
6.264400000000000000e+04 3.963653172958656796e+04
6.264500000000000000e+04 8.900443328468808613e+04
6.264600000000000000e+04 1.241488638939687371e+04
6.264700000000000000e+04 1.705445015405302111e+05
6.264800000000000000e+04 2.593590440218030126e+05
6.264900000000000000e+04 8.107497053035277349e+04
6.265000000000000000e+04 6.688250307928944494e+03
6.265100000000000000e+04 2.327336761540308944e+05
6.265200000000000000e+04 6.289978971597167401e+04
6.265300000000000000e+04 7.453643270032794680e+04
6.265400000000000000e+04 2.203172032403672711e+04
6.265500000000000000e+04 2.686145714332898569e+04
6.265600000000000000e+04 3.540766990858115605e+04
6.265700000000000000e+04 1.002731279938416446e+04
6.265800000000000000e+04 7.500546263734456443e+04
6.265900000000000000e+04 5.965561185999718145e+04
6.266000000000000000e+04 1.059394869238205574e+05
6.266100000000000000e+04 9.373212476994239842e+04
6.266200000000000000e+04 6.751568305150077322e+03
6.266300000000000000e+04 2.836470090018516566e+04
6.266400000000000000e+04 2.623940519609232797e+04
6.266500000000000000e+04 1.768230103536713432e+04
6.266600000000000000e+04 2.521735440331442442e+04
6.266700000000000000e+04 3.302661577931104694e+04
6.266800000000000000e+04 4.597588842807571928e+04
6.266900000000000000e+04 3.482106788577137049e+05
6.267000000000000000e+04 3.424166866778234544e+04
6.267100000000000000e+04 3.756630008774198359e+04
6.267200000000000000e+04 1.283646726957067876e+05
6.267300000000000000e+04 1.187032344521633640e+05
6.267400000000000000e+04 4.490908197695173294e+04
6.267500000000000000e+04 7.080369384191569407e+04
6.267600000000000000e+04 1.448352418109856371e+05
6.267700000000000000e+04 1.033704435421230446e+05
6.267800000000000000e+04 7.837965553514091880e+03
6.267900000000000000e+04 1.112188886779031054e+04
6.268000000000000000e+04 1.275837628564165470e+03
6.268100000000000000e+04 5.167764879222289892e+03
6.268200000000000000e+04 3.284640813616671221e+04
6.268300000000000000e+04 1.192015809405601976e+04
6.268400000000000000e+04 6.357944394425026985e+04
6.268500000000000000e+04 8.087606005938633461e+04
6.268600000000000000e+04 1.304707470908924051e+03
6.268700000000000000e+04 1.762396933383940632e+04
6.268800000000000000e+04 1.366558102103593956e+04
6.268900000000000000e+04 7.483823384465120034e+05
6.269000000000000000e+04 1.045554955800905736e+05
6.269100000000000000e+04 4.928970603997073340e+04
6.269200000000000000e+04 7.852608045412404863e+03
6.269300000000000000e+04 1.153711112617541403e+04
6.269400000000000000e+04 7.250449496461777017e+04
6.269500000000000000e+04 1.701927957005144563e+05
6.269600000000000000e+04 3.979545776392077096e+04
6.269700000000000000e+04 4.573444356974857510e+04
6.269800000000000000e+04 2.120666339619587961e+04
6.269900000000000000e+04 8.462139231784874937e+03
6.270000000000000000e+04 1.239451015550971060e+05
6.270100000000000000e+04 1.005903424816736951e+05
6.270200000000000000e+04 5.569238959640300163e+04
6.270300000000000000e+04 2.294919981993540205e+04
6.270400000000000000e+04 1.764233492818755258e+04
6.270500000000000000e+04 1.020689813518969750e+05
6.270600000000000000e+04 1.405095812580692291e+04
6.270700000000000000e+04 1.547448351087676710e+05
6.270800000000000000e+04 2.382562323020933836e+05
6.270900000000000000e+04 5.288863637432796531e+04
6.271000000000000000e+04 7.718810655340770609e+04
6.271100000000000000e+04 5.276204014262234705e+04
6.271200000000000000e+04 6.919239095860472298e+04
6.271300000000000000e+04 2.462948945606039197e+05
6.271400000000000000e+04 3.786745888450067287e+04
6.271500000000000000e+04 5.364517028506437782e+04
6.271600000000000000e+04 7.191821123148112747e+03
6.271700000000000000e+04 1.279155705533066066e+05
6.271800000000000000e+04 5.043392753443623951e+04
6.271900000000000000e+04 4.910611592599251890e+05
6.272000000000000000e+04 2.704258171695193596e+04
6.272100000000000000e+04 2.898355019461027405e+04
6.272200000000000000e+04 2.691037261921571917e+04
6.272300000000000000e+04 1.437275689493777463e+05
6.272400000000000000e+04 3.992165357550240151e+04
6.272500000000000000e+04 1.815438597861250310e+04
6.272600000000000000e+04 4.357659340825143590e+04
6.272700000000000000e+04 2.135315729159723560e+05
6.272800000000000000e+04 5.009813025604935683e+04
6.272900000000000000e+04 4.565213308063398290e+04
6.273000000000000000e+04 4.264211741315846302e+04
6.273100000000000000e+04 1.774780637797558302e+04
6.273200000000000000e+04 5.372099769899652529e+03
6.273300000000000000e+04 1.313799006330738121e+04
6.273400000000000000e+04 8.055099646920057421e+04
6.273500000000000000e+04 3.732334360844049661e+04
6.273600000000000000e+04 7.598420608578948304e+04
6.273700000000000000e+04 3.084717581341612095e+04
6.273800000000000000e+04 1.565765732478565042e+04
6.273900000000000000e+04 5.762641000449746207e+04
6.274000000000000000e+04 6.127950680103058403e+03
6.274100000000000000e+04 1.568690781296771092e+04
6.274200000000000000e+04 1.525634805839640612e+05
6.274300000000000000e+04 3.780266205212527711e+04
6.274400000000000000e+04 3.268703727178465342e+05
6.274500000000000000e+04 8.251710165704776591e+04
6.274600000000000000e+04 1.260047262840132025e+05
6.274700000000000000e+04 2.561760757349621053e+04
6.274800000000000000e+04 2.526708981101578684e+04
6.274900000000000000e+04 1.576266590974626706e+04
6.275000000000000000e+04 5.189517118413333810e+04
6.275100000000000000e+04 1.244840677309989951e+04
6.275200000000000000e+04 3.664614357441398170e+04
6.275300000000000000e+04 7.013526940652052872e+04
6.275400000000000000e+04 6.420292843435020040e+04
6.275500000000000000e+04 1.773666190819956319e+04
6.275600000000000000e+04 8.698541837826220217e+03
6.275700000000000000e+04 1.368131818750864113e+04
6.275800000000000000e+04 3.047218372533244292e+03
6.275900000000000000e+04 1.313106088305946651e+04
6.276000000000000000e+04 4.042963975213311642e+03
6.276100000000000000e+04 7.026232396411226546e+03
6.276200000000000000e+04 5.300686960328708665e+04
6.276300000000000000e+04 3.259604985878777006e+04
6.276400000000000000e+04 4.574265244857994730e+03
6.276500000000000000e+04 1.384155160287191939e+04
6.276600000000000000e+04 7.085095498394605238e+04
6.276700000000000000e+04 1.868347332056793903e+03
6.276800000000000000e+04 1.144919388882712083e+05
6.276900000000000000e+04 4.811261856892730430e+04
6.277000000000000000e+04 4.098280786196743429e+04
6.277100000000000000e+04 2.876438087469390302e+04
6.277200000000000000e+04 3.505462256263071904e+05
6.277300000000000000e+04 5.310797845877706095e+03
6.277400000000000000e+04 1.671114828402153216e+04
6.277500000000000000e+04 7.405559945495787542e+04
6.277600000000000000e+04 3.185229431725715767e+04
6.277700000000000000e+04 2.548403128066798672e+04
6.277800000000000000e+04 6.924234790756930124e+03
6.277900000000000000e+04 4.789760519160598051e+04
6.278000000000000000e+04 3.855687860656619887e+04
6.278100000000000000e+04 4.221887936262688163e+04
6.278200000000000000e+04 1.662275545346487488e+05
6.278300000000000000e+04 4.698353782234078972e+04
6.278400000000000000e+04 1.742773397980366717e+05
6.278500000000000000e+04 4.188935791701909329e+04
6.278600000000000000e+04 2.100873654619827357e+04
6.278700000000000000e+04 6.714774215160847234e+04
6.278800000000000000e+04 1.737308364738594973e+05
6.278900000000000000e+04 1.005772414750712924e+05
6.279000000000000000e+04 9.724709787418334599e+03
6.279100000000000000e+04 6.572620549605383712e+04
6.279200000000000000e+04 1.787458141347670971e+04
6.279300000000000000e+04 5.799762560341640346e+04
6.279400000000000000e+04 7.695709416907766717e+04
6.279500000000000000e+04 4.543299041554747237e+04
6.279600000000000000e+04 3.302086261745516094e+04
6.279700000000000000e+04 9.097858014471729985e+04
6.279800000000000000e+04 2.590904254651076553e+04
6.279900000000000000e+04 8.724955447866438772e+04
6.280000000000000000e+04 2.210665399445749063e+04
6.280100000000000000e+04 1.097576398579611305e+04
6.280200000000000000e+04 4.531362058626137878e+04
6.280300000000000000e+04 3.603996411301795888e+04
6.280400000000000000e+04 1.743265733928229020e+05
6.280500000000000000e+04 4.441147976704004395e+04
6.280600000000000000e+04 4.447374338875066314e+04
6.280700000000000000e+04 6.578635859794938006e+04
6.280800000000000000e+04 7.357077921772219997e+04
6.280900000000000000e+04 2.723206543761265857e+04
6.281000000000000000e+04 2.480940575518172045e+04
6.281100000000000000e+04 2.122884154874097439e+05
6.281200000000000000e+04 1.514082217937838686e+04
6.281300000000000000e+04 2.319345105489511479e+04
6.281400000000000000e+04 2.201718894618229533e+05
6.281500000000000000e+04 1.918647012732394505e+05
6.281600000000000000e+04 6.388657162669362151e+04
6.281700000000000000e+04 2.042520855022045725e+04
6.281800000000000000e+04 1.200716076645612484e+05
6.281900000000000000e+04 4.736479370057801862e+04
6.282000000000000000e+04 2.936720841361775092e+04
6.282100000000000000e+04 2.564451559700694634e+04
6.282200000000000000e+04 2.653312013272956756e+04
6.282300000000000000e+04 4.115308997834354523e+04
6.282400000000000000e+04 9.015370420285891669e+03
6.282500000000000000e+04 2.563405676865484202e+04
6.282600000000000000e+04 3.557910510710692324e+04
6.282700000000000000e+04 2.661963322131225868e+04
6.282800000000000000e+04 8.178986882333982794e+04
6.282900000000000000e+04 5.323539584478597681e+04
6.283000000000000000e+04 2.739773310495090118e+04
6.283100000000000000e+04 2.054201020840106939e+05
6.283200000000000000e+04 3.166729874370634570e+04
6.283300000000000000e+04 1.541877205416685320e+04
6.283400000000000000e+04 1.318629379531420709e+05
6.283500000000000000e+04 1.624982461282705117e+04
6.283600000000000000e+04 5.472731589608478680e+04
6.283700000000000000e+04 6.001589703194116737e+04
6.283800000000000000e+04 4.359186664645799283e+03
6.283900000000000000e+04 4.340519145809227484e+04
6.284000000000000000e+04 6.990734084818701376e+04
6.284100000000000000e+04 2.249704758358412073e+05
6.284200000000000000e+04 2.984869359868451284e+04
6.284300000000000000e+04 2.087795349971295218e+04
6.284400000000000000e+04 3.354963374081959046e+03
6.284500000000000000e+04 2.104356754930345778e+04
6.284600000000000000e+04 2.354498533254957511e+04
6.284700000000000000e+04 6.744204871142581396e+04
6.284800000000000000e+04 2.376174544589368816e+04
6.284900000000000000e+04 4.108659764161797648e+04
6.285000000000000000e+04 3.914923324339346145e+05
6.285100000000000000e+04 1.886228775747571490e+05
6.285200000000000000e+04 2.143051423506317406e+03
6.285300000000000000e+04 3.821360605617307738e+04
6.285400000000000000e+04 2.590768574151274879e+04
6.285500000000000000e+04 1.153449162435954895e+04
6.285600000000000000e+04 1.017500013893029827e+05
6.285700000000000000e+04 2.156826814106403908e+05
6.285800000000000000e+04 4.668157565542893281e+04
6.285900000000000000e+04 2.019007681143680020e+04
6.286000000000000000e+04 2.005102799195258413e+05
6.286100000000000000e+04 4.441671523253723717e+04
6.286200000000000000e+04 3.342892175079739536e+05
6.286300000000000000e+04 5.909682335278024766e+03
6.286400000000000000e+04 2.439941230243707541e+05
6.286500000000000000e+04 1.734575394536786916e+04
6.286600000000000000e+04 2.687656526934170324e+04
6.286700000000000000e+04 3.162517804774930119e+04
6.286800000000000000e+04 1.919316406541161268e+04
6.286900000000000000e+04 3.585119978787486616e+04
6.287000000000000000e+04 1.055115147637958726e+05
6.287100000000000000e+04 1.403661579222130240e+05
6.287200000000000000e+04 3.923506812743921182e+04
6.287300000000000000e+04 1.348326448994482926e+05
6.287400000000000000e+04 2.747535736207679292e+04
6.287500000000000000e+04 1.309294862969226415e+04
6.287600000000000000e+04 6.773731758507269660e+03
6.287700000000000000e+04 1.671511493136864374e+04
6.287800000000000000e+04 8.384887666513807198e+04
6.287900000000000000e+04 2.047422051352025301e+04
6.288000000000000000e+04 9.320546316132649736e+03
6.288100000000000000e+04 1.093522476051246122e+04
6.288200000000000000e+04 2.936843313061117078e+05
6.288300000000000000e+04 7.506211027375476260e+04
6.288400000000000000e+04 2.235878780009251204e+04
6.288500000000000000e+04 7.515638775477091258e+03
6.288600000000000000e+04 3.208685612691812821e+03
6.288700000000000000e+04 4.167542628086919285e+04
6.288800000000000000e+04 3.408473416302002443e+04
6.288900000000000000e+04 4.655231384178563894e+04
6.289000000000000000e+04 7.432803419132056297e+04
6.289100000000000000e+04 1.365606847819874238e+05
6.289200000000000000e+04 2.288820886048092143e+04
6.289300000000000000e+04 3.489820354323918582e+05
6.289400000000000000e+04 1.311521990501083383e+04
6.289500000000000000e+04 6.579739164024033926e+03
6.289600000000000000e+04 4.845889503774689365e+04
6.289700000000000000e+04 1.305134239510652114e+05
6.289800000000000000e+04 4.227232329237426893e+04
6.289900000000000000e+04 2.984550682404157124e+04
6.290000000000000000e+04 4.561068895479699131e+04
6.290100000000000000e+04 1.068090237045519025e+05
6.290200000000000000e+04 2.284884954898187716e+05
6.290300000000000000e+04 2.620709457161415412e+04
6.290400000000000000e+04 1.625876098417856701e+04
6.290500000000000000e+04 4.154223333898616693e+04
6.290600000000000000e+04 4.144293597645871159e+03
6.290700000000000000e+04 7.755011053625518980e+04
6.290800000000000000e+04 3.971802578557055676e+04
6.290900000000000000e+04 1.966559939431197708e+05
6.291000000000000000e+04 1.999370073144279741e+04
6.291100000000000000e+04 8.925784850014983022e+03
6.291200000000000000e+04 2.918287172526326613e+05
6.291300000000000000e+04 1.363667449734504044e+05
6.291400000000000000e+04 2.421475293025708743e+04
6.291500000000000000e+04 5.181067327411257429e+04
6.291600000000000000e+04 7.028100753450738921e+03
6.291700000000000000e+04 1.415771840943972711e+04
6.291800000000000000e+04 4.009180320334620774e+03
6.291900000000000000e+04 2.879401618933715872e+04
6.292000000000000000e+04 1.835073462936462602e+05
6.292100000000000000e+04 1.863641139004012075e+04
6.292200000000000000e+04 2.410778062062964818e+04
6.292300000000000000e+04 4.234412346381093812e+04
6.292400000000000000e+04 4.735140882436099491e+04
6.292500000000000000e+04 5.950669166406413751e+03
6.292600000000000000e+04 1.714748911910118186e+05
6.292700000000000000e+04 4.104825349430055212e+04
6.292800000000000000e+04 6.138594643123735295e+04
6.292900000000000000e+04 1.009096927007275372e+04
6.293000000000000000e+04 1.961331551566631606e+04
6.293100000000000000e+04 9.108751703203171201e+04
6.293200000000000000e+04 5.322307358999548887e+04
6.293300000000000000e+04 2.882138441341026337e+05
6.293400000000000000e+04 2.457002495870716812e+05
6.293500000000000000e+04 3.007519966960653983e+04
6.293600000000000000e+04 7.620498434421785350e+04
6.293700000000000000e+04 3.465669022457989922e+04
6.293800000000000000e+04 1.626662613351060827e+04
6.293900000000000000e+04 4.816163075997398846e+04
6.294000000000000000e+04 2.456972879006120274e+04
6.294100000000000000e+04 4.877393318659624128e+03
6.294200000000000000e+04 6.215231293206186820e+04
6.294300000000000000e+04 1.032909364327503863e+05
6.294400000000000000e+04 1.068831829904491860e+04
6.294500000000000000e+04 3.552417081043521466e+04
6.294600000000000000e+04 2.561632001804843821e+04
6.294700000000000000e+04 1.087568848489897573e+04
6.294800000000000000e+04 3.244492738504029330e+04
6.294900000000000000e+04 2.561199799616860037e+04
6.295000000000000000e+04 5.237128840682195732e+04
6.295100000000000000e+04 3.044191474019661837e+04
6.295200000000000000e+04 5.704353029736004100e+04
6.295300000000000000e+04 9.910837311571289320e+03
6.295400000000000000e+04 7.886139590477620368e+04
6.295500000000000000e+04 1.309832102921261139e+04
6.295600000000000000e+04 1.102819555026860471e+05
6.295700000000000000e+04 2.064793117100152012e+05
6.295800000000000000e+04 4.020093756013005623e+04
6.295900000000000000e+04 2.036090777577649569e+05
6.296000000000000000e+04 1.882321326591510297e+04
6.296100000000000000e+04 5.860764211914854241e+04
6.296200000000000000e+04 9.296926527006107790e+04
6.296300000000000000e+04 6.938946112859396089e+04
6.296400000000000000e+04 3.375280593154024973e+04
6.296500000000000000e+04 1.158364161819281580e+05
6.296600000000000000e+04 1.266617823162445711e+05
6.296700000000000000e+04 7.852035282576181999e+03
6.296800000000000000e+04 3.944557704500291584e+04
6.296900000000000000e+04 9.328897561416498502e+04
6.297000000000000000e+04 2.468101875090019166e+04
6.297100000000000000e+04 4.916120246164527089e+03
6.297200000000000000e+04 7.379784916017502837e+04
6.297300000000000000e+04 1.418395573993019207e+04
6.297400000000000000e+04 8.810288092894741567e+03
6.297500000000000000e+04 1.450786087499967252e+05
6.297600000000000000e+04 1.304430733142530153e+04
6.297700000000000000e+04 1.806236788850387893e+04
6.297800000000000000e+04 2.508548163723358084e+04
6.297900000000000000e+04 1.042310263151093968e+05
6.298000000000000000e+04 5.176517781496139651e+04
6.298100000000000000e+04 6.580451128676865483e+04
6.298200000000000000e+04 1.517727961263632751e+05
6.298300000000000000e+04 2.871375858488578160e+04
6.298400000000000000e+04 4.507211602353606577e+04
6.298500000000000000e+04 2.208798641135924117e+04
6.298600000000000000e+04 6.671148399919092481e+04
6.298700000000000000e+04 2.268566585905657485e+04
6.298800000000000000e+04 5.878646791061429394e+04
6.298900000000000000e+04 3.112708951373478340e+04
6.299000000000000000e+04 1.632928067860093506e+04
6.299100000000000000e+04 9.954543423770327354e+04
6.299200000000000000e+04 4.992310601154508768e+05
6.299300000000000000e+04 4.250863329217013234e+04
6.299400000000000000e+04 4.103496072173884022e+04
6.299500000000000000e+04 9.769360958561225561e+04
6.299600000000000000e+04 1.272185087452899643e+04
6.299700000000000000e+04 1.144213218312689423e+05
6.299800000000000000e+04 2.740789036680600111e+04
6.299900000000000000e+04 1.671385051628037900e+03
6.300000000000000000e+04 1.162979527258384041e+05
6.300100000000000000e+04 1.873641544179581979e+04
6.300200000000000000e+04 2.223023848972947962e+04
6.300300000000000000e+04 2.761827415584174742e+04
6.300400000000000000e+04 7.008235880754217760e+03
6.300500000000000000e+04 3.200582678394990508e+05
6.300600000000000000e+04 3.091393925080447807e+05
6.300700000000000000e+04 2.341442309713384384e+04
6.300800000000000000e+04 7.768690117594641924e+04
6.300900000000000000e+04 2.402543644949924783e+04
6.301000000000000000e+04 5.253263583247955830e+04
6.301100000000000000e+04 4.890002023965836997e+04
6.301200000000000000e+04 3.937611120521127305e+03
6.301300000000000000e+04 8.403176235782038930e+03
6.301400000000000000e+04 1.530580451315071514e+04
6.301500000000000000e+04 1.727187764220011741e+04
6.301600000000000000e+04 1.324712095552514802e+04
6.301700000000000000e+04 1.434007065098946987e+04
6.301800000000000000e+04 3.980730278130445367e+04
6.301900000000000000e+04 1.389104050865036334e+04
6.302000000000000000e+04 1.035402814029616857e+05
6.302100000000000000e+04 2.609539079853054136e+04
6.302200000000000000e+04 1.232434268581778633e+04
6.302300000000000000e+04 5.540461011554192373e+04
6.302400000000000000e+04 2.647299840584042831e+05
6.302500000000000000e+04 1.142384539761140477e+05
6.302600000000000000e+04 2.242970764451029390e+04
6.302700000000000000e+04 3.193658739897212217e+04
6.302800000000000000e+04 4.784355201197180577e+04
6.302900000000000000e+04 5.355488390233638929e+05
6.303000000000000000e+04 6.906282670321776823e+04
6.303100000000000000e+04 2.152530531238294498e+04
6.303200000000000000e+04 4.272393221743766844e+03
6.303300000000000000e+04 1.002103516667702788e+05
6.303400000000000000e+04 1.639111988057942654e+05
6.303500000000000000e+04 3.718496217798582074e+04
6.303600000000000000e+04 1.031295694057150831e+05
6.303700000000000000e+04 1.346444492484219609e+03
6.303800000000000000e+04 2.225644748502853326e+04
6.303900000000000000e+04 3.948379392614010430e+04
6.304000000000000000e+04 2.795452748550415708e+04
6.304100000000000000e+04 1.891510185285748958e+04
6.304200000000000000e+04 1.008588084916329535e+04
6.304300000000000000e+04 4.465713156665202405e+03
6.304400000000000000e+04 3.634014551429783751e+04
6.304500000000000000e+04 3.879659296040706977e+04
6.304600000000000000e+04 1.443502162481613050e+04
6.304700000000000000e+04 1.272622020809537644e+05
6.304800000000000000e+04 1.017039479151877167e+05
6.304900000000000000e+04 2.241719804822972583e+04
6.305000000000000000e+04 1.061799348543553933e+05
6.305100000000000000e+04 5.037943668806488859e+04
6.305200000000000000e+04 1.091339247004491153e+04
6.305300000000000000e+04 2.294726699436618219e+04
6.305400000000000000e+04 3.009923199137467600e+04
6.305500000000000000e+04 1.167369951799553091e+05
6.305600000000000000e+04 2.042541282976235088e+05
6.305700000000000000e+04 3.074347453332775785e+03
6.305800000000000000e+04 2.938620953041121538e+04
6.305900000000000000e+04 2.136933929011757209e+04
6.306000000000000000e+04 1.351447518099723966e+05
6.306100000000000000e+04 6.014392876559335127e+04
6.306200000000000000e+04 3.712277839574444806e+04
6.306300000000000000e+04 5.003673645606033824e+04
6.306400000000000000e+04 2.150256632491403070e+04
6.306500000000000000e+04 1.144297218847072509e+05
6.306600000000000000e+04 2.028338248074772491e+04
6.306700000000000000e+04 1.261065835908133304e+05
6.306800000000000000e+04 1.153636266687078751e+05
6.306900000000000000e+04 6.063752508987641340e+04
6.307000000000000000e+04 2.453845551054154930e+04
6.307100000000000000e+04 1.840964666758897074e+05
6.307200000000000000e+04 1.598847162767716327e+04
6.307300000000000000e+04 2.427389832328643479e+03
6.307400000000000000e+04 2.284446098840570812e+03
6.307500000000000000e+04 1.845661892791237187e+04
6.307600000000000000e+04 4.659127918812783173e+04
6.307700000000000000e+04 1.169561446474526019e+05
6.307800000000000000e+04 1.218312803328648297e+05
6.307900000000000000e+04 5.088688762505470550e+03
6.308000000000000000e+04 6.250182473379108706e+04
