# realization, C(theta=180) 
8.769300000000000000e+04 -1.741321360210287708e+02
8.769400000000000000e+04 5.528189245132919041e+02
8.769500000000000000e+04 8.723711547020170656e+02
8.769600000000000000e+04 1.415851767339545120e+02
8.769700000000000000e+04 7.626987799141775781e+01
8.769800000000000000e+04 -2.462549352999050711e+02
8.769900000000000000e+04 -8.774539442813581047e+01
8.770000000000000000e+04 2.007517240870660373e+02
8.770100000000000000e+04 6.586150489520056226e+02
8.770200000000000000e+04 2.851794204984063299e+02
8.770300000000000000e+04 1.969704158771122877e+02
8.770400000000000000e+04 3.837716766666234776e+02
8.770500000000000000e+04 5.607819388059974699e+02
8.770600000000000000e+04 2.187921465567759469e+02
8.770700000000000000e+04 8.386732498497996176e+02
8.770800000000000000e+04 8.543361874281331438e+02
8.770900000000000000e+04 2.012832772310404152e+02
8.771000000000000000e+04 4.556301057073809488e+02
8.771100000000000000e+04 -8.949073522407758219e+01
8.771200000000000000e+04 3.887948894747202075e+02
8.771300000000000000e+04 9.950812038690440886e+02
8.771400000000000000e+04 5.189085672382262828e+02
8.771500000000000000e+04 4.409973228379075181e+02
8.771600000000000000e+04 -8.664922878389347716e+00
8.771700000000000000e+04 7.704408821619606442e+02
8.771800000000000000e+04 6.128884652296002287e+02
8.771900000000000000e+04 1.472994109950979237e+03
8.772000000000000000e+04 3.932146671300971548e+02
8.772100000000000000e+04 2.080576388339287632e+02
8.772200000000000000e+04 2.672943585494976446e+02
8.772300000000000000e+04 6.617877650847253790e+02
8.772400000000000000e+04 -4.808936947970300935e+02
8.772500000000000000e+04 1.875786962088997711e+02
8.772600000000000000e+04 3.731789228150877307e+02
8.772700000000000000e+04 9.966398475038046172e+02
8.772800000000000000e+04 2.501674774258697767e+02
8.772900000000000000e+04 3.421854054618548844e+02
8.773000000000000000e+04 5.083255777770743293e+02
8.773100000000000000e+04 3.468289893467431284e+02
8.773200000000000000e+04 -3.865930726862526967e+01
8.773300000000000000e+04 2.323174425403736620e+02
8.773400000000000000e+04 -1.023773096690626971e+02
8.773500000000000000e+04 1.319275286121913098e+02
8.773600000000000000e+04 8.067946328929679112e+01
8.773700000000000000e+04 5.901134941163486474e+02
8.773800000000000000e+04 3.790283230595782982e+01
8.773900000000000000e+04 1.695453833631171960e+02
8.774000000000000000e+04 1.499951348646601446e+02
8.774100000000000000e+04 -2.369834158838748976e+02
8.774200000000000000e+04 6.053989233499414695e+02
8.774300000000000000e+04 3.160866354700583543e+02
8.774400000000000000e+04 1.088965960796836725e+03
8.774500000000000000e+04 3.018668517231677697e+02
8.774600000000000000e+04 9.783317643460729869e+02
8.774700000000000000e+04 1.726455417733520790e+02
8.774800000000000000e+04 1.172620898554275470e+02
8.774900000000000000e+04 -3.515304413843986140e+02
8.775000000000000000e+04 -2.459960189091371205e+02
8.775100000000000000e+04 1.429971460781669066e+02
8.775200000000000000e+04 -7.342808572574227810e+00
8.775300000000000000e+04 3.789376010528242773e+02
8.775400000000000000e+04 2.674460222398367932e+02
8.775500000000000000e+04 1.614929874763305122e+02
8.775600000000000000e+04 9.626332993143985561e+01
8.775700000000000000e+04 3.813607868710703883e+02
8.775800000000000000e+04 -5.243467954357419103e+01
8.775900000000000000e+04 9.564209934042173700e+01
8.776000000000000000e+04 -2.013527402776885253e+02
8.776100000000000000e+04 3.086886453929772642e+02
8.776200000000000000e+04 9.510119450508426553e+01
8.776300000000000000e+04 -1.978324733963233939e+01
8.776400000000000000e+04 -4.503769867038755592e+01
8.776500000000000000e+04 6.166954200619838389e+01
8.776600000000000000e+04 3.937091281021546365e+02
8.776700000000000000e+04 1.378451148815634895e+02
8.776800000000000000e+04 3.914074077773034332e+02
8.776900000000000000e+04 -3.277885824944802380e+02
8.777000000000000000e+04 5.760272398529406246e+01
8.777100000000000000e+04 5.527437376736775150e+02
8.777200000000000000e+04 1.249242818639710777e+03
8.777300000000000000e+04 9.127486334888199337e+01
8.777400000000000000e+04 3.671180630286550581e+02
8.777500000000000000e+04 -3.187107046301234732e+02
8.777600000000000000e+04 -7.149805318341398674e+01
8.777700000000000000e+04 1.314310459433296785e+02
8.777800000000000000e+04 -4.235563670843620798e+01
8.777900000000000000e+04 2.692882655640304961e+02
8.778000000000000000e+04 5.991015406992371481e+02
8.778100000000000000e+04 6.106657706437231354e+02
8.778200000000000000e+04 1.049125011962046983e+03
8.778300000000000000e+04 2.216898271504497302e+02
8.778400000000000000e+04 6.556052522783104450e+02
8.778500000000000000e+04 2.379524840779087071e+02
8.778600000000000000e+04 -2.671501008651275129e+02
8.778700000000000000e+04 5.785487819587744980e+02
8.778800000000000000e+04 5.384500452969634807e+02
8.778900000000000000e+04 2.420224121726266446e+02
8.779000000000000000e+04 6.362773075826772384e+01
8.779100000000000000e+04 -6.690026513932224361e+01
8.779200000000000000e+04 -9.549251026834252798e+01
8.779300000000000000e+04 6.756489243431951763e+01
8.779400000000000000e+04 6.188731134762698503e+02
8.779500000000000000e+04 3.302558169540366180e+02
8.779600000000000000e+04 1.810515619289078586e+02
8.779700000000000000e+04 2.375586643097624346e+02
8.779800000000000000e+04 5.094489105860230893e+01
8.779900000000000000e+04 1.532278963135624394e+02
8.780000000000000000e+04 1.847602127041186577e+02
8.780100000000000000e+04 4.101507876841815232e+02
8.780200000000000000e+04 2.508558289522688369e+02
8.780300000000000000e+04 -8.849486478725680172e+01
8.780400000000000000e+04 7.387511395974656807e+02
8.780500000000000000e+04 1.877880570503376134e+02
8.780600000000000000e+04 5.521048027515307695e+02
8.780700000000000000e+04 3.146684290234442187e+02
8.780800000000000000e+04 2.577417562657007011e+02
8.780900000000000000e+04 -1.555479942716848427e+02
8.781000000000000000e+04 7.407757346672410392e+01
8.781100000000000000e+04 9.419152105630196274e+02
8.781200000000000000e+04 4.281238389313755874e+02
8.781300000000000000e+04 1.822454941567914375e+02
8.781400000000000000e+04 1.023032030394796834e+03
8.781500000000000000e+04 -1.494857397999720661e+02
8.781600000000000000e+04 6.892625336604598942e+02
8.781700000000000000e+04 1.057272834328078517e+02
8.781800000000000000e+04 2.444069474843372234e+02
8.781900000000000000e+04 2.728802549949932654e+02
8.782000000000000000e+04 2.701920480704635565e+02
8.782100000000000000e+04 -2.883328557615730006e+02
8.782200000000000000e+04 7.397499413883038244e+01
8.782300000000000000e+04 -3.593414185120565207e+01
8.782400000000000000e+04 -2.227053987316909911e+01
8.782500000000000000e+04 2.780061495539488305e+02
8.782600000000000000e+04 4.795755497603751394e+01
8.782700000000000000e+04 2.421487357806380487e+02
8.782800000000000000e+04 3.309412348621318074e+02
8.782900000000000000e+04 3.387529414159964745e+02
8.783000000000000000e+04 -4.718195778567521188e+02
8.783100000000000000e+04 -1.188327789164607339e+03
8.783200000000000000e+04 2.947281792729858694e+02
8.783300000000000000e+04 -1.744098506917377449e+02
8.783400000000000000e+04 5.960266304097397096e+02
8.783500000000000000e+04 -2.912306671493743693e+02
8.783600000000000000e+04 -5.257009894594824573e+02
8.783700000000000000e+04 1.195430927022662217e+02
8.783800000000000000e+04 2.064646046074670380e+02
8.783900000000000000e+04 6.331147211689935830e+02
8.784000000000000000e+04 8.681643345520362800e+02
8.784100000000000000e+04 8.354520295664215155e+02
8.784200000000000000e+04 -1.554587414796220628e+02
8.784300000000000000e+04 -6.452376763024571460e+01
8.784400000000000000e+04 -1.056486924087215300e+02
8.784500000000000000e+04 2.414033900144079894e+02
8.784600000000000000e+04 2.831417757040335914e+02
8.784700000000000000e+04 3.632179509606547754e+02
8.784800000000000000e+04 1.659541783278865168e+01
8.784900000000000000e+04 4.759961320870401664e+02
8.785000000000000000e+04 1.077113915798977587e+03
8.785100000000000000e+04 1.904290741045185769e+02
8.785200000000000000e+04 1.564049220745630748e+02
8.785300000000000000e+04 4.134168929342578735e+02
8.785400000000000000e+04 8.967022587129838485e+01
8.785500000000000000e+04 -7.015314049423605525e+01
8.785600000000000000e+04 7.665825473276108823e+02
8.785700000000000000e+04 9.737869032023924092e+02
8.785800000000000000e+04 1.508019229380563502e+02
8.785900000000000000e+04 1.331115767584652474e+02
8.786000000000000000e+04 8.550527525765143082e+02
8.786100000000000000e+04 7.582720067734352654e+01
8.786200000000000000e+04 1.380014359571975092e+03
8.786300000000000000e+04 2.535302746019926872e+02
8.786400000000000000e+04 8.593370686771438614e+02
8.786500000000000000e+04 2.212158841316868916e+02
8.786600000000000000e+04 5.723341959730724682e+01
8.786700000000000000e+04 1.614845923580314775e+02
8.786800000000000000e+04 2.616157845349739546e+02
8.786900000000000000e+04 3.577988793430043302e+02
8.787000000000000000e+04 8.366337241530925439e+02
8.787100000000000000e+04 1.077311666652538406e+03
8.787200000000000000e+04 -4.231067865886667505e+02
8.787300000000000000e+04 4.282742969625697924e+02
8.787400000000000000e+04 1.361792651882479390e+02
8.787500000000000000e+04 3.215198311782527867e+02
8.787600000000000000e+04 2.565725980244970117e+01
8.787700000000000000e+04 -2.476749736964021054e+01
8.787800000000000000e+04 4.121234917459289022e+02
8.787900000000000000e+04 1.904256227107055111e+01
8.788000000000000000e+04 3.002757294561243384e+02
8.788100000000000000e+04 -1.999878953236573125e+02
8.788200000000000000e+04 3.232439136547225189e+02
8.788300000000000000e+04 -2.970370888658495687e+02
8.788400000000000000e+04 2.120638391501668991e+02
8.788500000000000000e+04 -7.224717938747110679e+01
8.788600000000000000e+04 2.017843900512980042e+02
8.788700000000000000e+04 2.423844249835705682e+02
8.788800000000000000e+04 2.345505300423054109e+02
8.788900000000000000e+04 4.595936243027913406e+02
8.789000000000000000e+04 4.493811816969013080e+02
8.789100000000000000e+04 6.480369387604713438e+02
8.789200000000000000e+04 -2.695403311438730611e+02
8.789300000000000000e+04 1.122435172522865514e+03
8.789400000000000000e+04 1.094601675885537588e+02
8.789500000000000000e+04 4.367277006107539705e+01
8.789600000000000000e+04 1.807263310417248476e+02
8.789700000000000000e+04 5.102461460494848779e+02
8.789800000000000000e+04 2.219019558373393011e+02
8.789900000000000000e+04 -2.218493521612356858e+02
8.790000000000000000e+04 -1.028260560919096633e+01
8.790100000000000000e+04 2.036318501837096733e+02
8.790200000000000000e+04 7.909495498174677550e+02
8.790300000000000000e+04 -1.895389558501896090e+02
8.790400000000000000e+04 4.544089509255251187e+02
8.790500000000000000e+04 1.750824377145129915e+02
8.790600000000000000e+04 8.308783449184289793e+01
8.790700000000000000e+04 1.118252503856113123e+02
8.790800000000000000e+04 4.032548539246056407e+02
8.790900000000000000e+04 4.296570239561486915e+02
8.791000000000000000e+04 3.635587113185025743e+01
8.791100000000000000e+04 1.225593398903629492e+02
8.791200000000000000e+04 1.232009534853800915e+03
8.791300000000000000e+04 7.191066382809910920e+02
8.791400000000000000e+04 2.113370892340938667e+02
8.791500000000000000e+04 5.052804377446890385e+02
8.791600000000000000e+04 7.795048813130229348e+01
8.791700000000000000e+04 5.377980744395055126e+02
8.791800000000000000e+04 1.346718028925114652e+02
8.791900000000000000e+04 -4.463458462822551098e+00
8.792000000000000000e+04 7.003433676176611016e+02
8.792100000000000000e+04 3.532650639986086958e+02
8.792200000000000000e+04 -4.839080745002688673e+02
8.792300000000000000e+04 1.371425607293469398e+02
8.792400000000000000e+04 3.162315324626803204e+02
8.792500000000000000e+04 1.176584165345049939e+02
8.792600000000000000e+04 8.036014588351890779e+02
8.792700000000000000e+04 6.397576716280411091e+01
8.792800000000000000e+04 -3.345284468765123052e+02
8.792900000000000000e+04 1.108087382657654416e+02
8.793000000000000000e+04 2.054016742912860991e+02
8.793100000000000000e+04 7.818996126822870565e+02
8.793200000000000000e+04 4.749571195138124722e+02
8.793300000000000000e+04 9.664199328130417825e+02
8.793400000000000000e+04 9.210179906121536533e+02
8.793500000000000000e+04 8.632442489238724193e+01
8.793600000000000000e+04 5.516424898564469004e+02
8.793700000000000000e+04 -4.902969912471304497e+02
8.793800000000000000e+04 1.605589581287567285e+02
8.793900000000000000e+04 7.080403417003367394e+02
8.794000000000000000e+04 3.512520225684723982e+02
8.794100000000000000e+04 -1.128258157792300231e+01
8.794200000000000000e+04 6.247273641715827353e+02
8.794300000000000000e+04 3.983316572062625482e+02
8.794400000000000000e+04 6.216904652100808448e+00
8.794500000000000000e+04 -5.476906588138382403e+02
8.794600000000000000e+04 2.347940926077204722e+02
8.794700000000000000e+04 1.725536347685240344e+02
8.794800000000000000e+04 5.822638868042820377e+02
8.794900000000000000e+04 1.150189259787526908e+02
8.795000000000000000e+04 1.845932723362091963e+02
8.795100000000000000e+04 2.591907647247642785e+02
8.795200000000000000e+04 3.935245301728724598e+02
8.795300000000000000e+04 2.656550278490611277e+02
8.795400000000000000e+04 2.263141367229093817e+02
8.795500000000000000e+04 2.276612351461055255e+02
8.795600000000000000e+04 4.943170495549804286e+02
8.795700000000000000e+04 7.209400844583249182e+02
8.795800000000000000e+04 1.898931628974714556e+02
8.795900000000000000e+04 7.527777266294351648e+02
8.796000000000000000e+04 2.935610861178125788e+02
8.796100000000000000e+04 4.339734343198433635e+02
8.796200000000000000e+04 4.173258937770873445e+02
8.796300000000000000e+04 4.503997124579034335e+02
8.796400000000000000e+04 5.158890557110222517e+02
8.796500000000000000e+04 -5.319627691435576367e+01
8.796600000000000000e+04 9.204075556171445669e+02
8.796700000000000000e+04 3.146526857454274477e+02
8.796800000000000000e+04 3.021227239968072809e+02
8.796900000000000000e+04 6.505276461542691777e+02
8.797000000000000000e+04 3.613980401848137944e+02
8.797100000000000000e+04 1.959624595712567725e+02
8.797200000000000000e+04 9.107088629138959277e+02
8.797300000000000000e+04 2.700314882695433880e+02
8.797400000000000000e+04 4.120620017456490558e+01
8.797500000000000000e+04 5.878051840027983417e+02
8.797600000000000000e+04 2.991697669452426567e+02
8.797700000000000000e+04 -8.422535099061499864e+01
8.797800000000000000e+04 -2.177109283076580937e+01
8.797900000000000000e+04 1.368842614293262727e+01
8.798000000000000000e+04 -7.160050999025321516e+01
8.798100000000000000e+04 7.351143848279513122e+02
8.798200000000000000e+04 7.907166453490294771e+02
8.798300000000000000e+04 -1.693772487577374477e+02
8.798400000000000000e+04 1.489770809608869229e+02
8.798500000000000000e+04 4.693172839948201158e+01
8.798600000000000000e+04 4.364925342681458460e+02
8.798700000000000000e+04 7.415244052276680975e+01
8.798800000000000000e+04 3.820691639982902643e+01
8.798900000000000000e+04 2.755391407745707397e+02
8.799000000000000000e+04 2.110868564570815238e+02
8.799100000000000000e+04 7.850535346265254475e+02
8.799200000000000000e+04 1.562412406052134884e+03
8.799300000000000000e+04 1.519368059884075706e+02
8.799400000000000000e+04 3.813791137413637102e+02
8.799500000000000000e+04 2.824731646192553285e+02
8.799600000000000000e+04 2.818721795243270094e+02
8.799700000000000000e+04 6.593453697402915168e+02
8.799800000000000000e+04 -1.630682171669633362e+01
8.799900000000000000e+04 -1.189084802054145484e+02
8.800000000000000000e+04 4.023943295991018090e+02
8.800100000000000000e+04 -2.911801043218671907e+02
8.800200000000000000e+04 -1.941335138485205221e+02
8.800300000000000000e+04 5.271737157798119142e+02
8.800400000000000000e+04 -5.823275311786885311e+01
8.800500000000000000e+04 1.022427741447816061e+03
8.800600000000000000e+04 1.276329344006508109e+03
8.800700000000000000e+04 2.152229298064571879e+02
8.800800000000000000e+04 -5.828793395320019499e+02
8.800900000000000000e+04 -2.190755306029280405e+02
8.801000000000000000e+04 4.406008341390171950e+02
8.801100000000000000e+04 2.035593252236764101e+02
8.801200000000000000e+04 -7.244017363176277513e+01
8.801300000000000000e+04 -1.069088530404028177e+02
8.801400000000000000e+04 -3.231464645201538133e+02
8.801500000000000000e+04 1.669386289261531431e+02
8.801600000000000000e+04 2.027606352163066106e+02
8.801700000000000000e+04 1.798010350285670711e+02
8.801800000000000000e+04 2.661459027082251509e+02
8.801900000000000000e+04 -1.563436627603116165e+02
8.802000000000000000e+04 3.278082287123244782e+02
8.802100000000000000e+04 -9.336007667742489957e+01
8.802200000000000000e+04 1.480883296623078991e+02
8.802300000000000000e+04 5.460615387531330498e+02
8.802400000000000000e+04 9.126597211091286681e+02
8.802500000000000000e+04 5.770875555095303753e+02
8.802600000000000000e+04 -2.472095011981802770e+01
8.802700000000000000e+04 2.518215730743485210e+02
8.802800000000000000e+04 5.286856046043503738e+02
8.802900000000000000e+04 1.484992309462101730e+03
8.803000000000000000e+04 -1.887334113890852905e+01
8.803100000000000000e+04 2.719477040993361925e+02
8.803200000000000000e+04 6.107196994311769345e+01
8.803300000000000000e+04 4.039810267051553296e+02
8.803400000000000000e+04 4.513136605318798615e+02
8.803500000000000000e+04 3.792613450856386521e+02
8.803600000000000000e+04 3.547632274925334741e+02
8.803700000000000000e+04 3.611602653866022195e+01
8.803800000000000000e+04 2.275722306614184163e+02
8.803900000000000000e+04 1.270188985555686827e+02
8.804000000000000000e+04 2.740359161346640917e+02
8.804100000000000000e+04 2.623890294019670364e+02
8.804200000000000000e+04 -1.492257387418705719e+02
8.804300000000000000e+04 7.101759647185630797e+01
8.804400000000000000e+04 -2.031917061934263415e+02
8.804500000000000000e+04 1.786902899319352969e+02
8.804600000000000000e+04 -3.136712207520166373e+01
8.804700000000000000e+04 4.343654363329699208e+02
8.804800000000000000e+04 1.650580682685622946e+01
8.804900000000000000e+04 2.899797432398949013e+02
8.805000000000000000e+04 1.397256427023808669e+02
8.805100000000000000e+04 5.534133528588979516e+02
8.805200000000000000e+04 -2.224233966666608353e+01
8.805300000000000000e+04 -2.774057458060543127e+02
8.805400000000000000e+04 -4.866275295434721784e+02
8.805500000000000000e+04 4.818023703385857743e+02
8.805600000000000000e+04 1.091742211183288873e+03
8.805700000000000000e+04 4.118547746829648304e+00
8.805800000000000000e+04 1.446669901422305884e+02
8.805900000000000000e+04 -3.385115842089129501e+02
8.806000000000000000e+04 5.223574553118801305e+02
8.806100000000000000e+04 -4.398192120957311317e+02
8.806200000000000000e+04 4.718563756206983726e+02
8.806300000000000000e+04 3.904826956771296409e+02
8.806400000000000000e+04 3.254566875906351697e+01
8.806500000000000000e+04 4.331799001665421542e+02
8.806600000000000000e+04 -2.730878269969389862e+02
8.806700000000000000e+04 -7.275142899294009169e+01
8.806800000000000000e+04 9.900503588447259062e+02
8.806900000000000000e+04 3.630682924197910779e+02
8.807000000000000000e+04 4.753225230347548518e+02
8.807100000000000000e+04 6.818416288348187209e+02
8.807200000000000000e+04 1.394045703591644951e+02
8.807300000000000000e+04 1.958782559178839335e+02
8.807400000000000000e+04 -1.822627496822793205e+02
