# realization, S_1/2
3.769800000000000000e+04 1.417001286264012197e+04
3.769900000000000000e+04 3.815693218512666590e+03
3.770000000000000000e+04 1.009157037858676777e+05
3.770100000000000000e+04 1.351501308246853296e+05
3.770200000000000000e+04 3.489700545199071348e+04
3.770300000000000000e+04 5.291396199999256351e+04
3.770400000000000000e+04 6.427532976649617012e+03
3.770500000000000000e+04 7.740133185107450117e+04
3.770600000000000000e+04 8.357178701759417891e+03
3.770700000000000000e+04 2.968975102951830486e+05
3.770800000000000000e+04 2.592381329602348851e+05
3.770900000000000000e+04 4.425387470049964031e+04
3.771000000000000000e+04 8.780902183193052770e+04
3.771100000000000000e+04 2.182854345470330009e+04
3.771200000000000000e+04 1.062618767766973615e+05
3.771300000000000000e+04 9.292500578594098624e+04
3.771400000000000000e+04 9.794414437354552501e+04
3.771500000000000000e+04 1.188398082699406514e+05
3.771600000000000000e+04 5.917279767100210847e+03
3.771700000000000000e+04 8.819116349424701184e+03
3.771800000000000000e+04 2.932827685983660194e+04
3.771900000000000000e+04 6.550568206039980287e+05
3.772000000000000000e+04 9.676676957650150143e+03
3.772100000000000000e+04 2.076988235860301575e+04
3.772200000000000000e+04 4.410130380030848755e+04
3.772300000000000000e+04 1.427536016661811736e+05
3.772400000000000000e+04 5.577857884477116750e+04
3.772500000000000000e+04 1.012496331331282454e+04
3.772600000000000000e+04 6.207926068494768697e+04
3.772700000000000000e+04 2.484941268352403713e+05
3.772800000000000000e+04 5.405245363815057499e+04
3.772900000000000000e+04 8.755322673783768550e+04
3.773000000000000000e+04 2.795663202529644332e+04
3.773100000000000000e+04 2.933876528295567550e+04
3.773200000000000000e+04 5.843353889183170395e+03
3.773300000000000000e+04 9.983165228665842733e+03
3.773400000000000000e+04 8.753965389188427071e+04
3.773500000000000000e+04 4.753620128705438401e+04
3.773600000000000000e+04 8.767247559710303904e+04
3.773700000000000000e+04 1.315097306858752563e+04
3.773800000000000000e+04 2.309708710187933684e+04
3.773900000000000000e+04 1.021758730229617940e+05
3.774000000000000000e+04 1.261572059247589277e+04
3.774100000000000000e+04 1.480115500221666116e+04
3.774200000000000000e+04 8.182062670315129799e+04
3.774300000000000000e+04 2.247631739620448934e+04
3.774400000000000000e+04 2.413497601317353838e+05
3.774500000000000000e+04 4.862633631066486123e+04
3.774600000000000000e+04 4.798431583234354912e+04
3.774700000000000000e+04 3.360122794749983586e+04
3.774800000000000000e+04 2.117754155884688953e+04
3.774900000000000000e+04 2.532036445022643238e+04
3.775000000000000000e+04 6.665002023984004336e+04
3.775100000000000000e+04 4.087972866214971145e+04
3.775200000000000000e+04 5.273837367573791562e+04
3.775300000000000000e+04 2.557473216014280479e+04
3.775400000000000000e+04 3.113381173176443917e+04
3.775500000000000000e+04 3.874039643335116853e+04
3.775600000000000000e+04 5.479286269915067351e+03
3.775700000000000000e+04 2.265241438978230144e+04
3.775800000000000000e+04 2.955751598158098204e+03
3.775900000000000000e+04 4.249132442924659699e+04
3.776000000000000000e+04 6.834602100911400839e+02
3.776100000000000000e+04 2.469476821527141874e+04
3.776200000000000000e+04 3.705615998695956660e+04
3.776300000000000000e+04 6.548283503872366418e+04
3.776400000000000000e+04 7.309068301397314826e+03
3.776500000000000000e+04 1.512386441895626740e+04
3.776600000000000000e+04 1.724029645358715497e+05
3.776700000000000000e+04 3.547357611818201349e+03
3.776800000000000000e+04 5.071498615755599894e+04
3.776900000000000000e+04 4.589864686183576850e+04
3.777000000000000000e+04 2.476027182657301455e+04
3.777100000000000000e+04 9.885244277464918923e+03
3.777200000000000000e+04 1.701184585015935299e+05
3.777300000000000000e+04 8.438578945367074994e+03
3.777400000000000000e+04 2.000799077198934901e+04
3.777500000000000000e+04 4.817535230780992424e+04
3.777600000000000000e+04 2.994648543948539009e+04
3.777700000000000000e+04 4.350126676914934251e+03
3.777800000000000000e+04 1.419007888257494778e+04
3.777900000000000000e+04 2.738527385936261999e+04
3.778000000000000000e+04 6.333424422686875187e+04
3.778100000000000000e+04 2.963600863642026525e+04
3.778200000000000000e+04 7.739274182065187779e+04
3.778300000000000000e+04 1.316831478632796498e+05
3.778400000000000000e+04 1.119932341637517238e+05
3.778500000000000000e+04 2.452382005339451280e+04
3.778600000000000000e+04 1.939507329964267774e+04
3.778700000000000000e+04 4.953471028508699965e+04
3.778800000000000000e+04 2.126433729827662755e+05
3.778900000000000000e+04 4.578923014952518133e+04
3.779000000000000000e+04 5.289472303180764357e+03
3.779100000000000000e+04 8.289321304445021087e+04
3.779200000000000000e+04 1.189496287523185856e+04
3.779300000000000000e+04 6.377167358906968002e+04
3.779400000000000000e+04 9.852655984907418315e+04
3.779500000000000000e+04 2.735154497358985100e+04
3.779600000000000000e+04 3.492930932575526822e+04
3.779700000000000000e+04 2.137565346490764932e+05
3.779800000000000000e+04 6.250408768451700598e+04
3.779900000000000000e+04 1.363354016547475767e+05
3.780000000000000000e+04 3.435634590894977737e+04
3.780100000000000000e+04 2.011957212969266766e+04
3.780200000000000000e+04 4.818304081921269244e+04
3.780300000000000000e+04 2.124106865913500951e+04
3.780400000000000000e+04 2.164859874954781262e+05
3.780500000000000000e+04 4.589620614545803255e+04
3.780600000000000000e+04 1.036158366602209135e+05
3.780700000000000000e+04 3.712683893892688502e+04
3.780800000000000000e+04 7.827844029164907988e+04
3.780900000000000000e+04 4.282902854311463307e+04
3.781000000000000000e+04 2.977740314210343058e+03
3.781100000000000000e+04 1.700619624717213737e+05
3.781200000000000000e+04 1.727481447168714294e+04
3.781300000000000000e+04 2.144718032786432741e+04
3.781400000000000000e+04 2.381424584473853465e+05
3.781500000000000000e+04 1.365137090058372996e+05
3.781600000000000000e+04 2.385690468701253485e+04
3.781700000000000000e+04 3.696027513367170468e+04
3.781800000000000000e+04 1.548185427447900292e+05
3.781900000000000000e+04 3.602888569079981971e+04
3.782000000000000000e+04 7.250996825224008353e+04
3.782100000000000000e+04 7.278149625169970022e+03
3.782200000000000000e+04 4.232535096228618204e+04
3.782300000000000000e+04 5.678297356982580095e+04
3.782400000000000000e+04 6.634406252089974259e+03
3.782500000000000000e+04 1.813740421826494639e+04
3.782600000000000000e+04 3.951585030411466869e+04
3.782700000000000000e+04 3.575212756536922825e+04
3.782800000000000000e+04 1.335045197022043285e+05
3.782900000000000000e+04 3.969738432607522554e+04
3.783000000000000000e+04 7.944707659020391475e+03
3.783100000000000000e+04 6.807141552896927169e+04
3.783200000000000000e+04 1.839644374362759118e+04
3.783300000000000000e+04 1.358667842818823738e+04
3.783400000000000000e+04 1.389396116384884517e+05
3.783500000000000000e+04 6.166768717441873378e+03
3.783600000000000000e+04 5.669999423437850055e+04
3.783700000000000000e+04 5.505588478074079467e+04
3.783800000000000000e+04 3.773518396915922949e+03
3.783900000000000000e+04 1.739882373516731968e+04
3.784000000000000000e+04 6.930920209850558604e+04
3.784100000000000000e+04 3.235949666349678300e+05
3.784200000000000000e+04 3.438977023790126259e+04
3.784300000000000000e+04 2.025491463682334870e+04
3.784400000000000000e+04 3.191940944056767421e+03
3.784500000000000000e+04 2.356010127359247417e+04
3.784600000000000000e+04 1.858161714731436950e+04
3.784700000000000000e+04 9.821226574368671572e+04
3.784800000000000000e+04 2.326614835720325209e+04
3.784900000000000000e+04 5.856679011012944102e+04
3.785000000000000000e+04 4.658855164295482100e+05
3.785100000000000000e+04 2.804290375823847717e+05
3.785200000000000000e+04 2.785083761272793708e+03
3.785300000000000000e+04 2.516498051853223296e+04
3.785400000000000000e+04 3.494325513675472030e+04
3.785500000000000000e+04 1.295235049478192013e+04
3.785600000000000000e+04 9.477349167368243798e+04
3.785700000000000000e+04 7.851175236558022152e+04
3.785800000000000000e+04 6.664078316839070794e+03
3.785900000000000000e+04 3.743540757765962553e+03
3.786000000000000000e+04 1.597660467285030754e+05
3.786100000000000000e+04 5.515664221230534895e+04
3.786200000000000000e+04 5.217097336529904860e+05
3.786300000000000000e+04 6.705174081954053690e+03
3.786400000000000000e+04 2.045108278060344455e+05
3.786500000000000000e+04 4.410535610957942845e+04
3.786600000000000000e+04 5.120221635785336548e+04
3.786700000000000000e+04 3.270889462788736637e+04
3.786800000000000000e+04 7.349445408123337984e+03
3.786900000000000000e+04 3.231896726814284921e+04
3.787000000000000000e+04 1.220579339263069560e+05
3.787100000000000000e+04 2.224684147552108043e+05
3.787200000000000000e+04 1.063413221202711429e+05
3.787300000000000000e+04 6.877704288394522155e+04
3.787400000000000000e+04 2.780369743243664561e+04
3.787500000000000000e+04 1.595306540560210487e+04
3.787600000000000000e+04 6.391266367057185562e+03
3.787700000000000000e+04 1.683352851208523862e+04
3.787800000000000000e+04 8.321915651420442737e+04
3.787900000000000000e+04 1.884698972955957288e+04
3.788000000000000000e+04 7.828782594550568319e+03
3.788100000000000000e+04 7.189800129262268456e+03
3.788200000000000000e+04 1.367439899644281832e+05
3.788300000000000000e+04 5.279314503127880744e+04
3.788400000000000000e+04 5.303819667254531851e+03
3.788500000000000000e+04 1.259134629180810407e+04
3.788600000000000000e+04 4.763889354198617184e+03
3.788700000000000000e+04 4.818199416557815857e+04
3.788800000000000000e+04 4.208289725626681320e+04
3.788900000000000000e+04 1.270073363359605901e+04
3.789000000000000000e+04 1.731855188767165528e+05
3.789100000000000000e+04 3.474346053747143014e+05
3.789200000000000000e+04 9.855345658679210828e+03
3.789300000000000000e+04 2.687971898901432869e+05
3.789400000000000000e+04 2.152759943306255082e+04
3.789500000000000000e+04 1.209316226538582487e+04
3.789600000000000000e+04 6.848514722983643878e+04
3.789700000000000000e+04 1.165499720093222131e+05
3.789800000000000000e+04 1.364458839292574703e+04
3.789900000000000000e+04 2.686816205220077245e+04
3.790000000000000000e+04 3.649388184000048204e+04
3.790100000000000000e+04 1.225071919983304251e+05
3.790200000000000000e+04 2.702866236143006245e+05
3.790300000000000000e+04 2.323736652337022315e+04
3.790400000000000000e+04 1.167397886190374447e+04
3.790500000000000000e+04 1.851676665540280374e+04
3.790600000000000000e+04 6.916128676615994664e+03
3.790700000000000000e+04 7.676532651895911840e+04
3.790800000000000000e+04 1.106090137656885781e+04
3.790900000000000000e+04 1.552477113316245086e+05
3.791000000000000000e+04 1.860248575242724110e+04
3.791100000000000000e+04 1.323835377173903362e+04
3.791200000000000000e+04 9.832610850915459741e+04
3.791300000000000000e+04 7.059208737772397581e+04
3.791400000000000000e+04 1.157924575694950363e+04
3.791500000000000000e+04 1.015250255199649546e+05
3.791600000000000000e+04 9.284438567376195351e+03
3.791700000000000000e+04 1.639805888952580062e+04
3.791800000000000000e+04 2.534032004550056172e+03
3.791900000000000000e+04 2.323032652218129806e+04
3.792000000000000000e+04 2.761369689325779327e+05
3.792100000000000000e+04 2.262293320875772770e+04
3.792200000000000000e+04 1.146375373901886451e+04
3.792300000000000000e+04 3.158831768512303461e+04
3.792400000000000000e+04 3.583061865939251584e+04
3.792500000000000000e+04 3.983390626117743977e+03
3.792600000000000000e+04 1.261899017515609594e+05
3.792700000000000000e+04 9.536986906065394578e+04
3.792800000000000000e+04 6.450504593068670511e+04
3.792900000000000000e+04 7.133903394095967997e+03
3.793000000000000000e+04 8.413420322801224756e+03
3.793100000000000000e+04 3.523622211287655955e+04
3.793200000000000000e+04 2.881583481619040322e+04
3.793300000000000000e+04 1.148412696938209119e+05
3.793400000000000000e+04 1.923025904535390146e+05
3.793500000000000000e+04 4.283504508485495899e+04
3.793600000000000000e+04 2.610760795868980858e+04
3.793700000000000000e+04 1.884033557880788430e+04
3.793800000000000000e+04 2.385282730359249399e+04
3.793900000000000000e+04 2.510427028501946188e+04
3.794000000000000000e+04 1.647272815345867275e+04
3.794100000000000000e+04 7.501454440509173764e+02
3.794200000000000000e+04 7.679193135158850055e+04
3.794300000000000000e+04 7.214338695459449082e+04
3.794400000000000000e+04 1.363604180305378759e+04
3.794500000000000000e+04 4.837919864308268006e+04
3.794600000000000000e+04 5.615423543773590791e+04
3.794700000000000000e+04 6.435998475091541877e+03
3.794800000000000000e+04 2.107517208387884602e+04
3.794900000000000000e+04 1.657318656543645557e+04
3.795000000000000000e+04 1.279288808346422156e+05
3.795100000000000000e+04 1.880102783908854690e+04
3.795200000000000000e+04 4.570970865272555238e+04
3.795300000000000000e+04 1.289218673710075927e+04
3.795400000000000000e+04 6.588176877504820004e+04
3.795500000000000000e+04 1.523989176591878277e+04
3.795600000000000000e+04 1.950256497845350532e+05
3.795700000000000000e+04 1.671096023810428742e+05
3.795800000000000000e+04 2.884985130006697000e+04
3.795900000000000000e+04 3.649615311372567667e+05
3.796000000000000000e+04 8.250329946157818995e+03
3.796100000000000000e+04 3.832307399128213001e+04
3.796200000000000000e+04 1.584446553956839780e+05
3.796300000000000000e+04 5.961233428537044529e+04
3.796400000000000000e+04 5.707719804856522387e+04
3.796500000000000000e+04 1.804359110688976070e+05
3.796600000000000000e+04 1.355058697471841297e+05
3.796700000000000000e+04 1.292315795166531825e+04
3.796800000000000000e+04 4.481291450025196536e+04
3.796900000000000000e+04 7.070330337115940347e+04
3.797000000000000000e+04 5.962323157904545224e+04
3.797100000000000000e+04 8.894541568102722522e+03
3.797200000000000000e+04 1.372370738104016345e+05
3.797300000000000000e+04 3.264108301387194297e+04
3.797400000000000000e+04 1.137367509153015635e+04
3.797500000000000000e+04 1.296816283426882437e+05
3.797600000000000000e+04 1.489690535499501311e+04
3.797700000000000000e+04 1.495376339230082885e+04
3.797800000000000000e+04 1.115134967878507450e+04
3.797900000000000000e+04 3.767014540877127001e+04
3.798000000000000000e+04 7.687560014637996210e+04
3.798100000000000000e+04 5.469299475690619875e+04
3.798200000000000000e+04 2.676062072009270196e+05
3.798300000000000000e+04 1.702078874494095726e+04
3.798400000000000000e+04 5.704784770102569746e+04
3.798500000000000000e+04 8.632487140368590190e+03
3.798600000000000000e+04 8.628339675107598305e+04
3.798700000000000000e+04 2.181543772869034001e+04
3.798800000000000000e+04 2.763500586087537158e+04
3.798900000000000000e+04 3.690691710150489234e+04
3.799000000000000000e+04 8.091224800347925338e+03
3.799100000000000000e+04 3.834350801373896684e+04
3.799200000000000000e+04 3.107860533820692217e+05
3.799300000000000000e+04 5.479467682426093234e+04
3.799400000000000000e+04 3.974966531984280300e+04
3.799500000000000000e+04 1.038631812069565931e+05
3.799600000000000000e+04 1.850343833403360259e+04
3.799700000000000000e+04 1.615399939481287147e+05
3.799800000000000000e+04 2.759256945729577274e+04
3.799900000000000000e+04 4.126726929045209545e+03
3.800000000000000000e+04 4.441844875603009859e+04
3.800100000000000000e+04 7.932526779361352965e+03
3.800200000000000000e+04 1.121570945409185515e+04
3.800300000000000000e+04 5.583374055997430696e+04
3.800400000000000000e+04 6.967049247200865466e+03
3.800500000000000000e+04 1.804719186579161615e+05
3.800600000000000000e+04 4.874083089908102411e+05
3.800700000000000000e+04 2.355187477881573795e+04
3.800800000000000000e+04 9.941536442160730076e+04
3.800900000000000000e+04 2.072441786213058367e+04
3.801000000000000000e+04 4.720129797227958625e+04
3.801100000000000000e+04 5.071489732517820084e+04
3.801200000000000000e+04 7.990418965567455416e+03
3.801300000000000000e+04 6.178176710816622290e+03
3.801400000000000000e+04 2.014936422839983061e+04
3.801500000000000000e+04 3.112348142908259251e+04
3.801600000000000000e+04 1.849616187378833638e+04
3.801700000000000000e+04 1.938645835162478033e+04
3.801800000000000000e+04 1.032098724634974205e+05
3.801900000000000000e+04 3.049050423658860745e+04
3.802000000000000000e+04 3.398472781366223353e+04
3.802100000000000000e+04 2.489258604476177788e+04
3.802200000000000000e+04 5.569049333053863847e+03
3.802300000000000000e+04 2.705317354342353065e+04
3.802400000000000000e+04 5.844839442775437055e+04
3.802500000000000000e+04 6.290030934582529153e+04
3.802600000000000000e+04 2.507234705790506996e+04
3.802700000000000000e+04 4.451050175922275230e+04
3.802800000000000000e+04 4.318139123478624242e+04
3.802900000000000000e+04 3.269261024805124034e+05
3.803000000000000000e+04 3.772545362685234431e+04
3.803100000000000000e+04 4.623732232239303266e+04
3.803200000000000000e+04 4.861653526662770673e+03
3.803300000000000000e+04 7.169504565767238091e+04
3.803400000000000000e+04 1.455284320604286913e+05
3.803500000000000000e+04 5.055148936806387792e+04
3.803600000000000000e+04 1.479750253579347918e+05
3.803700000000000000e+04 4.495372042123908614e+03
3.803800000000000000e+04 1.804239742852976269e+04
3.803900000000000000e+04 2.064464603632278522e+04
3.804000000000000000e+04 3.587113983328663016e+04
3.804100000000000000e+04 2.269004504985697349e+04
3.804200000000000000e+04 7.514365394390807523e+03
3.804300000000000000e+04 4.562058330330595709e+03
3.804400000000000000e+04 6.246316312390017265e+04
3.804500000000000000e+04 1.666603272969261889e+04
3.804600000000000000e+04 2.199122942819998570e+04
3.804700000000000000e+04 3.151427959760460362e+04
3.804800000000000000e+04 7.221038869768343284e+04
3.804900000000000000e+04 6.931962476864650853e+03
3.805000000000000000e+04 7.187382585229734832e+04
3.805100000000000000e+04 1.753052261436046319e+04
3.805200000000000000e+04 1.095614373912269548e+04
3.805300000000000000e+04 2.823000287331591971e+04
3.805400000000000000e+04 4.251756771892734832e+04
3.805500000000000000e+04 2.530571103615770990e+05
3.805600000000000000e+04 1.221092282558613952e+05
3.805700000000000000e+04 2.140517848861115908e+03
3.805800000000000000e+04 1.855781859909179548e+04
3.805900000000000000e+04 1.296444557912090750e+04
3.806000000000000000e+04 1.819239512734793825e+05
3.806100000000000000e+04 4.612278732255197974e+04
3.806200000000000000e+04 3.604899879031867749e+04
3.806300000000000000e+04 1.058838547097888113e+04
3.806400000000000000e+04 3.632177216357807629e+04
3.806500000000000000e+04 1.582421733692519774e+05
3.806600000000000000e+04 1.374353589739416930e+04
3.806700000000000000e+04 9.125150798204964667e+04
3.806800000000000000e+04 8.447145592634705827e+04
3.806900000000000000e+04 2.043720837314993332e+04
3.807000000000000000e+04 3.310341993600733258e+04
3.807100000000000000e+04 1.272252767218788504e+05
3.807200000000000000e+04 2.305306546155069009e+04
3.807300000000000000e+04 5.665085846366680926e+03
3.807400000000000000e+04 3.251574126628335307e+03
3.807500000000000000e+04 2.380627393008888612e+04
3.807600000000000000e+04 5.340882048323597701e+04
3.807700000000000000e+04 3.186372170690506464e+05
3.807800000000000000e+04 1.874506956056238269e+05
3.807900000000000000e+04 9.005717398368051363e+03
3.808000000000000000e+04 3.643083181998162763e+04
