# realization, C(theta=180) 
7.526400000000000000e+04 -1.077474259915379378e+02
7.526500000000000000e+04 -6.005880446460696476e+01
7.526600000000000000e+04 6.456147945544284994e+02
7.526700000000000000e+04 2.697226626019703986e+02
7.526800000000000000e+04 4.522693920124598321e+01
7.526900000000000000e+04 -1.608615639097279200e+02
7.527000000000000000e+04 1.720194296306827937e+02
7.527100000000000000e+04 3.907269122937241264e+02
7.527200000000000000e+04 8.695341623741375088e+02
7.527300000000000000e+04 2.450151945561695186e+02
7.527400000000000000e+04 4.332139742664267033e+02
7.527500000000000000e+04 -4.045917281327780302e+02
7.527600000000000000e+04 -1.023510691447311274e+02
7.527700000000000000e+04 -6.327359412811546235e+00
7.527800000000000000e+04 5.046795970015202215e+01
7.527900000000000000e+04 1.534506224723505454e+02
7.528000000000000000e+04 8.431861434859041537e+02
7.528100000000000000e+04 6.994008117962898723e+02
7.528200000000000000e+04 8.137718089793914942e+02
7.528300000000000000e+04 3.353248620297845264e+02
7.528400000000000000e+04 8.621654476144888122e+02
7.528500000000000000e+04 7.897316488717511618e+01
7.528600000000000000e+04 -3.328970842472284630e+01
7.528700000000000000e+04 4.802252729456407678e+02
7.528800000000000000e+04 6.898625629833029507e+02
7.528900000000000000e+04 3.827877458346806634e+02
7.529000000000000000e+04 -6.112717279539816673e+01
7.529100000000000000e+04 -2.365115103173707212e+01
7.529200000000000000e+04 -2.961940308565684177e+01
7.529300000000000000e+04 1.425610289151525762e+02
7.529400000000000000e+04 5.142734536737153803e+02
7.529500000000000000e+04 -5.413502895905756418e+01
7.529600000000000000e+04 2.003377677439701472e+02
7.529700000000000000e+04 3.955978681218654742e+02
7.529800000000000000e+04 -1.866796690546388504e+02
7.529900000000000000e+04 -1.368181541613070067e+02
7.530000000000000000e+04 3.078825908953442649e+02
7.530100000000000000e+04 5.156013013702056469e+02
7.530200000000000000e+04 5.314199857002561203e+02
7.530300000000000000e+04 -1.932875244615926249e+02
7.530400000000000000e+04 1.090647239504022309e+03
7.530500000000000000e+04 3.681135573162345054e+02
7.530600000000000000e+04 8.009989130862675211e+02
7.530700000000000000e+04 1.916704240711570719e+02
7.530800000000000000e+04 1.479542636554220110e+02
7.530900000000000000e+04 -2.607011983845684426e+02
7.531000000000000000e+04 -2.790946078709581002e+00
7.531100000000000000e+04 6.933993899243155283e+02
7.531200000000000000e+04 3.799997328139639876e+02
7.531300000000000000e+04 3.638743922459356099e+02
7.531400000000000000e+04 1.079978644719870317e+03
7.531500000000000000e+04 -1.591733852380635028e+01
7.531600000000000000e+04 5.683158708873110072e+02
7.531700000000000000e+04 2.920790119190914993e+02
7.531800000000000000e+04 5.415930389353943610e+02
7.531900000000000000e+04 3.764764353437571458e+02
7.532000000000000000e+04 4.694261092268209836e+02
7.532100000000000000e+04 -1.389524846616436662e+02
7.532200000000000000e+04 2.256401015448366820e+02
7.532300000000000000e+04 -1.031086812781099979e+02
7.532400000000000000e+04 3.922613351323388997e+01
7.532500000000000000e+04 3.536268750130881244e+02
7.532600000000000000e+04 2.358439077095246716e+01
7.532700000000000000e+04 1.273721671507590258e+02
7.532800000000000000e+04 6.946893295332142770e+02
7.532900000000000000e+04 2.632672002578880210e+02
7.533000000000000000e+04 -2.392877559205275873e+02
7.533100000000000000e+04 -6.705218086275143605e+02
7.533200000000000000e+04 2.164956252666517855e+02
7.533300000000000000e+04 -2.189757046112884495e+02
7.533400000000000000e+04 6.009282939817296665e+02
7.533500000000000000e+04 -2.063774422214591198e+02
7.533600000000000000e+04 -5.920223505574485898e+02
7.533700000000000000e+04 1.647300130466427959e+01
7.533800000000000000e+04 2.303193907390931940e+02
7.533900000000000000e+04 5.424719832302796476e+02
7.534000000000000000e+04 9.285045922382539629e+02
7.534100000000000000e+04 1.091331843228078014e+03
7.534200000000000000e+04 -1.992188617025595363e+02
7.534300000000000000e+04 -1.106690080465708093e+02
7.534400000000000000e+04 -1.131448015834903345e+02
7.534500000000000000e+04 1.616172528160839761e+01
7.534600000000000000e+04 3.676088233256892863e+02
7.534700000000000000e+04 4.974528856107818342e+02
7.534800000000000000e+04 1.656657006449925689e+02
7.534900000000000000e+04 5.930345105892555466e+02
7.535000000000000000e+04 1.176677628811783507e+03
7.535100000000000000e+04 5.309900884682213018e+02
7.535200000000000000e+04 1.688314204080888885e+02
7.535300000000000000e+04 2.094876892659897862e+02
7.535400000000000000e+04 -4.840001165725760757e+01
7.535500000000000000e+04 -4.443677506767510295e+02
7.535600000000000000e+04 7.878569294759975037e+02
7.535700000000000000e+04 5.289037400674260425e+02
7.535800000000000000e+04 -4.008419496473752019e+01
7.535900000000000000e+04 1.907844536115342180e+02
7.536000000000000000e+04 9.756794838430419077e+02
7.536100000000000000e+04 3.978651706684561304e+02
7.536200000000000000e+04 1.695267573829782123e+03
7.536300000000000000e+04 1.184080924753560993e+02
7.536400000000000000e+04 1.121742540411661594e+03
7.536500000000000000e+04 4.960748712363123332e+02
7.536600000000000000e+04 2.125824901768657469e+02
7.536700000000000000e+04 3.504636557615071979e+02
7.536800000000000000e+04 1.002567849352978726e+02
7.536900000000000000e+04 4.324764208415193139e+02
7.537000000000000000e+04 9.492788474196612469e+02
7.537100000000000000e+04 1.307633799533228967e+03
7.537200000000000000e+04 -5.267673240945402995e+02
7.537300000000000000e+04 1.028767558112620009e+02
7.537400000000000000e+04 8.754100211118745278e+01
7.537500000000000000e+04 3.003070000512066144e+02
7.537600000000000000e+04 1.330032508756985976e+00
7.537700000000000000e+04 6.376148485834534085e+01
7.537800000000000000e+04 3.928925578598866082e+02
7.537900000000000000e+04 1.025560672548506176e+02
7.538000000000000000e+04 2.608016186233208487e+02
7.538100000000000000e+04 -1.402465037402290875e+02
7.538200000000000000e+04 1.716557543969594235e+01
7.538300000000000000e+04 -4.698207930775356544e+02
7.538400000000000000e+04 1.579926283392068171e+02
7.538500000000000000e+04 1.694345158786449588e+02
7.538600000000000000e+04 3.280135181584632846e+02
7.538700000000000000e+04 3.040036901049848552e+02
7.538800000000000000e+04 -1.808440319598282144e+02
7.538900000000000000e+04 2.221780154844764184e+02
7.539000000000000000e+04 5.652874428952245580e+02
7.539100000000000000e+04 9.993785376047683258e+02
7.539200000000000000e+04 -1.805935237307385250e+02
7.539300000000000000e+04 1.116314560642904326e+03
7.539400000000000000e+04 2.265259450782775730e+01
7.539500000000000000e+04 1.032456224649487240e+02
7.539600000000000000e+04 3.125542165764128413e+02
7.539700000000000000e+04 5.019349548418817335e+02
7.539800000000000000e+04 -3.646992586876757514e+01
7.539900000000000000e+04 -2.527243294985589728e+02
7.540000000000000000e+04 -8.030982485118227032e+01
7.540100000000000000e+04 3.427227737142335400e+02
7.540200000000000000e+04 6.519523211525930719e+02
7.540300000000000000e+04 -3.650786180988437195e+02
7.540400000000000000e+04 3.082538197938587246e+02
7.540500000000000000e+04 1.927299004669146143e+02
7.540600000000000000e+04 7.672196656759138023e+01
7.540700000000000000e+04 4.342146216893303290e+01
7.540800000000000000e+04 1.196294712808205816e+02
7.540900000000000000e+04 2.007775509339664950e+02
7.541000000000000000e+04 5.375024778257771629e+01
7.541100000000000000e+04 3.119578942897045408e+02
7.541200000000000000e+04 1.014910344544296663e+03
7.541300000000000000e+04 5.735758758388903971e+02
7.541400000000000000e+04 1.724317932789647898e+02
7.541500000000000000e+04 6.498520167302079926e+02
7.541600000000000000e+04 1.460137101162926569e+02
7.541700000000000000e+04 4.610364402042918073e+02
7.541800000000000000e+04 3.308600380044481426e+02
7.541900000000000000e+04 -7.826599264456191918e+00
7.542000000000000000e+04 8.520639069634606813e+02
7.542100000000000000e+04 3.953987942767076902e+02
7.542200000000000000e+04 -1.055213151317009590e+02
7.542300000000000000e+04 5.423761619068362450e+01
7.542400000000000000e+04 4.228243051681682800e+02
7.542500000000000000e+04 8.855402781352179886e+01
7.542600000000000000e+04 9.082968439448912932e+02
7.542700000000000000e+04 2.725866240211463492e+02
7.542800000000000000e+04 -5.376100957685953290e+02
7.542900000000000000e+04 -8.294350171661152160e+01
7.543000000000000000e+04 1.799767960803572464e+02
7.543100000000000000e+04 5.405009464384872899e+02
7.543200000000000000e+04 3.963507289248119605e+02
7.543300000000000000e+04 7.543286437001065678e+02
7.543400000000000000e+04 1.141248157708625058e+03
7.543500000000000000e+04 1.052876724103707886e+02
7.543600000000000000e+04 8.435587546546736348e+01
7.543700000000000000e+04 -2.278611344735812168e+02
7.543800000000000000e+04 1.750801412034960833e+02
7.543900000000000000e+04 6.094015539091016080e+02
7.544000000000000000e+04 4.250967995880921535e+01
7.544100000000000000e+04 -2.558755441424854382e+01
7.544200000000000000e+04 9.621254229875034980e+02
7.544300000000000000e+04 3.027413851191990943e+02
7.544400000000000000e+04 6.544362270155193073e+01
7.544500000000000000e+04 -6.858787359892974109e+02
7.544600000000000000e+04 4.067734559411096598e+02
7.544700000000000000e+04 1.359953092903246272e+02
7.544800000000000000e+04 5.019340918538463825e+02
7.544900000000000000e+04 6.444058792295163585e+01
7.545000000000000000e+04 4.245214673360198390e+02
7.545100000000000000e+04 3.653856729476203782e+02
7.545200000000000000e+04 3.067644774256098117e+02
7.545300000000000000e+04 2.637594213927185365e+02
7.545400000000000000e+04 2.565631446058762322e+02
7.545500000000000000e+04 3.374492477312750793e+02
7.545600000000000000e+04 6.245011381526082914e+02
7.545700000000000000e+04 8.048898908388323434e+02
7.545800000000000000e+04 2.594417062252244932e+01
7.545900000000000000e+04 1.199481271784745104e+03
7.546000000000000000e+04 2.060564871117655628e+02
7.546100000000000000e+04 3.411392544197178154e+02
7.546200000000000000e+04 7.782150443499443782e+02
7.546300000000000000e+04 4.610641711866222749e+02
7.546400000000000000e+04 4.275942727907624885e+02
7.546500000000000000e+04 -1.858688757393303774e+02
7.546600000000000000e+04 9.830642812781691191e+02
7.546700000000000000e+04 1.331601070363635699e+02
7.546800000000000000e+04 5.724840084888430738e+02
7.546900000000000000e+04 5.759963146066181707e+02
7.547000000000000000e+04 5.178913986885354461e+02
7.547100000000000000e+04 2.672511959956420924e+02
7.547200000000000000e+04 9.680113223070746926e+02
7.547300000000000000e+04 4.654981803187090463e+02
7.547400000000000000e+04 -1.174360567379457621e+01
7.547500000000000000e+04 4.641464645939009870e+02
7.547600000000000000e+04 2.791533127054003671e+02
7.547700000000000000e+04 -7.022347933142907550e+01
7.547800000000000000e+04 2.970568979961293365e+01
7.547900000000000000e+04 8.885702223121195686e+01
7.548000000000000000e+04 1.109846086297445993e+02
7.548100000000000000e+04 6.887674760361320523e+02
7.548200000000000000e+04 9.525227232856018418e+02
7.548300000000000000e+04 -1.859627699739408513e+02
7.548400000000000000e+04 -4.638671040537792578e+01
7.548500000000000000e+04 4.526401238717042474e+01
7.548600000000000000e+04 8.156245093396111088e+02
7.548700000000000000e+04 -1.841938811171777388e+02
7.548800000000000000e+04 -1.572185909852291843e+02
7.548900000000000000e+04 3.539043847958956235e+02
7.549000000000000000e+04 2.071896766897452267e+02
7.549100000000000000e+04 4.664570701474993939e+02
7.549200000000000000e+04 1.370042106967866175e+03
7.549300000000000000e+04 8.303982778595013770e-01
7.549400000000000000e+04 4.865115569415514187e+02
7.549500000000000000e+04 1.774371349779308673e+02
7.549600000000000000e+04 4.102488498177317524e+02
7.549700000000000000e+04 6.511909718275683190e+02
7.549800000000000000e+04 -2.712473535929137824e+02
7.549900000000000000e+04 3.725759961819971977e+01
7.550000000000000000e+04 3.086544890051109178e+02
7.550100000000000000e+04 4.881593618679193014e+01
7.550200000000000000e+04 -1.839653404057114585e+02
7.550300000000000000e+04 8.479568898784943940e+02
7.550400000000000000e+04 -3.554459724042079216e+01
7.550500000000000000e+04 8.189302402229210429e+02
7.550600000000000000e+04 1.488489421681906379e+03
7.550700000000000000e+04 3.144878151905266463e+02
7.550800000000000000e+04 -3.978303159266918669e+02
7.550900000000000000e+04 -1.870275840078719796e+02
7.551000000000000000e+04 1.980384193847263248e+02
7.551100000000000000e+04 2.401749980572978700e+02
7.551200000000000000e+04 6.335516060969965935e+01
7.551300000000000000e+04 9.158809166564192594e+01
7.551400000000000000e+04 -4.248894826707571610e+02
7.551500000000000000e+04 2.375874349354122046e+02
7.551600000000000000e+04 4.284739261607536776e+01
7.551700000000000000e+04 3.873271500760599224e+02
7.551800000000000000e+04 4.532736101194715275e+02
7.551900000000000000e+04 -3.678841486935385774e+02
7.552000000000000000e+04 2.517257790181736254e+01
7.552100000000000000e+04 -1.723176120366682653e+02
7.552200000000000000e+04 1.283958848196762119e+02
7.552300000000000000e+04 4.433159558859726985e+02
7.552400000000000000e+04 8.396073108207062887e+02
7.552500000000000000e+04 1.930261364271531477e+02
7.552600000000000000e+04 -1.008030358726415443e+01
7.552700000000000000e+04 2.357830830398693820e+02
7.552800000000000000e+04 6.462708457321652986e+02
7.552900000000000000e+04 1.120948442733781121e+03
7.553000000000000000e+04 -2.027520565203858496e+02
7.553100000000000000e+04 4.193169889690848890e+02
7.553200000000000000e+04 9.003798746972364597e+01
7.553300000000000000e+04 3.098767502050714597e+02
7.553400000000000000e+04 5.860172635390117648e+02
7.553500000000000000e+04 1.396221175376120698e+02
7.553600000000000000e+04 2.804281698914842309e+02
7.553700000000000000e+04 -2.049696250609624570e+01
7.553800000000000000e+04 3.455698049758409525e+02
7.553900000000000000e+04 -5.867453285812405994e+00
7.554000000000000000e+04 4.588082485176848877e+02
7.554100000000000000e+04 2.381252537275889836e+02
7.554200000000000000e+04 -7.774673499032687118e+00
7.554300000000000000e+04 -1.746618733162580384e+02
7.554400000000000000e+04 4.652025917042965375e+02
7.554500000000000000e+04 2.181774201374622635e+01
7.554600000000000000e+04 -1.372996343686291709e+02
7.554700000000000000e+04 -4.939167176206694876e+01
7.554800000000000000e+04 -3.362144260637968500e+02
7.554900000000000000e+04 1.698003779148532999e+01
7.555000000000000000e+04 -1.458716524460199366e+02
7.555100000000000000e+04 2.705614331887911703e+02
7.555200000000000000e+04 -8.453989912217511460e+01
7.555300000000000000e+04 -4.312161055018077604e+02
7.555400000000000000e+04 -4.224953226229133065e+02
7.555500000000000000e+04 5.755369786679807476e+02
7.555600000000000000e+04 8.897399015587122904e+02
7.555700000000000000e+04 -1.027263473371515374e+02
7.555800000000000000e+04 4.422952926742226509e+01
7.555900000000000000e+04 -3.599609706813624825e+02
7.556000000000000000e+04 4.691480818233304717e+02
7.556100000000000000e+04 -1.991735090225405145e+02
7.556200000000000000e+04 3.123488949450490963e+02
7.556300000000000000e+04 1.611966349804725951e+02
7.556400000000000000e+04 -1.587457645046617927e+01
7.556500000000000000e+04 5.013775163000489101e+02
7.556600000000000000e+04 -2.602581419561204257e+02
7.556700000000000000e+04 -1.607865981799101007e+01
7.556800000000000000e+04 1.090903387318121531e+03
7.556900000000000000e+04 2.199289521219449171e+02
7.557000000000000000e+04 5.829783144102108281e+02
7.557100000000000000e+04 5.572260232761797170e+02
7.557200000000000000e+04 1.770069757767090550e+02
